Filename-->;PET_CLARO_1.RFL8;PET_CLARO_2RFL8.RFL8
805,547;14,16882266;27,19251667
806,104;14,2164424;27,38217103
806,660;14,57442839;28,01093627
807,217;14,87949314;28,06640206
807,774;15,30518567;27,78531473
808,331;14,41220797;27,7271151
808,887;14,29524096;27,459081
809,444;14,62674083;27,4361026
810,001;15,07454998;27,32391074
810,557;14,7350471;27,54514507
811,114;15,38528991;27,06577243
811,670;15,31372178;26,75907548
812,227;15,27984959;27,59993666
812,783;15,19494233;27,33111853
813,339;15,92309664;27,43185916
813,895;16,11628336;27,16423283
814,452;16,36190912;27,80028761
815,008;15,76093659;27,80583091
815,564;16,17412601;27,33630144
816,120;15,30228941;28,31310026
816,676;15,58620481;28,04947094
817,232;14,80384105;26,96985395
817,788;14,31841252;27,28293398
818,344;14,12279035;27,67567332
818,900;14,5205485;27,58317226
819,456;13,08852403;27,6652034
820,011;13,42298967;27,99284107
820,567;13,31362595;28,78946478
821,123;13,49943598;27,97396921
821,678;13,05330866;28,82515377
822,234;14,57572734;30,14300882
822,789;14,55047442;30,41362185
823,345;13,71171938;29,4683792
823,900;13,05262145;29,74105229
824,456;13,87079817;29,48584606
825,011;13,6541684;29,55468419
825,566;14,38008426;28,96616042
826,121;13,97284882;29,37825034
826,677;15,12815618;29,19339503
827,232;13,47790567;28,71790522
827,787;14,57015717;28,1840252
828,342;14,13458077;28,63997926
828,897;14,86797558;29,2337915
829,452;15,62979193;30,83507782
830,007;16,22573856;30,87265505
830,562;14,28439541;30,65172181
831,116;14,20517622;31,59686631
831,671;12,91728169;31,87025677
832,226;14,17342611;31,99012534
832,781;13,54605638;32,80553551
833,335;14,31751412;32,88509257
833,890;13,92031088;32,9596424
834,444;13,22997885;32,0533759
834,999;12,91589958;31,75094014
835,553;13,74244202;32,99477122
836,107;14,47886584;31,75917655
836,662;16,63386074;31,16181533
837,216;16,24854895;30,59227279
837,770;16,04932676;29,64668489
838,325;15,30489046;29,81850497
838,879;14,96623537;29,68956707
839,433;15,32718359;29,56396475
839,987;15,83840308;29,84322014
840,541;15,81353518;29,61807027
841,095;15,06279261;30,91804097
841,649;13,69792989;31,62659221
842,203;14,16488591;31,70333606
842,756;14,12066209;32,03335338
843,310;13,57230426;32,40853977
843,864;13,34645926;34,09529613
844,417;13,58124945;34,29695605
844,971;12,65749756;34,17193235
845,525;11,92980714;32,96264746
846,078;11,92832747;31,68837189
846,632;11,07055136;31,26904023
847,185;10,6713856;31,83229866
847,738;9,915304967;31,34529315
848,292;10,1676165;29,95329026
848,845;11,22901559;28,37862615
849,398;10,03916602;27,11555537
849,951;11,43263786;26,74185298
850,505;12,71284678;28,07565262
851,058;12,44261322;28,1590047
851,611;12,32468074;28,55250058
852,164;11,9733564;28,54296386
852,717;12,05301726;30,18474168
853,270;12,90879826;31,68626124
853,822;13,07983295;31,41076768
854,375;14,16999605;31,80169356
854,928;12,10304902;31,85007957
855,481;11,85760682;30,21115357
856,033;13,94823374;29,87118301
856,586;13,47912464;30,43200978
857,139;12,47480909;30,9211993
857,691;13,35006146;29,02571267
858,244;11,75962959;27,46307839
858,796;10,0189359;26,90426674
859,348;9,381374456;28,16671682
859,901;9,365313266;28,7885443
860,453;8,372564502;30,21698251
861,005;6,817472162;31,16206616
861,557;8,173118322;31,4268263
862,109;8,815763155;30,44242097
862,662;7,53067995;32,70857916
863,214;9,073309385;33,97202488
863,766;10,08721367;33,53033166
864,318;11,71661219;32,89206879
864,869;11,61815856;31,97569109
865,421;10,93183984;32,19366137
865,973;10,62136275;31,78213444
866,525;10,27090065;30,06011467
867,076;10,66561465;30,83950972
867,628;12,35053439;30,28908995
868,180;12,73249864;30,10903711
868,731;13,09027363;30,17331506
869,283;11,20794788;30,30005068
869,834;12,27665036;31,307221
870,386;13,15537776;30,50212974
870,937;13,68447255;31,10004133
871,488;12,53815826;31,02351313
872,040;13,82126798;31,32105439
872,591;12,1390839;32,14099312
873,142;10,93668641;32,17402304
873,693;9,701615635;33,32362508
874,244;9,549031945;34,28459019
874,795;9,009156325;34,1161465
875,346;10,12951398;34,39462402
875,897;9,407167969;34,76216591
876,448;11,31236545;35,29432243
876,999;8,906958102;34,37248046
877,550;10,88524198;33,03465255
878,100;9,896240825;33,16157673
878,651;10,54139218;32,59857781
879,202;12,24109132;31,69350412
879,752;11,92986129;30,8012438
880,303;9,607455984;30,38103902
880,853;10,85562743;28,55899717
881,404;9,085061343;28,97664321
881,954;11,16161671;28,35251896
882,504;8,314040634;29,62775706
883,055;10,68977007;28,09467267
883,605;9,634503808;28,74868851
884,155;8,484072925;29,0030166
884,705;9,45142804;29,39986983
885,255;10,84497546;29,08310779
885,805;9,318777128;30,42663619
886,355;10,80427497;31,6995695
886,905;10,26178783;32,54025082
887,455;11,52995687;30,62629426
888,005;11,0374766;33,65259445
888,555;11,9368489;33,83155249
889,105;10,97183474;32,82878033
889,654;11,15480108;33,84794356
890,204;10,31255506;35,62224133
890,754;11,33425955;34,35712097
891,303;11,99060798;32,344849
891,853;13,07975045;32,43487014
892,402;12,14742026;32,99378941
892,952;11,43738591;31,18766771
893,501;11,7755178;30,88990346
894,050;13,52032738;32,65412583
894,599;12,80365145;30,86293458
895,149;13,97985022;27,85997159
895,698;12,63494492;28,73201144
896,247;11,65671114;30,82762582
896,796;8,983808781;31,53463287
897,345;10,57036174;31,31077115
897,894;11,71985414;30,48148045
898,443;11,16866134;29,27160573
898,992;13,6876489;27,6798428
899,541;15,67731758;28,2037302
900,089;15,84570754;30,67303195
900,638;16,2511129;30,27055913
901,187;14,99725109;29,87357724
901,735;16,85468038;28,64173104
902,284;16,22814589;29,28341278
902,833;15,82999625;30,34719454
903,381;15,18392322;32,45398407
903,929;13,18557659;32,08126564
904,478;11,14271655;32,13657575
905,026;11,52403117;30,8178544
905,574;12,24984086;31,52268546
906,123;12,19693846;32,22319686
906,671;10,69996482;32,35198847
907,219;12,18902734;32,41162538
907,767;13,77617671;33,53523986
908,315;14,36817228;31,82354036
908,863;12,42104234;32,58755117
909,411;16,06561172;33,14630399
909,959;13,91769027;34,12574727
910,507;12,81172555;33,70071206
911,055;13,92937882;32,15086113
911,602;12,67682873;30,69983945
912,150;12,08038893;30,58425979
912,698;11,5927163;30,20227512
913,245;10,31920514;33,33492715
913,793;11,05330704;30,3430427
914,340;9,780954311;30,76018694
914,888;14,26907289;30,12184731
915,435;14,44218453;32,29883395
915,982;15,16290908;31,96836653
916,530;17,78535033;33,57334443
917,077;15,89798194;34,15162527
917,624;15,17922674;32,12365672
918,171;17,83377976;30,55425288
918,718;17,87042399;34,94423751
919,265;15,94326629;34,52010069
919,812;14,67910189;37,04195448
920,359;15,92957619;35,55792334
920,906;16,50409431;37,2104574
921,453;16,6862265;35,72421542
922,000;16,75895873;35,39614206
922,547;17,68797285;34,57522864
923,093;17,91582156;33,95205721
923,640;20,30978872;31,75649654
924,187;19,47152089;31,62903886
924,733;20,45316169;30,8871597
925,280;20,70666768;30,93479498
925,826;20,25137539;28,67385404
926,372;20,16138693;30,5294198
926,919;23,74426364;30,55570058
927,465;22,8328896;34,67402753
928,011;27,03741536;35,80558496
928,557;25,76959171;37,31764827
929,104;28,50641613;38,48803628
929,650;26,54700241;39,49721042
930,196;30,36550554;39,26460705
930,742;29,53147282;40,675592
931,288;32,04490049;38,718245
931,834;28,61849489;39,99817487
932,379;32,42778278;37,76301018
932,925;25,79456907;41,53137163
933,471;25,17772494;38,70260754
934,017;21,9576739;34,14205454
934,562;23,59311045;32,78211248
935,108;20,3762767;36,25249829
935,653;23,60238147;40,42131318
936,199;22,48709666;47,14480319
936,744;25,07254698;46,52323587
937,290;17,90467966;41,87864727
937,835;19,93882057;31,59334231
938,380;15,89736627;35,02895477
938,926;15,99086195;35,55234376
939,471;15,74276333;35,80760984
940,016;12,73794215;34,13756984
940,561;8,355417166;29,81651269
941,106;5,433830015;33,68384022
941,651;3,155378555;29,68984422
942,196;5,95984315;31,80135467
942,741;3,912828099;40,09388121
943,286;13,36826034;43,30051657
943,831;13,78344793;49,00191783
944,375;17,51123414;44,97148294
944,920;14,88216423;49,10198084
945,465;15,06892839;51,53900932
946,009;11,75832875;44,18802353
946,554;16,7246839;42,02401008
947,098;11,20513556;47,54959931
947,643;10,75108302;46,2258204
948,187;2,124543956;42,0015996
948,731;9,849219614;41,92460288
949,276;9,964504434;44,31093776
949,820;11,54110085;42,80151525
950,364;16,60512315;43,5241682
950,908;21,73336527;42,94273365
951,452;20,89863133;45,62420182
951,996;23,3459977;42,39963405
952,540;19,80482876;40,95756824
953,084;23,47105557;41,74336818
953,628;16,70932976;42,0935676
954,172;12,62943073;42,20846077
954,716;14,15463524;43,49450309
955,259;14,09190382;38,48700355
955,803;12,83735458;38,27311876
956,347;13,33615915;36,25024379
956,890;19,60054624;37,16367499
957,434;25,29841584;37,27637639
957,977;29,18237474;39,05314009
958,521;35,2078255;39,29656265
959,064;30,90948988;38,45430293
959,607;30,34889736;35,14035921
960,151;28,01185819;39,11624495
960,694;30,19674905;39,42382784
961,237;26,91023051;41,07876847
961,780;24,18836278;41,94970047
962,323;20,02379164;41,46697485
962,866;19,95140965;39,11426593
963,409;14,1877819;36,29052605
963,952;21,73171422;36,6185919
964,495;23,57248655;35,46414822
965,038;22,65235967;34,68375625
965,581;19,03592471;35,17423509
966,123;21,52243284;35,26877004
966,666;20,54670857;35,0430532
967,209;22,36157457;35,19608432
967,751;19,71689387;35,86830735
968,294;22,77863078;38,3282221
968,836;18,35983201;37,68613293
969,379;20,05401828;37,69587847
969,921;21,69440364;37,65130523
970,463;23,91341909;38,84612523
971,005;20,98529437;43,8595132
971,548;23,84236806;43,5449598
972,090;22,61749659;43,15984332
972,632;26,40032909;42,57284096
973,174;25,36180569;45,33891693
973,716;30,17839712;45,47366655
974,258;26,38658175;48,15621703
974,800;25,40641843;47,79710668
975,342;25,61834366;46,22837923
975,883;28,86386872;42,13960083
976,425;25,72361252;45,12791588
976,967;26,86696809;45,55874141
977,508;22,07199601;45,97408893
978,050;23,36431949;43,74242888
978,592;19,96624369;43,40382005
979,133;21,33333635;41,34509741
979,674;18,60540902;42,17757938
980,216;19,98702013;42,79623237
980,757;15,46762547;41,59979934
981,299;16,47668425;36,82733046
981,840;16,11976394;36,84765062
982,381;15,73050842;36,92319895
982,922;14,09177219;36,08748726
983,463;14,82222638;38,05825055
984,004;13,1566593;42,56964662
984,545;16,52414514;42,60390354
985,086;11,11110863;41,66449462
985,627;13,76347365;40,00174774
986,168;14,42765561;40,37546425
986,708;14,21641995;41,07034504
987,249;13,3784934;40,05304875
987,790;12,16345574;40,70464206
988,330;10,11216353;40,88407792
988,871;11,40090011;40,08359928
989,411;9,983124745;41,92212586
989,952;10,81445215;42,43385134
990,492;9,921450262;48,39812288
991,033;7,250781351;52,069881
991,573;8,042249483;52,84268729
992,113;11,39096092;53,23972263
992,653;11,92603085;53,97130566
993,194;14,7211971;52,19612706
993,734;14,29750124;48,54689053
994,274;14,15919867;48,58682335
994,814;18,90443776;52,05449773
995,354;21,83920534;46,82639666
995,893;20,334358;45,78112165
996,433;16,96490224;49,11447993
996,973;8,99531462;50,17973923
997,513;5,701077703;47,40117998
998,052;1,515149983;45,80177829
998,592;0,904648423;49,31412035
999,132;0,319657832;45,70656797
999,671;-1,764585851;39,01418232
1000,211;-2,910768962;41,75018742
1000,750;0,062008146;40,13968295
1001,289;1,563631377;32,0686666
1001,829;6,915003455;33,09493347
1002,368;8,791208389;33,85996976
1002,907;8,292248289;36,58477816
1003,446;5,902665206;37,66951532
1003,986;1,089978186;41,80682872
1004,525;-1,67143755;49,55109891
1005,064;-10,81284458;44,62209501
1005,602;-9,598500488;42,530549
1006,141;-15,96889376;45,25490502
1006,680;-18,75420666;47,9828776
1007,219;-15,57442318;42,51062764
1007,758;-12,57016248;41,22864582
1008,296;-9,6220912;34,89666626
1008,835;-7,03236783;35,83420357
1009,374;-5,460174971;27,01863446
1009,912;2,561004465;29,94791809
1010,451;-2,014303795;30,34248655
1010,989;3,439672938;31,43181472
1011,527;0,758485166;25,04976104
1012,066;-4,154930429;24,124822
1012,604;-6,386024561;31,2593706
1013,142;-7,579360324;35,94932401
1013,680;-5,924236656;28,07232168
1014,219;-9,401103746;30,89660915
1014,757;-1,703601325;35,88804076
1015,295;0,345445688;38,22202095
1015,833;-4,509283451;40,44781055
1016,370;-5,817634035;41,86488709
1016,908;-2,103511816;50,00000135
1017,446;3,837765997;46,67559961
1017,984;4,636066993;39,61319542
1018,522;2,13199438;42,08041991
1019,059;3,664221312;39,31589454
1019,597;-12,23996921;38,77058114
1020,134;-8,035222734;38,72579509
1020,672;-6,082589047;39,94163513
1021,209;-1,424965867;34,05329008
1021,747;-4,573988822;34,5348542
1022,284;-8,563433507;25,2202372
1022,821;-6,100746881;35,61287693
1023,358;-0,942370498;33,28352354
1023,896;5,206269194;35,58796539
1024,433;12,39495771;30,03820381
1024,970;5,605626038;28,19585756
1025,507;5,133550218;20,95206171
1026,044;0,041749076;21,93903416
1026,581;1,974691598;20,15997574
1027,118;-6,687460821;24,2847418
1027,654;-5,770852158;16,56596326
1028,191;-3,720662644;24,03231602
1028,728;-13,18944652;26,47565283
1029,264;-15,76411406;26,9442012
1029,801;-15,03963012;19,96723749
1030,338;-12,87232144;15,08578245
1030,874;-12,72994841;15,18934596
1031,410;-15,79594558;17,8229116
1031,947;-13,66248165;17,61467877
1032,483;-21,47665995;27,31524919
1033,019;-23,47417568;20,97561063
1033,556;-24,86656888;15,52296681
1034,092;-13,68395572;4,260206243
1034,628;-5,08634868;22,67106605
1035,164;-2,82217907;29,68834235
1035,700;6,496621242;31,10047776
1036,236;9,067246835;24,02631578
1036,772;4,346915322;27,3541143
1037,308;2,287222753;17,90838768
1037,844;-6,861617561;11,59283861
1038,379;-10,65030642;7,789163839
1038,915;-30,32700495;15,25477555
1039,451;-39,56422075;1,538850818
1039,986;-39,71357467;-0,149181512
1040,522;-32,23718152;2,659330537
1041,057;-50,4559296;7,134391778
1041,593;-34,11695856;4,12552322
1042,128;-40,40374881;2,310925153
1042,663;-30,91206803;11,85787687
1043,198;-25,93865797;18,558219
1043,734;-7,970419515;20,36588051
1044,269;-1,119605349;34,82419843
1044,804;-0,030402176;41,53354649
1045,339;-23,28258624;36,50113423
1045,874;-0,039588809;34,63738516
1046,409;-26,10324409;47,1337592
1046,944;-3,894522899;48,880514
1047,479;-6,390975284;48,36309574
1048,013;-7,320097045;48,54484738
1048,548;-38,60261793;52,84408418
1049,083;-46,332369;44,06859588
1049,618;-42,43407542;56,36627065
1050,152;-45,59648002;58,37734369
1050,687;-46,73097621;62,46843477
1051,221;-32,16583151;47,04483831
1051,755;-29,06902951;62,84968523
1052,290;-15,56617813;57,9719223
1052,824;-20,16056846;52,92507262
1053,358;-9,69004956;48,17034228
1053,893;-6,373400014;39,0847731
1054,427;-6,983442277;9,836065739
1054,961;-9,251599617;12,21374055
1055,495;-24,55292539;12,15538893
1056,029;-49,6625377;5,813953895
1056,563;-94,73683484;-2,132434966
1057,097;-102,0978818;-16,26712333
1057,630;-69,13970147;-17,93103516
1058,164;-53,73925022;-15,3026134
1058,698;-68,17832702;4,626445623
1059,232;-66,21188112;14,0454162
1059,765;-37,84261127;23,80208164
1060,299;2,185163501;22,88488311
1060,832;14,88033386;35,22092559
1061,366;24,91048804;38,16545897
1061,899;26,63860869;35,01762623
1062,432;23,80952143;37,36759028
1062,966;29,76744355;31,67077131
1063,499;40,0463001;30,84510271
1064,032;46,61148163;33,64969668
1064,565;37,94135067;24,4078798
1065,098;34,00646406;29,83091872
1065,631;22,02969883;30,41413907
1066,164;37,95620364;13,61474522
1066,697;40,97744892;32,68830001
1067,230;49,73166395;24,15847634
1067,763;34,45626792;26,54778039
1068,296;42,36452546;26,47058886
1068,828;22,75449138;30,70055069
1069,361;35,40787629;47,99881287
1069,894;21,8636801;51,52498357
1070,426;33,78787834;56,98740033
1070,959;29,63323602;63,45594017
1071,491;18,94102443;51,79501157
1072,023;14,29263516;81,17848852
1072,556;1,418039313;77,63366744
1073,088;-19,85854164;85,42315496
1073,620;-8,379327904;63,09845199
1074,152;-58,40130845;59,66521682
1074,684;-6,608279815;52,87072159
1075,217;-33,62690258;51,74549539
1075,749;-22,95539102;55,14734735
1076,280;2,135773142;57,15639817
1076,812;-25,90866743;44,20458245
1077,344;-21,71353625;48,74039706
1077,876;-5,722892282;42,62295076
1078,408;-28,63961942;50,02961371
1078,939;1,188588382;41,26807248
1079,471;-15,26785882;41,74334109
1080,002;20,08686326;31,11798051
1080,534;8,940854566;30,7141026
1081,065;10,05025285;24,57329341
1081,597;-9,115774883;18,72770398
1082,128;55,0104381;6,94329182
1082,660;33,64894815;4,830918
1083,191;-16,74087111;6,964006568
1083,722;-23,10344692;19,70155738
1084,253;-44,88935687;23,44827542
1084,784;-41,14114269;43,09162339
1085,315;-12,02003545;42,47605958
1085,846;-6,544686064;52,80000215
1086,377;1,545064749;52,69460991
1086,908;-70,0203294;61,64015944
1087,439;-104,9586754;69,98327773
1087,969;-15,3090699;74,96136245
1088,500;-38,10330356;76,00310421
1089,031;-26,20060931;65,90376989
1089,561;-72,23926239;51,35135005
1090,092;-98,68535378;54,97710437
1090,622;-155,1391859;49,53382835
1091,153;-137,5791035;56,78114031
1091,683;-152,4891829;61,27026866
1092,213;-140,167868;59,31514833
1092,744;-206,127427;50,58735459
1093,274;-77,5906734;65,37921434
1093,804;-38,81163283;71,03802931
1094,334;-16,66666667;77,46732521
1094,864;-7,749380828;75,25751552
1095,394;-0,384023112;68,96323862
1095,924;33,77031952;63,28267763
1096,454;23,3478264;68,52088516
1096,984;24,7976147;66,08211016
1097,514;11,14790271;79,8724296
1098,043;8,499803578;66,12034793
1098,573;4,073410211;66,67647044
1099,103;13,19899206;61,85210825
1099,632;9,409702339;60,38379678
1100,161;16,46746446;81,58933636
