Filename-->;PET_OSCUSRO_1.RFL8;PET_OSCUSRO_2.RFL8;PET_OSCUSRO_3.RFL8
803,318;29,69785956;20,35943407;22,33858728
803,876;30,32980172;20,42127702;22,62296877
804,433;30,4376806;20,95310051;23,23033077
804,990;30,76024837;21,52587522;23,36221051
805,547;31,12361071;22,26265091;22,90670821
806,104;31,91363416;22,79521346;22,48162722
806,660;31,94306839;22,25849467;22,30376441
807,217;32,4270893;22,14305414;21,63204377
807,774;33,68972646;21,7840484;22,83730608
808,331;33,42971171;21,17578098;22,26008949
808,887;32,89800413;21,90018176;22,08635412
809,444;33,68183074;21,11299235;22,27811538
810,001;32,77130173;20,67519621;21,37772522
810,557;33,96315282;21,14025905;22,15811974
811,114;33,19046536;21,76930765;22,24731137
811,670;32,56176467;22,54001489;22,27442841
812,227;32,82170289;22,84715012;23,80263731
812,783;32,37680843;23,67128196;24,22150016
813,339;32,996307;24,14147481;23,36565234
813,895;33,88301042;23,63137554;23,85090361
814,452;33,67962193;24,33748315;22,81654409
815,008;34,45483811;24,03555595;23,43727692
815,564;33,26298499;24,14080261;23,06004482
816,120;33,43133276;23,66338772;23,40461015
816,676;34,54568307;24,04645714;22,8519844
817,232;34,09807216;23,40719765;22,91197412
817,788;34,0664339;24,06101365;22,21286583
818,344;33,34011847;24,59915135;23,76908656
818,900;32,99367027;24,4903107;24,16802546
819,456;33,11479698;25,51376291;25,50143741
820,011;34,11269853;26,31122904;25,90665675
820,567;34,2139283;26,32825229;26,51404273
821,123;34,08414655;25,94401937;26,06179124
821,678;33,96671656;25,16839133;26,81050736
822,234;34,91218106;26,18659408;25,75882809
822,789;35,51317693;24,96032114;25,00534894
823,345;36,77615112;24,63332561;25,27406709
823,900;38,04050864;23,9366408;25,1104041
824,456;37,8050093;23,63319613;25,21956457
825,011;37,1266935;23,43561062;25,74915258
825,566;38,02941326;22,48422484;24,42098464
826,121;39,79840659;22,38005053;25,41518658
826,677;39,66933204;23,20939332;25,02572713
827,232;39,3484886;22,37188434;25,41741573
827,787;39,14618478;21,94573415;25,56307402
828,342;39,04992959;21,44894694;25,7941848
828,897;38,11051564;22,19719071;24,39221955
829,452;38,73643189;21,60633495;24,35950085
830,007;38,43742828;21,25840177;22,99166428
830,562;38,78248504;22,01021847;23,42445838
831,116;36,54260445;22,52206896;22,96298117
831,671;35,26580638;22,97343611;23,42143525
832,226;35,62096555;23,87343128;23,12201085
832,781;35,99072535;25,28390024;23,98573176
833,335;36,29296749;25,66334389;23,08853992
833,890;37,13276989;26,2748942;24,50307402
834,444;36,79308568;26,85408339;23,84909987
834,999;36,96971321;27,46109444;24,29535321
835,553;36,7536664;27,3559032;24,65422464
836,107;37,93155184;27,21977966;25,16526672
836,662;39,54503244;27,47038176;25,62191703
837,216;39,61685018;27,59406768;26,46255591
837,770;39,83799734;27,37120902;26,75879707
838,325;39,91377694;27,23882261;27,10486958
838,879;38,81325805;26,80632726;25,96768193
839,433;39,28228595;27,07664645;26,35185959
839,987;38,6838364;26,71410832;27,30540772
840,541;39,66906539;26,6473579;27,22617584
841,095;39,63750685;27,39816071;26,59963906
841,649;39,24891042;26,35643255;26,89634013
842,203;39,40751802;26,62899051;26,95086936
842,756;37,22656873;25,90850552;25,33285665
843,310;36,25136111;26,04195279;25,78977732
843,864;36,8495297;25,86183154;26,51858495
844,417;37,05535534;24,99074918;26,49475918
844,971;37,01770936;25,20823773;24,63507161
845,525;35,81323919;26,65697259;24,69110626
846,078;35,91316682;26,11684572;25,06414705
846,632;35,97880807;26,89977912;24,58712688
847,185;36,92108352;25,85517037;24,54794124
847,738;38,4524596;26,95125555;25,78653978
848,292;39,57072118;28,21132587;24,7455604
848,845;40,02253874;28,36027413;25,31215074
849,398;40,33333002;29,026005;24,73062779
849,951;41,35760028;29,5262811;26,71601003
850,505;42,32865009;28,31017519;27,12578028
851,058;41,70167388;28,32432103;26,27050454
851,611;41,77031647;27,95392389;25,55640932
852,164;40,89619915;29,56968785;23,13037391
852,717;40,95466137;29,30780234;23,40245601
853,270;41,3056662;29,47024047;24,48571733
853,822;41,29705082;29,32188834;24,76845218
854,375;40,96197498;28,67345651;23,58366864
854,928;40,59279469;28,60309507;22,04877755
855,481;39,38910765;29,71730407;21,97304295
856,033;40,97531347;28,60954247;22,87662021
856,586;41,67809269;29,64182271;23,70107858
857,139;41,72626386;27,31504283;26,33273539
857,691;42,30972118;27,48579229;25,8433331
858,244;42,01743845;25,77584431;26,49303281
858,796;41,21244546;26,90851165;25,56095868
859,348;42,7933337;26,39423801;27,57883445
859,901;44,11043215;25,66378524;27,53371734
860,453;45,29694464;25,21872902;28,45338032
861,005;44,34321266;27,19360972;28,32681526
861,557;43,95767584;25,45444599;28,73809189
862,109;44,48669271;25,58723035;27,17458922
862,662;44,0918662;24,97719218;28,15836735
863,214;42,90004729;26,94642034;26,5443465
863,766;43,46075491;24,65643346;27,58742638
864,318;42,88265972;25,79545439;27,5934791
864,869;42,96494397;25,81037533;27,73878172
865,421;41,88086244;25,26620526;27,13444873
865,973;44,12365488;23,58531728;27,74847395
866,525;43,45889164;25,48843287;27,05908694
867,076;40,85637649;25,95097014;26,97927381
867,628;40,4349132;26,44703686;25,72204396
868,180;42,26570986;25,53700149;25,30657895
868,731;41,67494603;27,65541356;24,33223057
869,283;40,71550689;26,59121737;22,65445402
869,834;40,50878071;27,60573678;23,64391848
870,386;41,40290975;27,14947157;23,52640091
870,937;39,60762094;29,09324565;22,2617637
871,488;41,82218404;27,89365201;22,88086801
872,040;43,41257212;28,09306629;22,91022725
872,591;42,98273182;28,57405982;23,94737463
873,142;43,06676226;27,65943922;24,17010555
873,693;43,39675806;27,40899964;25,19496227
874,244;43,10782261;27,75082271;26,03184167
874,795;43,4041813;26,88240976;24,38583086
875,346;41,86114135;27,69474653;24,86574203
875,897;42,25053025;26,28653033;24,95560154
876,448;40,60524745;26,09663514;23,68421064
876,999;40,6252126;27,85846781;23,20058035
877,550;40,76062108;27,69361406;23,12961604
878,100;39,9315244;29,28994076;25,64906382
878,651;42,07181128;29,51634481;24,2531684
879,202;42,77720889;29,6288991;26,3802615
879,752;41,9777313;30,35470865;26,88730029
880,303;43,0189434;29,24324726;26,23483617
880,853;42,51370467;29,06964789;28,18915499
881,404;41,32405491;29,03899474;29,49180962
881,954;41,81648459;27,35556243;30,43949099
882,504;43,19815863;25,24595691;28,73886372
883,055;41,35934737;24,87883118;26,31723365
883,605;38,29809713;24,02394367;28,58727704
884,155;36,61866965;24,72039166;26,87691176
884,705;36,81205086;23,45775652;26,38028196
885,255;36,43661266;25,17067944;26,97038073
885,805;36,3111716;24,98522935;27,19609364
886,355;35,98362342;24,87210862;26,0991611
886,905;36,468183;25,81328331;26,41509391
887,455;35,6002883;27,66669881;27,33415937
888,005;35,92287166;27,23788067;27,42969111
888,555;37,02505048;28,08778755;26,10760172
889,105;38,05396851;27,35334467;26,14979384
889,654;37,63892162;28,86344178;26,67643221
890,204;37,87030228;28,06315854;27,26069286
890,754;37,87847144;28,67295319;25,40581664
891,303;39,4346527;27,64392076;26,53068563
891,853;37,25618736;27,12136874;25,88722428
892,402;37,9402125;26,94531434;25,83041937
892,952;37,46092016;27,85991852;24,85644018
893,501;37,41332141;26,2825948;25,40952586
894,050;36,04405489;28,95049245;24,79471652
894,599;35,16309192;27,91323316;25,7289431
895,149;34,05308224;28,18542289;24,38000521
895,698;34,29907296;28,41115396;23,6850381
896,247;34,35849777;30,73225646;22,74712346
896,796;35,66854727;29,74248759;22,83438395
897,345;36,01005275;30,79801089;22,80431268
897,894;37,69356247;28,28072227;22,5505751
898,443;38,91802871;30,52540438;21,60543264
898,992;40,62499794;28,77471272;22,25439251
899,541;41,00930564;28,86165969;21,36955533
900,089;41,43517088;27,4735786;19,94276735
900,638;41,66186229;28,94760881;21,59927113
901,187;40,94210978;27,81764503;21,30029269
901,735;41,05700298;29,44926309;23,41521132
902,284;40,47282675;27,77802054;23,83444521
902,833;40,08886338;28,78624651;23,73962011
903,381;39,58298113;27,44570838;21,71252867
903,929;39,29035497;27,39516221;23,46008038
904,478;39,07743684;27,49717125;23,94814563
905,026;40,214779;28,92266212;25,74261297
905,574;39,30201559;27,91493599;25,35154649
906,123;38,74448117;30,10316221;25,2685999
906,671;39,271766;29,4290229;24,26445509
907,219;39,45097322;31,18505093;23,24366743
907,767;39,96565624;34,03952005;25,39399314
908,315;39,52221954;33,96077555;27,44240891
908,863;39,31421022;32,38828474;27,09138509
909,411;38,43395516;32,30959067;27,5751175
909,959;36,34792333;31,0064034;25,16794701
910,507;35,53972741;30,41086586;26,57834557
911,055;35,78296495;28,13439556;26,80155067
911,602;33,92804916;29,42059671;25,02080253
912,150;32,16024809;29,23167653;26,64870584
912,698;31,20020592;27,24712603;27,85711482
913,245;32,93749626;27,26212982;28,75700087
913,793;32,42271479;29,10855355;27,00223398
914,340;36,04554032;31,692729;25,79093046
914,888;36,96038146;33,375518;26,56914919
915,435;38,63600023;32,62589446;25,74414625
915,982;39,04015806;34,58764286;25,28641438
916,530;39,62635804;32,44493266;28,47265156
917,077;40,40900472;32,23677966;26,60719268
917,624;43,00650485;31,05146732;22,30109541
918,171;40,78860965;33,1044894;21,74098675
918,718;42,36146915;30,64196867;23,29062046
919,265;39,76570164;28,81001643;23,03240289
919,812;41,20494169;28,44540572;23,70182824
920,359;41,75590657;28,57673552;24,08260169
920,906;40,96320269;26,41617115;26,2130778
921,453;41,2545002;28,98885849;24,74259133
922,000;40,44876178;27,47343163;27,07980195
922,547;38,72421107;28,27160453;30,21294276
923,093;37,71564492;27,93626684;30,60804242
923,640;37,69091384;29,79623543;27,64980818
924,187;40,02362151;28,77912475;29,9550701
924,733;40,83967554;27,07056941;29,39991229
925,280;39,63896331;26,46563299;26,20720887
925,826;38,67674219;26,32252514;24,05625826
926,372;39,08767678;24,09575023;23,42601499
926,919;37,83713102;23,403552;21,1607088
927,465;38,73036964;22,03285481;21,72876928
928,011;39,6214237;18,9696426;20,49629671
928,557;38,42280148;18,92236229;24,00563036
929,104;36,49709609;19,97840983;21,93172644
929,650;32,22809771;22,58604971;23,28476574
930,196;30,00077276;23,6028725;23,46489472
930,742;29,48375299;21,11948397;24,1221362
931,288;28,0933619;22,45065052;24,61727312
931,834;34,35352535;22,69556565;26,60478737
932,379;32,05446933;24,82181554;23,46186182
932,925;31,83727482;25,22710764;22,98606105
933,471;33,03647665;26,15658468;23,29258816
934,017;31,20879289;22,84842889;18,7921917
934,562;33,95851249;18,61270471;16,87014718
935,108;40,38461632;16,97380899;26,75357423
935,653;42,17408368;16,89908705;25,63324302
936,199;42,06568841;11,38552696;25,55212409
936,744;38,55539574;13,09682633;21,58789728
937,290;36,09687174;10,46046586;20,15495787
937,835;34,4014725;7,083116167;21,49356855
938,380;34,03779371;2,874093606;20,02097671
938,926;31,41096983;6,370980728;22,95168707
939,471;31,68812239;9,411305227;27,58696401
940,016;25,32868161;4,301843354;24,55153086
940,561;26,91104023;6,544961886;26,22072024
941,106;25,25539208;15,29445447;24,41049125
941,651;26,06646046;12,56537382;25,17427536
942,196;24,47789085;12,42970423;26,67044976
942,741;30,96177465;13,71508201;30,38920046
943,286;27,48678281;9,984487534;28,51197961
943,831;32,02768022;3,784321501;30,20611359
944,375;29,86521619;-0,833080275;22,95939061
944,920;32,05469841;2,387885345;23,96236142
945,465;33,74025118;2,962857033;25,36992733
946,009;40,5749041;0,720814295;25,50767855
946,554;38,8224871;1,422419416;26,72155597
947,098;44,94444146;-1,775817427;26,3749854
947,643;40,14878146;1,295267405;20,66649767
948,187;47,48536876;5,05632984;19,79755648
948,731;43,90192718;11,99791481;17,5503204
949,276;49,25896481;13,55970868;21,63962262
949,820;54,18492041;18,38544023;17,61060639
950,364;56,40347169;18,13501879;17,55036275
950,908;42,59610116;20,52800296;18,08305223
951,452;41,26062006;19,22937124;17,24266414
951,996;37,42230947;20,14223725;18,55187391
952,540;38,52432719;20,96553156;22,51934277
953,084;35,64563167;17,34221018;19,56014723
953,628;39,52063135;11,7187516;19,25731792
954,172;36,63160014;15,23599913;13,44190366
954,716;35,12336796;7,701395336;14,88632714
955,259;31,88237382;7,813216035;13,18540913
955,803;42,84768335;2,343752694;15,97839037
956,347;47,09831663;3,661558806;16,16541273
956,890;48,89881944;1,871506707;20,06912198
957,434;49,55806899;-7,704920616;20,18248399
957,977;50,65328484;-2,095281528;23,54268087
958,521;46,5248918;4,359000051;25,01586243
959,064;48,33462534;1,830998067;30,24360324
959,607;46,88309634;7,98087839;33,75814862
960,151;49,41398892;7,327366553;34,98337119
960,694;46,29935233;8,641336944;31,39931658
961,237;45,15667113;6,942014633;33,05424662
961,780;41,95402539;10,30029778;28,74161666
962,323;42,32046124;13,84827578;27,86704049
962,866;39,60244382;16,16490156;27,69217478
963,409;40,94808208;17,83774121;26,74130752
963,952;39,81758091;16,5962259;24,7580281
964,495;41,22189841;15,0696096;24,14915084
965,038;37,69766058;18,52511621;24,58459459
965,581;36,83308932;17,23734147;26,14514048
966,123;34,01408311;18,95958628;24,53253912
966,666;39,52501203;20,84251949;27,57321178
967,209;37,09522761;19,74196414;29,97225706
967,751;36,65220357;15,69105919;32,79368653
968,294;37,03625157;15,16613847;33,1047196
968,836;39,27131534;15,99048755;34,8297574
969,379;39,56236095;15,66881834;33,15298999
969,921;41,59196576;12,66809585;31,2236292
970,463;44,39378979;16,34064702;34,18848412
971,005;47,94100233;16,9627394;36,230267
971,548;43,36647013;14,22051202;35,19684611
972,090;45,40075088;13,19045991;34,47362669
972,632;43,29586682;16,27339994;34,45100655
973,174;49,01104144;11,48307776;37,20390746
973,716;48,95072019;10,55715935;36,18304929
974,258;50,43983464;9,37180082;36,64213894
974,800;51,26592975;12,00371069;35,63490681
975,342;48,9178591;11,31376511;34,816646
975,883;45,2433329;8,995438855;30,21996256
976,425;49,47149519;8,282615724;30,94646163
976,967;47,00555757;12,86669563;29,81651553
977,508;50,72905387;9,184721298;29,65569273
978,050;44,20336959;10,68168539;27,17101058
978,592;44,42743493;8,789418195;25,81506724
979,133;39,09828812;10,16949153;25,30450816
979,674;38,2546594;8,436135224;26,35356566
980,216;36,81917237;10,68916804;24,32586793
980,757;38,76164876;9,882265786;28,36991511
981,299;35,7628062;9,17181892;26,60216805
981,840;38,61805207;6,903783651;28,54862287
982,381;37,61092982;8,874944639;27,4799378
982,922;41,92671815;10,46021254;26,7808767
983,463;37,05225669;14,44546142;24,98756373
984,004;42,98466798;12,03655834;25,72733304
984,545;41,19484795;14,74163934;26,36401376
985,086;43,4239394;14,83488757;28,91285453
985,627;42,28346947;15,06060651;26,7372398
986,168;41,98640478;17,75443383;26,69182721
986,708;41,09498775;17,42006516;24,01315658
987,249;41,60910614;18,25172302;19,15044327
987,790;39,00152423;12,86173792;20,83182414
988,330;42,95535646;10,70926438;22,28904543
988,871;35,42093299;16,14305834;17,26208528
989,411;36,83065815;16,49986306;18,24622457
989,952;34,37235984;13,67964554;14,13677918
990,492;35,26570211;16,66964999;17,65830997
991,033;37,26247878;18,99851522;16,91572953
991,573;35,35654091;18,46644596;13,00438761
992,113;35,61755022;19,46451958;17,84719433
992,653;34,09033561;23,90482244;15,61782943
993,194;32,23414255;29,50943488;18,73090599
993,734;39,10121085;28,29578993;22,14683135
994,274;39,74564282;25,3212068;22,60651198
994,814;42,04444932;20,77701155;22,10158926
995,354;42,71498195;19,79035431;20,47400969
995,893;40,293297;12,59744429;23,84171928
996,433;41,42012099;12,07239409;28,69105688
996,973;42,52754875;9,937094587;28,20781387
997,513;42,59740685;9,323562993;29,49461795
998,052;45,22027399;4,032588113;27,59552086
998,592;41,59945696;8,535606807;27,83973821
999,132;41,8006059;6,003885513;27,89145174
999,671;43,52503382;11,3267018;27,20134667
1000,211;45,46201178;7,027344985;28,63646994
1000,750;45,73429334;9,213250694;26,41122787
1001,289;48,71646212;13,30493262;26,48765419
1001,829;46,58784162;14,4494529;28,50964272
1002,368;55,54457782;18,68495686;30,49761175
1002,907;53,40693634;20,38508528;33,525933
1003,446;56,47527018;15,14466841;27,90822858
1003,986;55,68129609;18,92741216;24,385394
1004,525;55,93847316;16,40449472;28,20016296
1005,064;48,64587396;25,88410017;22,160704
1005,602;51,65308497;27,09426976;22,88662679
1006,141;51,19184455;23,37998534;22,95081877
1006,680;56,01217761;20,732475;23,2784648
1007,219;50,93106323;14,65473805;22,18040362
1007,758;50,38456676;10,66530059;23,23039519
1008,296;43,79610319;11,31204784;28,61324488
1008,835;45,33766574;9,554674443;30,41181419
1009,374;41,86874357;9,655857383;27,79220956
1009,912;47,97082139;1,925688609;31,37182838
1010,451;49,27681008;4,102629687;33,0231383
1010,989;50,75635957;4,024957135;33,67293856
1011,527;48,05132022;6,09681509;33,4534772
1012,066;41,46094757;1,65103242;33,292766
1012,604;41,18414476;0,703954487;30,32752226
1013,142;44,67223908;0,274761494;32,98163842
1013,680;45,08438343;-1,708140379;29,78320075
1014,219;44,60887689;-3,615590009;37,97543273
1014,757;47,79529478;-3,771462988;33,68860785
1015,295;46,28749489;-12,53461875;28,12775911
1015,833;41,9070995;-11,57323616;26,42017269
1016,370;43,18465936;-15,62128174;25,84381864
1016,908;47,0740321;-6,008521587;25,66868144
1017,446;49,98714967;-7,25574634;24,63639086
1017,984;48,6126666;-4,281261861;20,48044461
1018,522;50,29403722;-4,962095133;20,91254552
1019,059;45,97844307;-2,072322872;13,06577969
1019,597;49,28250445;-2,308119956;19,32938562
1020,134;44,18145693;4,373701269;22,63102668
1020,672;47,1910122;3,155045389;21,84732689
1021,209;45,42271696;7,573440203;22,90581998
1021,747;41,90654581;5,334315019;26,71350469
1022,284;42,78234388;11,2735173;25,40824887
1022,821;53,25064072;7,47767581;24,48663624
1023,358;41,05175788;13,51009994;19,27062733
1023,896;44,74076753;14,86829675;21,80338336
1024,433;25,58041324;16,03265417;13,48097319
1024,970;29,41421283;13,89713182;14,88838478
1025,507;24,30915925;20,83199576;10,4077528
1026,044;24,08356207;16,0778326;9,704372853
1026,581;30,97595563;13,47588522;3,845331971
1027,118;24,91622075;14,56667853;7,607827539
1027,654;17,26170046;13,25000108;16,33096424
1028,191;26,64686417;4,702360561;31,63737191
1028,728;23,32361606;5,328170706;33,04659526
1029,264;28,93731236;6,144306648;36,8865985
1029,801;29,98828466;4,185542212;31,54270217
1030,338;30,35930867;2,730051641;32,80640483
1030,874;37,25860884;10,65819106;28,81422667
1031,410;40,65693343;11,50890252;35,41165465
1031,947;44,20591181;10,00000068;41,83894317
1032,483;42,94933524;13,41163204;35,5897647
1033,019;21,0325071;22,58473738;29,91283628
1033,556;23,44610115;26,07973564;28,32174761
1034,092;24,71369391;33,86615101;36,90892579
1034,628;26,80387393;33,00019654;41,21276265
1035,164;23,38487416;32,21985139;41,52005447
1035,700;19,05293758;23,92592475;41,50068817
1036,236;12,48943169;23,48325423;35,83347742
1036,772;1,163965758;18,62830152;34,63706396
1037,308;1,81557547;14,15504999;23,33457271
1037,844;13,53419522;18,38544187;20,14777232
1038,379;7,992854686;16,10975799;16,41263855
1038,915;8,42844539;7,374766623;9,262682648
1039,451;3,18261545;18,91197349;11,22140846
1039,986;-10,01418386;10,83277078;12,67137389
1040,522;-11,57659778;25,85227806;10,60421583
1041,057;-17,88889017;24,48057802;15,00945725
1041,593;-17,66353041;33,39797482;12,44563931
1042,128;-8,348748087;40,53497735;20,56723702
1042,663;-11,87943446;39,78607456;19,44730947
1043,198;7,916665222;42,82591495;15,13716163
1043,734;3,27699714;48,57988506;10,39594664
1044,269;-10,26518968;39,20294393;10,52348497
1044,804;5,643989187;40,39008426;14,99728351
1045,339;2,812497297;32,46041578;18,71401187
1045,874;13,61386412;33,15419474;17,15481297
1046,409;39,27981279;25,03891061;21,69903894
1046,944;23,38225473;19,45369824;25,5384021
1047,479;31,06598776;10,28815349;22,26090624
1048,013;11,45359276;-1,653302923;35,00396169
1048,548;13,06494394;-8,193852567;34,12545415
1049,083;32,75213586;-5,22425055;24,38970138
1049,618;43,00069194;-6,677224287;11,76052994
1050,152;44,692935;-6,306831045;7,677946749
1050,687;42,36311289;-1,734107344;-5,911440594
1051,221;27,2937533;1,347539069;-15,39851019
1051,755;41,37037091;2,52707598;-13,31425936
1052,290;30,0845072;1,531213368;-7,342583812
1052,824;48,96492333;8,574302029;-10,67148951
1053,358;46,20879231;13,79474957;-7,430412232
1053,893;43,71152434;20,84520446;-4,39826052
1054,427;34,60451814;23,80830268;0,066518785
1054,961;32,24627651;13,97999668;7,645260031
1055,495;30,55555384;17,17575177;18,25578979
1056,029;32,03166296;13,90093563;25,11134639
1056,563;31,38945181;22,43847827;21,51138741
1057,097;45,20877561;23,20930256;17,96246613
1057,630;29,95594773;31,78067555;18,40443808
1058,164;33,86196802;18,606651;24,96551826
1058,698;29,82153073;21,50384458;26,24351092
1059,232;38,38292969;18,59514826;38,10909173
1059,765;40,92627456;30,36635741;35,79363581
1060,299;55,31355507;27,08559093;38,37667186
1060,832;39,58769914;39,31055454;35,5598091
1061,366;47,43529608;25,66174529;30,08474553
1061,899;21,58498484;31,17927435;35,44378749
1062,432;33,64646022;11,82265811;31,60347405
1062,966;20,5175638;19,33472029;18,4408479
1063,499;-1,427300758;12,27139987;14,27486651
1064,032;-23,07001905;13,53987506;2,061599989
1064,565;-7,828806317;4,921133913;1,526315819
1065,098;-31,71745369;-1,055246009;-8,952023222
1065,631;-13,21084401;-18,29633968;-4,496973413
1066,164;-64,15563349;-30,91691385;6,092124606
1066,697;-61,777771;-34,75830434;-15,70547687
1067,230;-43,59775172;-35,1401205;-23,35329454
1067,763;-10,66597294;-37,87476414;-26,94456205
1068,296;1,148826963;-55,11069309;-36,7555542
1068,828;15,41850233;-43,60643117;-29,8755227
1069,361;-1,286599754;-29,66761215;-29,41571514
1069,894;18,47133648;-30,49429789;-33,50515645
1070,426;3,384766953;-14,85692014;-41,02401621
1070,959;30,52631769;-5,425101454;-41,6284041
1071,491;26,71466605;-1,993620321;-23,84801881
1072,023;40,23080189;-4,392943422;-6,676821428
1072,556;32,5664441;-9,809885683;-7,782489531
1073,088;39,12718838;11,90071344;-0,260478253
1073,620;15,46774872;17,07920761;-2,486460094
1074,152;20,74259391;8,301886392;-4,410080052
1074,684;22,75506787;8,731366913;11,01761767
1075,217;28,57142977;-5,270695141;9,455080759
1075,749;16,55350873;-4,787233776;16,89594257
1076,280;17,038623;4,712042028;13,42715927
1076,812;10,90837266;9,760899446;-7,491855958
1077,344;8,065205699;18,27027011;0,184297917
1077,876;-0,446122257;14,31894571;3,424915277
1078,408;15,34475939;21,38240966;2,713178409
1078,939;24,39362596;21,06512826;0,097911138
1079,471;21,72797375;20,42360075;-7,193119814
1080,002;15,20940591;38,38951264;-7,219947943
1080,534;24,70735754;32,20899531;-8,584386865
1081,065;34,41176318;20,82709073;-13,43185556
1081,597;33,95705651;24,0280631;-29,49695169
1082,128;21,68949674;19,74333799;-23,04625205
1082,660;19,81695009;11,08007442;-28,5951096
1083,191;20,16317301;10,70468022;-30,88671854
1083,722;26,7491481;13,43137233;-19,09047919
1084,253;-0,939540977;10,62827271;-36,69501887
1084,784;11,03166731;6,969253267;-45,95744945
1085,315;17,23404251;18,83263401;-54,73392858
1085,846;29,46794141;15,90830198;-30,21943422
1086,377;17,45860325;11,56862683;8,3073724
1086,908;29,99273937;13,16703558;-14,89482609
1087,439;30,84230508;23,05630138;-12,29891059
1087,969;28,91765327;-7,20580664;5,210643028
1088,500;23,22791824;-1,832460557;-1,842696465
1089,031;33,99340109;8,552632589;12,21423858
1089,561;30,65217379;10,6076565;5,121638661
1090,092;28,51190366;-6,88657415;13,80922688
1090,622;15,04978669;-6,907701207;9,498367825
1091,153;27,14723732;0,548395907;-2,842074316
1091,683;28,82646463;-4,936748092;11,82592186
1092,213;38,5342177;-17,42511471;10,69904844
1092,744;28,32541585;0,394425068;8,34655674
1093,274;22,43382782;1,864623537;11,97206513
1093,804;20,85159586;-0,568020737;-1,403382547
1094,334;8,091908803;-9,728000897;20,43372051
1094,864;11,13384041;-3,256341916;9,933142443
1095,394;0,611509723;-5,623381893;19,0934481
1095,924;-7,511177657;-31,65680373;22,42122661
1096,454;-9,259259741;-44,33617598;19,81876541
1096,984;-28,49378921;-32,47320383;28,15020154
1097,514;-1,328068147;-37,3128286;26,69386005
1098,043;12,23709342;-35,10436468;16,5029481
1098,573;15,16952136;-32,92730814;19,68013044
1099,103;26,58380196;-22,95597429;11,0291652
1099,632;30,17928059;-20,68051272;20,62410248
1100,161;39,24433322;-18,94904346;10,06960561
