Filename-->;FLOR_ABIERTA.RFL8;FLOR_ABIERTA_2.RFL8;FLOR_ABIERTA_3.RFL8
493,169;43,91676393;49,20718568;38,84242135
493,749;44,2161317;49,38099553;39,31567797
494,329;44,4938474;49,67026724;39,71615942
494,910;44,92671551;49,93056951;40,24482994
495,490;45,36937087;50,13013243;40,57440111
496,070;45,69712397;50,28294393;41,02815086
496,650;46,14875243;50,60910276;41,49496183
497,230;46,52404954;51,10732928;42,02174451
497,810;46,73076417;51,30554827;42,29004174
498,390;47,17216018;51,61779791;42,82084898
498,970;47,58842725;52,19377769;43,42947234
499,550;48,07968978;52,55654725;44,10643396
500,130;48,41717475;52,88617342;44,65000974
500,709;48,90136848;53,24008079;45,29421475
501,289;49,17108647;53,51148807;45,79122898
501,869;49,58661703;53,78032879;46,33159764
502,449;50,13883284;53,8727108;46,84482852
503,028;50,66643767;54,35196561;47,60710958
503,608;50,9755896;54,79672059;48,18181908
504,188;51,36453158;55,04290557;48,79555949
504,767;51,7674348;55,28427831;49,19253284
505,347;52,13547163;55,63975871;49,67124671
505,926;52,50658876;55,97243152;50,08006867
506,505;53,0550887;56,28753343;50,57222499
507,085;53,48357253;56,61957523;51,15650789
507,664;53,86959461;57,15714174;51,77312708
508,243;54,30515985;57,42553832;52,15490886
508,823;54,74110323;57,61315594;52,51770729
509,402;55,15290685;57,86289062;52,78546466
509,981;55,47152083;58,24612429;53,36947304
510,560;55,86257737;58,54287838;53,82905619
511,139;56,35578146;59,12036506;54,61446924
511,719;56,75599594;59,48375222;55,00867415
512,298;57,0106637;59,83625943;55,28432488
512,877;57,28091173;59,93402927;55,65208142
513,456;57,66977574;60,19876814;56,17232525
514,034;57,90464232;60,43510033;56,608103
514,613;58,23778639;60,89732188;57,13182378
515,192;58,67610205;61,22744532;57,58688132
515,771;59,03765572;61,53957743;58,00603901
516,350;59,23651278;61,42144426;58,06934933
516,928;59,29181594;61,60336765;58,51223281
517,507;59,59109357;61,63251737;58,84501239
518,086;59,73201456;61,74759894;59,06238619
518,664;59,89525226;62,00174189;59,40272935
519,243;60,27944051;62,28857249;59,75245318
519,821;60,48283567;62,3696072;59,91744112
520,400;60,59529248;62,49017775;60,11422391
520,978;60,67848962;62,63260516;60,31874017
521,557;60,89250432;62,87093448;60,67299699
522,135;61,19958579;63,20353392;60,91287707
522,714;61,53933945;63,39595551;61,25079829
523,292;61,77996702;63,47295102;61,41298155
523,870;61,95052768;63,44559747;61,50273731
524,448;62,11859387;63,61719386;61,72425921
525,026;62,23998393;63,75239087;61,91402054
525,605;62,47992138;63,85341383;61,91071107
526,183;62,71832006;63,8798502;62,11766894
526,761;62,9227555;64,02995317;62,27277509
527,339;62,89484541;64,03359555;62,21459926
527,917;62,83730012;64,31186124;62,32740586
528,495;63,00120379;64,48380111;62,4325977
529,073;62,96967557;64,71573332;62,58009353
529,650;63,14046637;64,77634375;62,75749267
530,228;63,05066798;64,72352263;62,82625125
530,806;63,04772836;64,84354433;63,02369638
531,384;63,21576813;65,01093082;63,1485718
531,962;63,33899115;65,1039928;63,31082901
532,539;63,41388088;65,23662357;63,66318684
533,117;63,50503086;65,31367997;63,84831425
533,694;63,54774647;65,55149291;64,20461193
534,272;63,7966487;65,70989177;64,38690938
534,849;63,97151644;65,86297773;64,39458115
535,427;64,29243172;66,07202438;64,63424079
536,004;64,44383298;66,1267355;64,77164374
536,582;64,40626345;66,20948491;64,88336834
537,159;64,44018685;66,2495281;64,86490115
537,736;64,67026913;66,39355367;64,9776114
538,314;64,90749489;66,46706352;65,01067456
538,891;64,94451096;66,61920356;65,05384411
539,468;65,08932413;66,595297;65,13586823
540,045;64,81557235;66,56978349;65,18397348
540,622;64,99097275;66,53164043;65,32252274
541,199;65,04720298;66,5968581;65,35199448
541,776;65,21908598;66,65594251;65,60314332
542,353;65,15602913;66,73900942;65,73715317
542,930;65,21384129;66,76539525;65,74061717
543,507;65,02494664;66,69716613;65,84101843
544,084;65,01744405;66,57937785;65,79348491
544,661;64,95726111;66,5104205;65,83280256
545,238;65,17312734;66,69409273;65,93995578
545,815;65,09857009;66,68274666;65,90293745
546,391;65,17135195;66,79259338;65,98476687
546,968;65,22855815;66,84598888;66,02482788
547,545;65,28719871;66,67584268;65,98045169
548,121;65,1727985;66,5807685;65,98358747
548,698;65,28494018;66,69807703;65,8735809
549,274;65,39427748;66,85416783;66,00402797
549,851;65,42078329;67,08542562;66,10592553
550,427;65,43143067;66,97565174;66,2621316
551,004;65,52942713;67,03359634;66,230527
551,580;65,61709647;67,05777539;66,32833928
552,156;65,71430869;67,10301788;66,15220604
552,732;65,73133496;67,32889326;66,19082585
553,309;65,83915807;67,26857522;66,15657135
553,885;65,85601987;67,27007944;66,15029308
554,461;65,81023258;67,24674704;66,21102627
555,037;65,89163406;67,25018014;66,15579427
555,613;65,90712436;67,11466975;66,13642273
556,189;65,83453988;67,13923314;66,27804117
556,765;65,7726861;67,09007168;66,39351266
557,341;65,70501314;67,00493149;66,53921659
557,917;65,94697253;67,02286553;66,62245551
558,493;65,88176212;67,17618628;66,65662255
559,069;66,03692877;67,27149224;66,87670581
559,645;66,22870063;67,32689273;67,00038003
560,220;66,11302991;67,25669022;67,11955272
560,796;66,16363439;67,41452362;67,12875631
561,372;66,2900234;67,5606577;67,2206684
561,948;66,33851232;67,71811194;67,19415573
562,523;66,24589027;67,82670404;67,30482093
563,099;66,22603423;67,96277992;67,46385082
563,674;66,27577704;67,9384345;67,58790193
564,250;66,32893033;67,9751413;67,7935179
564,825;66,36946759;68,06595612;67,85727956
565,400;66,61283582;68,27976583;67,95303476
565,976;66,64159122;68,26806327;67,9925257
566,551;66,58199492;68,29425314;67,90334567
567,126;66,66058105;68,19496807;68,00972184
567,702;66,95093937;68,19142476;68,09219178
568,277;67,00185135;68,02015745;68,13741325
568,852;67,17679522;68,06863743;68,16027064
569,427;67,13756559;68,02185612;67,93516776
570,002;67,38295514;68,0790309;67,89289693
570,577;67,36904154;68,14166309;67,79781332
571,152;67,36312477;68,19755335;67,91291056
571,727;67,61213992;68,10678834;67,95847747
572,302;67,60699286;68,21373608;68,06759117
572,877;67,56251604;68,27980479;68,02997753
573,452;67,54318854;68,32596274;67,95554115
574,026;67,51714529;68,44041153;68,03735464
574,601;67,68068994;68,55285947;68,13288755
575,176;67,60314095;68,54884015;68,21551974
575,751;67,74920866;68,54789308;68,43263689
576,325;67,86789874;68,65110846;68,54141138
576,900;67,80974657;68,91298322;68,79317946
577,474;67,76979862;68,85667636;68,60667962
578,049;67,81824658;68,93466594;68,68712639
578,623;67,71234947;68,83701551;68,7267093
579,198;68,00816485;68,9184504;68,99277049
579,772;68,05545598;68,94620858;69,20862043
580,346;67,96551103;68,8990324;69,21509779
580,921;67,91749332;68,84578555;69,31699123
581,495;67,93573982;68,96581031;69,36781235
582,069;67,96818407;68,85873902;69,28480813
582,643;68,20175998;69,01126164;69,43274825
583,218;68,11681577;68,98267146;69,42170079
583,792;68,18190273;69,19497603;69,5820006
584,366;68,07014491;69,16995795;69,34187069
584,940;67,91213076;69,11807429;69,36108406
585,514;67,89538052;69,0535812;69,32420349
586,088;67,85228952;69,05445494;69,2013076
586,662;67,9296099;68,95495975;69,09440481
587,235;67,91746678;68,99811657;69,00282477
587,809;67,81182498;69,12043572;69,13368533
588,383;67,99050071;69,08029737;69,19101898
588,957;68,08626545;69,08116247;69,16821113
589,530;68,19674447;69,13822094;69,32886987
590,104;68,39622382;69,26220351;69,29761846
590,678;68,48841802;69,2731411;69,46164597
591,251;68,56746155;69,14236195;69,47282491
591,825;68,56687884;69,18915489;69,51891513
592,398;68,5567658;69,10612288;69,69522839
592,972;68,31985452;68,83896341;69,56839168
593,545;68,28713464;68,82494295;69,38504306
594,118;68,32194429;68,78193682;69,32610054
594,692;68,10532916;68,7258706;69,24004704
595,265;67,91450607;68,72938057;69,20108502
595,838;67,97294511;68,77541845;69,20435765
596,411;67,78347754;68,85277346;69,31330806
596,985;67,75538875;68,86344019;69,23830403
597,558;67,68790671;68,8518466;69,01349581
598,131;67,87529048;68,98836762;68,89396311
598,704;67,87588448;69,16049409;68,9745575
599,277;67,82598148;69,17261373;69,01313911
599,850;67,98059997;69,30081469;69,14083213
600,423;68,14927696;69,15121929;69,17051819
600,996;68,18655875;69,26857127;69,01548198
601,568;68,46713614;69,44776898;68,9127613
602,141;68,40552482;69,40879496;68,97392151
602,714;68,52531092;69,57062509;69,15882265
603,287;68,56855825;69,43742633;69,31327457
603,859;68,61002022;69,16904619;69,39994388
604,432;68,51842573;69,33515758;69,48864428
605,004;68,51007843;69,17987572;69,52579249
605,577;68,36177816;69,37788232;69,46614798
606,149;68,27368236;69,37953867;69,57003249
606,722;68,17187044;69,52490479;69,66965093
607,294;68,29269686;69,69538358;69,7185837
607,867;68,30120214;69,54587918;69,72352054
608,439;68,35717558;69,55422254;69,66364021
609,011;68,42380244;69,77791827;69,8053918
609,584;68,64273227;69,74331969;69,68355603
610,156;68,60163017;69,82335939;69,67069314
610,728;68,71876092;69,70509312;69,71897892
611,300;68,81288867;69,59162905;69,71506226
611,872;68,80115229;69,36748982;69,50044175
612,444;68,80381271;69,32246096;69,59390457
613,016;68,83139925;69,30050731;69,56527291
613,588;68,80479057;69,56340728;69,65994157
614,160;68,82962849;69,53863047;69,54592923
614,732;68,61225055;69,56667424;69,52599168
615,304;68,56999519;69,53265162;69,34777997
615,876;68,6000344;69,73638688;69,46040498
616,447;68,53146892;69,9558702;69,56456872
617,019;68,59906871;69,95693023;69,89985305
617,591;68,73908665;69,8589266;69,89907498
618,162;68,94243698;70,15830079;70,16802312
618,734;69,13873084;70,10708654;70,16721781
619,305;69,02827702;70,12252887;70,25894609
619,877;69,29508017;70,18886898;70,23292214
620,448;69,21419084;70,25772875;70,16366159
621,020;69,03550126;70,16475574;69,96428417
621,591;69,07993717;70,22598408;69,99499551
622,162;69,04320862;70,3063732;69,70640881
622,734;68,72416394;70,32814885;69,71743472
623,305;68,48433382;70,39292162;69,54172765
623,876;68,36797322;70,30611802;69,79227508
624,447;68,34049889;70,36106943;69,86887491
625,019;68,14832923;70,37892721;70,17170515
625,590;68,45453979;70,42058888;70,34391803
626,161;68,39364911;70,37014719;70,28468825
626,732;68,62073534;70,41554187;70,07677425
627,303;68,58587694;70,32820698;70,09840836
627,874;68,90521065;70,22640925;70,1091677
628,444;68,75087892;70,11888487;70,04663848
629,015;68,61829307;70,18691795;69,72801153
629,586;68,35097187;69,9054826;69,54998945
630,157;68,61748993;69,78753439;69,69044396
630,727;68,66706195;69,85605875;69,94111113
631,298;68,92369754;69,98722237;70,09458473
631,869;68,5834607;69,93001418;70,51571394
632,439;68,73296881;70,09638355;70,6212775
633,010;68,63237473;70,2242027;70,57651463
633,580;69,03315483;70,26307732;70,74780952
634,151;69,15912297;70,28884942;70,91608183
634,721;69,49478356;70,43370174;71,04686987
635,292;69,48778585;70,45748561;71,01405344
635,862;69,15498046;70,27785215;70,85261073
636,432;69,11924685;70,29724504;70,77971157
637,002;69,09084681;69,97237793;70,2939255
637,573;69,30697749;69,90099713;70,4114271
638,143;69,23050542;70,12809635;70,43128376
638,713;69,01623234;69,8804234;70,20893313
639,283;68,96509535;69,82474186;70,10939049
639,853;68,8326841;69,90237588;70,11807625
640,423;68,80592004;69,86451111;69,94079053
640,993;69,08739676;69,76073733;69,69726696
641,563;69,30326367;69,73207038;69,76044931
642,133;69,46044717;69,79228363;69,99471025
642,703;68,98927089;69,59240742;69,70990665
643,272;68,73438081;69,14092873;69,3985678
643,842;68,52754508;69,17115614;69,44264527
644,412;68,44300713;68,97274081;69,2897915
644,981;68,34027395;68,69509222;69,00293833
645,551;68,35531031;68,7962373;68,86369753
646,121;68,10447886;68,91719267;69,11554961
646,690;67,71838171;68,77342418;69,10591132
647,260;67,63213886;68,92361247;68,86181166
647,829;67,815913;69,16597359;69,14159798
648,398;67,86092965;69,11994659;69,21357686
648,968;68,17391951;69,40889415;69,4938226
649,537;68,49096828;69,61095343;69,51778986
650,106;68,44214597;69,76552195;69,46240328
650,676;68,14432518;69,52640375;69,45184794
651,245;68,04189184;69,60046591;69,18773014
651,814;68,14459491;69,58885217;69,3006745
652,383;68,03918311;69,47105049;69,49046545
652,952;67,8505525;69,17846384;69,0059252
653,521;67,95636784;69,30913102;69,02046615
654,090;67,66849992;69,0043414;68,67488861
654,659;67,26015578;68,82257503;68,54883289
655,228;67,47107877;68,88304215;68,79842878
655,797;67,3103895;69,10836759;68,75839806
656,365;67,42933967;68,85786095;68,90439666
656,934;67,32170461;68,88592732;68,44154653
657,503;67,07883279;68,66719209;68,12560212
658,072;67,00669262;68,49008071;68,22417535
658,640;66,76399011;68,47178621;68,19840512
659,209;66,53508075;68,5102646;67,95851605
659,777;66,61175046;68,39898834;67,84368042
660,346;66,46309886;68,11099123;67,45949604
660,914;66,41115508;67,75357227;67,22857102
661,483;66,35516166;67,7871613;67,21161948
662,051;66,28677181;67,55303786;67,21373854
662,619;66,28782741;67,6289284;67,13374752
663,188;66,34886872;67,67430222;66,89382501
663,756;66,33702447;67,47507495;66,54330179
664,324;66,23539452;67,20787879;66,43165117
664,892;65,93159619;67,02070977;66,34963833
665,460;65,75746058;67,15402841;66,38268381
666,028;65,57678677;66,90476066;66,1349317
666,596;65,3324731;66,43221736;65,64339114
667,164;65,12433233;66,13457475;65,65509427
667,732;65,10293031;65,9200299;65,51706194
668,300;65,04684111;65,85546537;65,39462564
668,868;64,84055283;65,78298084;65,2864697
669,436;64,74620792;65,85758941;65,23384359
670,004;64,63960379;66,06936601;65,10277856
670,571;64,61293052;65,88439779;64,84766509
671,139;64,65505896;65,98892474;64,81566
671,707;64,46945186;66,12674486;64,80982068
672,274;64,22754046;66,07906576;64,58656637
672,842;64,25522009;66,05793035;64,51564855
673,409;63,95743971;65,84512191;64,51792746
673,977;64,01313856;65,80652005;64,60828725
674,544;64,16673077;65,60338479;64,53804329
675,112;64,18090986;65,32868008;64,48803975
675,679;63,91500216;65,18291959;64,42240324
676,246;63,86256691;65,24843881;64,4890295
676,814;64,0049065;65,26842924;64,36528885
677,381;64,05471696;65,41754852;64,21280361
677,948;64,16441993;65,60394734;64,29756415
678,515;64,23236777;65,8069002;64,46531162
679,082;64,32967613;65,66072541;64,43309422
679,649;64,15416531;65,47488461;64,30021614
680,216;64,4001137;65,49505768;64,48865825
680,783;64,51942257;65,50836692;64,78718487
681,350;64,66350561;65,51982134;65,02117906
681,917;64,43834956;65,55946283;65,32953383
682,484;64,83893278;65,75983629;65,65279254
683,051;64,85268497;65,90061882;65,90968703
683,617;65,18807279;65,85202969;65,9667189
684,184;65,34194487;66,11805442;66,21351463
684,751;65,7105071;66,48222754;66,78221898
685,317;65,86349675;66,75566474;67,17644275
685,884;66,28213761;66,95746818;67,22549729
686,450;66,57554216;67,33932625;67,36499425
687,017;67,19285253;67,81601375;67,89280967
687,583;67,25502113;68,02250302;68,19389223
688,150;67,76329861;68,18469637;68,6443033
688,716;67,82793487;68,75472275;69,32791428
689,282;67,94024659;69,12349798;69,56563117
689,849;68,43827454;69,69136836;69,98804897
690,415;68,55015303;69,84981047;70,17598328
690,981;68,77245303;69,99875495;70,52336112
691,547;69,20062042;70,24031158;71,05801976
692,113;69,53569347;70,52090634;71,35587005
692,679;69,74446787;70,75598449;71,68147775
693,245;69,68856468;70,99631329;71,86825626
693,811;69,99531672;71,0179681;71,6391828
694,377;70,42820263;71,14587895;71,85921979
694,943;70,50532436;70,94958203;72,09657896
695,509;70,52755449;71,0298745;72,18212724
696,074;70,62402195;71,32641602;72,65493698
696,640;70,4499126;71,47665881;72,66224043
697,206;70,66407351;71,57975522;72,92829613
697,771;71,05815327;71,81984623;73,26200576
698,337;71,21272303;71,89739266;73,39987247
698,903;71,27118637;72,16911018;73,88973512
699,468;71,33088716;72,10946353;74,01251255
700,034;71,47218483;72,7080675;74,07195219
700,599;71,7487509;73,0329758;74,41039424
701,164;71,55555462;73,04248576;74,08372678
701,730;71,70873242;72,80010003;74,11237056
702,295;71,65169454;72,64331047;73,89315523
702,860;71,72162329;72,31879413;73,80333701
703,426;71,76516231;72,50940301;74,05261722
703,991;71,9502209;72,59112424;73,96665584
704,556;72,02025419;72,72351109;74,0526365
705,121;71,86275451;72,28966979;73,93452266
705,686;71,77372593;71,83807804;73,55822783
706,251;71,99190558;71,86154133;73,51928498
706,816;71,93327884;71,78659242;73,52096394
707,381;71,83837472;71,6290465;73,39531528
707,946;71,67444158;71,67958455;73,30185521
708,510;71,6815081;71,50592267;73,21082121
709,075;71,42640125;71,3382015;72,90253975
709,640;71,41743657;71,33612647;73,05808612
710,205;71,55193708;71,43719569;72,99224396
710,769;71,71705248;71,79662156;73,17610211
711,334;71,74335618;71,82373122;73,29234825
711,898;71,92647689;72,02687212;73,5811671
712,463;72,16715726;72,47981666;73,71990415
713,027;72,21006902;72,53970167;73,82800277
713,592;72,12730514;72,32986966;73,2583805
714,156;72,28797989;72,44043577;73,49272995
714,720;72,43133215;72,37270268;73,38589761
715,285;72,51886059;72,58637552;73,96054642
715,849;72,386171;72,38024783;73,93745025
716,413;72,37236822;72,36100458;74,02921335
716,977;72,13084496;72,14604942;73,50645013
717,541;72,01339593;71,82761661;73,42634322
718,105;71,61785121;71,82076345;73,29646906
718,669;71,7371874;72,11387048;73,87631784
719,233;71,61854313;71,87126013;74,20445782
719,797;71,92876351;72,48658573;74,43896644
720,361;71,77748192;71,87043863;73,93565437
720,925;71,90534208;72,02219271;74,07587161
721,489;72,10989667;72,29491173;74,32045916
722,053;71,90114497;72,43415986;74,51607214
722,616;71,3854025;72,01319435;74,24398708
723,180;71,91103976;72,51551062;74,28842455
723,744;71,64114452;72,16948273;73,82027397
724,307;71,82047748;71,95675429;73,38035916
724,871;71,45667167;71,93964611;73,49975955
725,434;71,41571663;72,24872729;72,9092493
725,998;71,53289291;72,33919086;72,98875081
726,561;71,22811107;71,62345025;72,54687848
727,124;71,27798388;71,64202071;73,08471895
727,688;71,86565383;71,94858413;73,70020765
728,251;71,37998596;71,404783;73,83426383
728,814;71,8246311;71,7526104;74,16017727
729,377;71,34205455;71,84887501;74,41153013
729,940;70,92707645;70,99290139;74,09481055
730,503;70,75854678;70,66140866;74,51564941
731,067;70,32761585;70,73910308;74,47291986
731,630;70,49481811;71,40984392;74,85313397
732,192;70,63804516;71,17401099;74,14442977
732,755;70,34819966;71,42149614;74,28130356
733,318;70,33902569;71,09669999;73,94445711
733,881;69,98387821;71,1687335;74,04509373
734,444;70,70945363;71,39063324;73,76238391
735,007;70,43345464;71,41437119;74,04279195
735,569;70,55201474;71,67148617;74,12829321
736,132;70,6145463;71,46165047;73,73271173
736,694;70,46195858;71,0372736;73,14498147
737,257;70,93768585;71,24270602;73,55891937
737,819;71,03388456;70,94408322;72,87214346
738,382;70,80967786;71,55920354;72,7876708
738,944;70,47580907;70,714559;72,31355145
739,507;69,96873912;70,54332246;72,29570993
740,069;70,20937795;70,52328364;71,73722565
740,631;69,75139707;70,51996678;71,63066686
741,193;69,65754267;70,32697524;71,70794738
741,756;69,89083632;70,25659011;72,25700047
742,318;69,17079552;69,90850586;71,97384577
742,880;69,00694446;69,95635365;72,50984055
743,442;69,49696203;69,80305095;73,20755084
744,004;69,96267332;70,4245984;73,42293647
744,566;70,12109311;70,35706384;73,45191838
745,128;70,49680109;70,80402075;73,67580384
745,690;71,00852496;70,61869292;73,60210507
746,252;71,41653165;71,50013413;73,72458631
746,813;70,8116683;71,39804373;72,90490883
747,375;71,44723105;72,02884775;72,70121342
747,937;71,7314496;71,7265817;72,44164368
748,498;71,17167032;71,1954441;71,52965196
749,060;71,03107435;70,5312665;71,55208517
749,622;70,62126824;70,39026933;71,52107318
750,183;70,144753;70,13544855;71,45056121
750,745;70,15895816;70,49307041;71,47660878
751,306;69,97033293;69,76188249;71,299773
751,867;70,64111715;70,16135222;72,09444875
752,429;69,71433005;69,56779689;71,86353463
752,990;69,3512697;69,89628759;71,74500813
753,551;69,69055778;70,02123835;71,82608658
754,112;69,48927137;70,32240104;71,80578416
754,674;69,91846791;70,4893538;72,41010851
755,235;69,73960068;70,57385101;72,10837184
755,796;69,6572389;70,22310892;71,91360784
756,357;69,41410107;70,14104255;71,79081506
756,918;69,39037001;69,56904706;71,07537607
757,479;70,00662891;70,10047627;71,38125424
758,039;70,69400874;70,41349188;70,87462368
758,600;71,06175304;70,60499802;71,42385483
759,161;71,52718956;70,70664261;70,88188455
759,722;70,69837392;70,96765939;70,16233585
760,283;71,77109903;70,99886803;70,93463243
760,843;71,42122008;71,555869;72,33955362
761,404;71,52134558;71,54965142;72,63778938
761,964;71,74492131;72,7093881;73,56757297
762,525;71,223915;71,1783908;73,46536267
763,085;70,98642227;70,30637456;74,74444643
763,646;70,2436252;70,1900495;74,37284547
764,206;70,8079827;71,08961675;75,47485126
764,766;70,88555695;70,17961481;74,69030013
765,327;69,64091498;70,13668905;73,38844846
765,887;69,92358806;69,74510694;72,27843336
766,447;70,7307662;70,09121547;72,93379676
767,007;70,39378722;69,77491351;72,94938664
767,567;70,87501515;70,64887606;72,92656125
768,127;70,48769388;70,61249041;72,11201207
768,687;70,9314983;71,15760764;72,37405725
769,247;69,62773288;70,03004547;71,81941703
769,807;69,43870619;70,35275967;72,44688521
770,367;70,0317151;69,83322316;72,67446509
770,927;69,95898806;69,98419881;72,7258547
771,487;68,62081307;69,32698923;71,95715934
772,047;68,000349;69,28465836;71,84841677
772,606;67,98890639;68,60497532;72,23479239
773,166;67,43479991;68,77062394;72,33544307
773,726;67,0341817;67,98019294;71,68747291
774,285;67,72053146;68,46040725;71,61902278
774,845;67,93005269;68,40795172;71,65623497
775,404;67,34364229;68,4196191;71,93291533
775,963;67,21922068;68,34581166;72,36512722
776,523;67,67428879;68,98699935;72,6327452
777,082;68,23968264;68,54657511;71,97089982
777,641;68,28459628;69,43131673;72,07375258
778,201;69,08614704;69,08614704;72,21184207
778,760;69,67190875;69,99068726;73,03123024
779,319;69,46886382;70,18586347;72,56199517
779,878;69,27636457;70,33576305;72,60513835
780,437;69,69670719;70,6046426;72,49724839
780,996;69,82228041;70,28090663;72,25821751
781,555;70,64806542;70,2023302;72,81774942
782,114;70,51271191;70,42336073;73,64984955
782,673;70,44715763;70,00543903;72,67127852
783,232;70,16349593;71,18382685;72,68581718
783,790;69,59730064;70,50087084;72,49053132
784,349;69,98782763;70,18537662;72,95677218
784,908;70,56478944;70,73362459;72,84175173
785,466;71,03094233;71,12761424;73,21425877
786,025;70,83342987;70,76384091;73,10719846
786,584;70,88291617;71,16405124;72,8302728
787,142;70,81947181;71,37030453;72,14541269
787,701;70,38163985;70,87840618;72,26685912
788,259;69,58633677;69,56755984;71,91689745
788,817;69,6403865;69,78015377;71,25840691
789,376;68,81011976;69,74906314;71,30170125
789,934;68,64043288;68,84839767;70,83619852
790,492;68,29330723;67,98847599;70,92057341
791,050;68,16313417;68,59902435;71,09820786
791,608;67,57981638;67,90171478;71,31275946
792,167;68,18315252;68,45288883;72,63781029
792,725;68,05230132;68,67074702;73,71869497
793,283;68,45125528;68,83474002;73,79406323
793,841;69,09065458;68,72134065;74,02967916
794,398;69,395644;69,56356496;73,66408741
794,956;70,06156663;69,83626043;74,0467533
795,514;70,83249299;70,9982985;73,98857942
796,072;71,90764098;71,69638168;74,37030142
796,630;71,34853356;72,50801136;73,9506232
797,187;70,33763284;72,26126605;73,00815386
797,745;70,96160623;72,67411342;72,71588023
798,302;71,31495405;72,72096341;72,93557224
798,860;71,43625169;72,68296855;73,56737958
799,417;72,09399066;72,17104238;74,10837423
799,975;71,17681711;73,11112867;74,59268919
800,532;70,74588196;72,05940993;73,96039827
801,090;69,91847232;71,72618567;73,44696139
801,647;69,97579973;70,45645046;72,6029176
802,204;71,04369979;71,4984825;73,49723095
802,761;70,9464438;71,98124741;72,6229624
803,318;71,05134908;71,82669478;72,35985235
803,876;70,42149671;71,65380015;71,92821024
