Filename-->;FLOR_ABIERTA.RFL8;FLOR_ABIERTA_2.RFL8;FLOR_ABIERTA_3.RFL8
804,433;69,92089636;71,53694207;72,33813382
804,990;70,74692936;70,28667056;71,1709875
805,547;70,30512321;70,54707637;71,91170942
806,104;70,93560646;69,69956285;72,11386981
806,660;70,98000825;70,06711177;72,38703057
807,217;71,73005447;69,25906227;72,36029234
807,774;70,95289418;68,29408112;73,17808642
808,331;71,88734778;69,51519368;73,19631074
808,887;72,06561995;70,43255143;73,93145325
809,444;71,45733712;68,87161749;73,35804971
810,001;70,87663387;69,536746;74,66597811
810,557;70,96517436;70,15083861;74,47650272
811,114;69,75785415;70,3313559;74,15668448
811,670;69,85590565;70,62692137;74,56037671
812,227;67,99023366;69,75754563;74,14138295
812,783;68,6685168;70,14841584;74,52799812
813,339;67,40833137;68,86103102;74,470547
813,895;66,58707903;67,71729129;72,77254772
814,452;67,21801552;69,19644042;72,82431201
815,008;66,46338627;68,54857631;72,16306247
815,564;66,66984514;68,49494815;72,09042513
816,120;67,86698598;68,01198837;71,96095204
816,676;67,02202829;68,15593756;72,18278517
817,232;68,58991867;69,8125334;71,75883696
817,788;68,5733749;69,68818644;71,83749726
818,344;69,50368733;70,53231151;73,05401366
818,900;70,34602577;71,3429209;73,94592079
819,456;71,9050569;72,88649755;74,31736373
820,011;72,29626159;72,56329872;73,06823559
820,567;72,55193142;71,91632406;72,34493614
821,123;72,16934209;72,37626682;72,46391246
821,678;73,5589048;71,89897535;72,95083844
822,234;71,60096701;70,43772479;73,5598545
822,789;71,40724985;71,17731658;72,51290343
823,345;70,06886841;70,03966539;72,18855103
823,900;69,89760633;69,65020271;71,74455887
824,456;68,99724386;69,4719665;71,26372054
825,011;69,06515543;69,94893801;71,90308114
825,566;68,42105228;70,01757513;73,14715257
826,121;67,38377354;70,90792987;73,3392273
826,677;67,61632357;70,58881614;72,31845504
827,232;68,23603942;70,64178353;71,45126857
827,787;69,80607161;70,05103533;72,70477043
828,342;71,87598683;71,05012805;73,26384409
828,897;71,87599983;71,26936636;74,87974162
829,452;70,94151346;71,01906288;75,35363426
830,007;70,59599038;71,37587962;75,11461521
830,562;69,34942328;70,40771162;73,37884108
831,116;69,68537423;70,04190026;72,97993602
831,671;69,2039243;69,8371644;73,23339202
832,226;69,13969675;70,96179115;73,33230803
832,781;67,5229196;70,13252681;72,03993671
833,335;65,99362191;69,08714863;70,86449863
833,890;66,67485238;68,4628054;70,47916247
834,444;68,18518637;67,86419569;71,07654389
834,999;69,78542494;67,56259804;71,42147115
835,553;71,24703347;69,7085696;72,94559267
836,107;72,18106478;69,39331785;73,95555025
836,662;71,91581229;70,31064099;74,41866709
837,216;72,31821207;69,59135443;73,85066821
837,770;73,37033415;71,07356514;74,90151576
838,325;73,00087019;71,71496019;74,14252059
838,879;72,52278852;72,05440288;73,35687599
839,433;71,89914629;71,62568706;72,61665462
839,987;71,20946006;71,31740386;73,89296244
840,541;72,42758807;70,53625316;74,083451
841,095;72,04702747;70,86633866;73,15752325
841,649;72,42798879;70,27033291;73,88074186
842,203;72,10295096;69,26182418;74,31157222
842,756;71,1219417;67,62235635;72,96764688
843,310;70,62355363;67,03594885;73,62099133
843,864;71,72688314;67,40767603;74,74293221
844,417;71,45874472;67,38481841;74,82508623
844,971;71,58611015;67,18040494;73,41429181
845,525;71,44685248;67,56512048;72,91583343
846,078;72,9561942;68,16280053;74,19772691
846,632;72,32288072;68,47756158;73,83180756
847,185;72,1007348;68,43965663;72,54740436
847,738;73,29718564;70,02438021;74,19001853
848,292;74,78858737;70,68822022;75,56470998
848,845;74,14261346;70,42190568;74,19020324
849,398;74,56130844;70,39938833;74,20807249
849,951;73,05994485;70,97536612;73,40452885
850,505;73,23459841;70,26389612;74,44790057
851,058;72,2452144;68,89984403;73,40435313
851,611;73,20525588;68,40837542;72,64914365
852,164;73,75120579;68,73796609;75,29189357
852,717;72,98548587;66,39422695;74,08557819
853,270;72,13777;66,47393178;74,14281159
853,822;71,49273564;65,87368109;74,50671028
854,375;72,53534577;66,35355211;75,99826499
854,928;73,75342776;66,24088885;78,47162894
855,481;71,66413931;67,35195543;76,39234737
856,033;71,30115227;68,02145137;75,98774296
856,586;70,92333983;68,47582893;76,1420701
857,139;70,90520565;70,05328484;75,7427999
857,691;70,12568793;71,02217946;75,05346634
858,244;70,19032343;70,62654819;75,17404584
858,796;71,02487063;71,37258811;75,72784201
859,348;69,61876716;70,59530998;73,60410605
859,901;69,27133919;69,73393422;71,45172349
860,453;71,65414177;70,34688877;73,46556917
861,005;73,90446543;71,01990566;74,66969732
861,557;73,95643742;72,57614742;75,52481546
862,109;73,31878072;71,50567176;74,78624769
862,662;74,53552769;71,4369869;76,92068639
863,214;74,67592223;71,87844426;76,01198812
863,766;72,89009699;71,56476299;76,08152194
864,318;73,42862941;73,46333868;76,92162112
864,869;74,02154784;75,06994808;78,03505533
865,421;71,82524832;74,19755573;76,09858694
865,973;69,76207508;73,93876156;75,98972607
866,525;69,59467901;72,69779114;75,13618413
867,076;70,95748121;73,3470985;76,02517579
867,628;69,87229697;72,65553611;75,07858988
868,180;70,08834222;71,75212589;75,02657126
868,731;70,33320322;71,71388942;74,77043021
869,283;69,4742681;70,78859395;75,17079407
869,834;68,34327778;70,24542586;74,27631743
870,386;69,21897166;69,06237742;75,03915024
870,937;68,57170552;68,72476746;75,12048999
871,488;69,1308689;69,69031007;76,05727689
872,040;68,72889179;69,54820962;75,5710159
872,591;70,44932808;71,07094642;76,86487069
873,142;71,2323171;74,21973908;80,3967211
873,693;71,59226836;75,42224802;79,61665171
874,244;71,40656183;75,09456407;78,64247638
874,795;72,16046705;73,74309699;78,53350223
875,346;72,26156415;74,46005867;79,33621657
875,897;72,16631059;73,31507488;79,06604682
876,448;71,57142522;73,09999616;79,32856715
876,999;71,7497181;73,54667651;78,99484102
877,550;69,99748937;72,94109138;78,08253011
878,100;68,67413623;69,78767758;74,46023996
878,651;68,54427061;68,44849292;74,90422718
879,202;71,14239426;68,35257325;76,79188705
879,752;70,52448673;70,4613809;78,38610797
880,303;69,4292419;69,37338788;77,28135331
880,853;69,23105459;70,22276748;76,74659101
881,404;69,95978867;68,51735442;74,63753975
881,954;70,17968974;68,32687316;75,0559173
882,504;72,08404728;69,57032419;73,74976641
883,055;71,8183478;72,32500945;74,90335358
883,605;71,54113964;72,8178487;74,79921485
884,155;70,59156901;72,06860385;73,20564646
884,705;70,23894535;71,72718141;73,16680821
885,255;69,95872088;74,10881144;72,69418257
885,805;71,37598236;74,49908323;72,16909541
886,355;72,64269479;75,95792044;74,636384
886,905;71,76198113;74,24654359;74,50381862
887,455;71,18687069;72,66774054;75,43661789
888,005;72,01190858;70,28079883;74,1987664
888,555;73,91913315;70,96679287;75,06911188
889,105;72,72727734;71,82999831;75,16062211
889,654;74,75450146;74,33418656;75,82820927
890,204;77,13421055;72,72233368;76,61083304
890,754;75,52705734;72,42809503;76,95173413
891,303;73,82108937;72,74400368;74,53783409
891,853;74,17371908;73,9261357;73,62079873
892,402;72,97503862;75,73847447;73,55480804
892,952;73,92855717;77,56952872;74,60774678
893,501;71,46149974;77,54489762;73,81397941
894,050;72,09333485;78,46242039;74,43542849
894,599;73,19028004;74,84195873;74,21422619
895,149;71,69313878;75,1148937;74,34135909
895,698;74,04984086;75,73437675;76,13346535
896,247;73,74509697;75,72903561;77,80858203
896,796;75,41203968;76,33463442;79,54447038
897,345;77,54938168;76,87421292;81,25530985
897,894;78,25451189;76,04390441;78,56807583
898,443;79,63549944;73,99602136;78,24847626
898,992;79,89198714;72,2055575;75,05864824
899,541;77,30014394;69,97446004;75,68610722
900,089;77,50161663;69,1971019;75,72400325
900,638;76,8989338;70,617829;75,61133607
901,187;76,7464222;69,02200048;75,45098854
901,735;76,06707065;69,88015106;78,41147547
902,284;74,53143745;67,14530045;76,35529628
902,833;73,4796001;68,11970176;78,01192941
903,381;74,17592196;67,79996151;77,31681737
903,929;73,38403248;67,86609094;78,35945846
904,478;74,79030716;70,91798501;78,9888147
905,026;74,91058969;72,25125975;78,26226358
905,574;75,20322888;70,30684431;78,09783267
906,123;75,09504868;71,08190602;77,6484419
906,671;74,82133016;69,4755685;74,53641271
907,219;73,86154599;70,80421969;73,64847869
907,767;77,46987075;71,45359116;75,57948405
908,315;77,19943727;71,29576438;76,84227629
908,863;79,72778844;71,20527226;79,13765076
909,411;80,03557026;71,32539088;78,41858358
909,959;78,52058128;68,18131842;76,29032749
910,507;76,12658941;70,03229975;76,15944221
911,055;77,17632752;68,61886662;77,90413976
911,602;73,40287934;68,35636187;77,8855383
912,150;73,50520221;68,20624108;77,9295715
912,698;70,00576422;66,31487436;76,16493478
913,245;70,02148564;67,89592721;76,18909274
913,793;69,58809682;70,70101652;76,9612231
914,340;66,89038451;67,13223618;74,16409399
914,888;70,6856506;71,51063224;78,03104532
915,435;73,15897931;69,10467344;75,66163736
915,982;72,64834555;67,18759588;74,70211494
916,530;75,68193887;68,99370923;74,59570903
917,077;77,4047901;70,6553395;77,85633366
917,624;76,93375139;70,93884129;77,407798
918,171;73,90485487;70,59661943;78,473648
918,718;72,75700491;70,25319787;77,75898115
919,265;74,17110186;72,68592747;81,13663112
919,812;71,43726146;70,40906955;79,95025407
920,359;70,25742454;70,10827582;81,52137684
920,906;72,14227702;71,91792897;80,00547513
921,453;74,40255947;73,15719113;82,93503708
922,000;73,43366982;72,15161768;78,72909992
922,547;74,70762382;74,43903635;79,98433176
923,093;80,02085552;75,40983395;78,83334026
923,640;80,20881397;74,48370615;77,04222484
924,187;80,83450573;73,68576063;75,24163098
924,733;79,78935049;75,76945682;75,51784483
925,280;79,21258294;77,74733563;76,05574765
925,826;77,77777216;78,47068285;78,16409236
926,372;75,47832318;74,69727012;75,72051997
926,919;77,0047948;76,37646836;77,45821745
927,465;76,53483393;71,11457785;76,81975851
928,011;72,85961757;71,36222097;77,4211431
928,557;72,32142625;71,55612149;79,30672553
929,104;72,39984;74,89276061;81,48117859
929,650;76,36850859;70,99810691;78,21620285
930,196;80,32890511;70,46156148;81,50099382
930,742;85,04682935;74,90995021;80,84799591
931,288;85,97980375;82,44607684;87,62046577
931,834;86,93913704;81,62730184;95,38807809
932,379;89,09925615;94,47791045;101,2335096
932,925;88,46091465;92,85132188;100,3590684
933,471;89,99148279;91,93521063;95,6351237
934,017;96,06450217;90,72758309;93,83759037
934,562;100,170607;96,60908561;106,9524358
935,108;88,20478072;93,68516108;90,03156901
935,653;78,91529019;84,17070525;88,20685894
936,199;78,30188857;71,72004929;74,6818747
936,744;76,15297892;69,79752406;68,63516998
937,290;79,25531836;64,38140154;68,16390374
937,835;88,62833009;70,12842239;74,07407171
938,380;88,82478121;73,57184019;84,4200802
938,926;84,35824214;78,8702211;88,72006143
939,471;79,92564957;80,38188362;88,94896392
940,016;92,86205983;87,22413223;96,96551239
940,561;101,7874196;92,08974962;101,521209
941,106;101,039396;95,28918596;102,4140798
941,651;110,736457;101,7790639;112,4534543
942,196;105,0990927;100,5964977;114,2197387
942,741;105,0221548;95,906309;116,3114532
943,286;106,3952299;91,08932163;115,9667478
943,831;100,148117;82,83960861;108,1464184
944,375;101,92224;83,00568089;107,9947557
944,920;92,56161511;78,4330985;101,3424267
945,465;91,99922976;74,59031753;99,30595457
946,009;96,04210308;72,4631593;99,72631756
946,554;86,22013318;68,6726029;91,08669898
947,098;80,30793671;64,26255635;86,74230015
947,643;76,12864422;66,43514952;90,47259928
948,187;70,83459702;69,37784578;83,79362416
948,731;75,14562788;70,78416749;88,76773094
949,276;72,1228711;65,77732694;82,79492556
949,820;71,17029979;66,45045077;86,14407988
950,364;67,83195945;66,407165;85,26732893
950,908;67,43548912;64,66771987;83,76819375
951,452;72,34735805;65,64907954;82,73561827
951,996;74,86614636;73,70078456;80,86614142
952,540;81,2520278;70,38599087;75,3649057
953,084;84,08961567;68,25057075;80,49372121
953,628;85,08515841;69,26499736;80,26698703
954,172;85,34217861;74,69665113;91,36061948
954,716;84,06244952;71,84766282;92,50300643
955,259;81,25620038;72,11570011;91,73553456
955,803;78,62057001;67,73305764;94,22085161
956,347;67,88737449;68,63606845;96,22396368
956,890;67,95589214;63,96396252;90,02796177
957,434;68,41694938;73,4496715;101,807414
957,977;70,37772986;72,28934302;96,31441781
958,521;66,16750424;72,44898198;92,24754853
959,064;68,58486043;66,47612079;83,86686614
959,607;69,4777056;69,78344217;85,79618194
960,151;67,58749977;63,9500038;82,11249837
960,694;67,75212415;66,56135739;83,00121064
961,237;79,31262028;70,58204103;84,67210823
961,780;79,30314465;67,7410937;94,14067292
962,323;76,2792569;62,39793472;93,72618309
962,866;72,74414431;66,57624625;102,255852
963,409;75,18855074;67,01554588;102,6935485
963,952;74,27079163;73,61776593;100,1306031
964,495;71,09890209;65,01373267;93,53021478
965,038;73,24624461;68,46505682;91,86153261
965,581;71,42311867;68,11354159;90,16038583
966,123;64,4069795;62,70930437;87,11627869
966,666;61,52933245;63,13632131;77,76099591
967,209;61,5831581;67,56524808;71,9279849
967,751;63,18557462;65,1577716;64,53793992
968,294;62,36715976;59,62461476;61,33013556
968,836;63,34868755;58,21089844;64,47882613
969,379;70,27887492;63,51227385;67,36454449
969,921;69,22882865;66,92204537;69,22882865
970,463;71,32958561;69,16931943;70,89753125
971,005;71,72001626;69,03969561;72,00170797
971,548;73,05753689;72,47523095;74,75230283
972,090;73,67186746;68,13385196;72,77893104
972,632;77,74757749;71,91265834;79,28785459
973,174;83,677625;77,51093763;82,01892925
973,716;82,70738716;76,89847393;80,3652473
974,258;79,66595748;74,65530817;79,352091
974,800;82,06312506;73,58407636;80,47949083
975,342;84,55741869;77,85400994;79,3274133
975,883;88,22314127;78,59938955;79,08873273
976,425;97,03638386;78,30366437;78,9561029
976,967;97,66074951;82,4612936;82,1109717
977,508;90,23648867;76,18243274;76,28378254
978,050;86,06688524;76,03376133;80,80991299
978,592;84,31666895;77,06500884;75,76700428
979,133;82,52233479;80,08408287;77,3515512
979,674;81,68332176;77,82013243;74,10116909
980,216;77,66289147;73,43640576;72,82401526
980,757;72,86130438;72,57032252;68,85548361
981,299;65,24355987;68,02708279;67,68854473
981,840;66,83064757;64,63515207;64,71714044
982,381;67,77475451;68,8623778;67,45022253
982,922;65,34008447;67,5958496;62,18372359
983,463;64,55883731;67,82337067;67,4944516
984,004;63,62084356;66,10844737;65,43370832
984,545;61,04626297;65,05069261;67,56411228
985,086;59,43743803;60,40133505;66,80687384
985,627;58,76917244;61,2178865;69,04453459
986,168;60,83657648;61,87481164;68,53349772
986,708;58,143809;65,72157485;72,61601456
987,249;61,43605117;62,98559667;71,66085002
987,790;61,52474641;62,23807099;75,36780918
988,330;62,32743431;66,04677297;73,78208271
988,871;61,92893482;66,32466023;74,38168437
989,411;64,05679251;70,29961084;75,28969358
989,952;68,14242277;77,29978031;81,05878631
990,492;70,95965299;76,85553062;80,86975113
991,033;67,54061422;75,00514887;83,75488829
991,573;65,31680861;70,08159008;78,94630285
992,113;61,12653096;72,04482037;82,25901899
992,653;62,92624789;68,01149491;80,11498998
993,194;63,20341911;65,89779618;78,27599818
993,734;63,31022066;67,0585903;75,74113347
994,274;62,01478777;63,86321666;75,11809697
994,814;59,92579175;63,12100763;66,07916024
995,354;61,13916963;64,85760047;68,43632607
995,893;61,41366525;62,99473095;66,26020332
996,433;63,93063747;66,79979098;73,25275779
996,973;61,70442522;66,38619198;67,51887558
997,513;61,70906343;73,63556833;68,54750892
998,052;67,06427431;68,21076956;69,85524383
998,592;68,47878084;66,05865019;70,19551735
999,132;74,04472796;67,29713013;68,70288005
999,671;71,42857445;66,59264502;73,43943105
1000,211;67,9540555;66,38899253;72,39682443
1000,750;64,49461447;70,92098574;71,36993
1001,289;63,95817171;68,47680194;63,91793785
1001,829;63,84884999;59,83638293;65,39410106
1002,368;60,97696145;57,28559861;68,35969667
1002,907;54,0314033;65,42043688;69,13251598
1003,446;52,91696543;68,1192387;70,13484787
1003,986;53,1672178;68,65573468;66,81967606
1004,525;52,3646474;66,27585416;64,16809392
1005,064;53,6958688;62,63065976;67,52115482
1005,602;59,58170274;64,48366053;71,35947732
1006,141;60,02636864;66,15688632;80,06591616
1006,680;61,49449495;70,77930505;79,31130358
1007,219;65,75689334;71,44189047;80,34882845
1007,758;70,56775968;66,52384231;79,24477819
1008,296;71,73302407;64,29300642;80,94691094
1008,835;70,66017297;63,54549993;86,92792787
1009,374;75,66049228;71,10537204;97,09990806
1009,912;76,16089238;70,86504163;93,07345417
1010,451;64,07679162;62,29188408;85,69071754
1010,989;69,65127177;62,86522738;78,60509249
1011,527;71,1851092;68,29267416;82,87991847
1012,066;71,84848116;66,81817864;78,71211677
1012,604;69,22588533;74,57169955;86,04060766
1013,142;68,97521088;77,02583653;90,22674992
1013,680;63,52712514;77,04541391;84,67926382
1014,219;60,90953527;62,87965881;78,82120861
1014,757;65,0705227;73,062859;85,2342039
1015,295;81,28002239;81,8374022;94,2917497
1015,833;71,52221538;80,35323673;93,8637997
1016,370;69,29794964;67,36647367;87,10110893
1016,908;62,0058309;69,34542823;85,56383468
1017,446;61,98264306;63,56809287;81,35847978
1017,984;63,96680511;65,21161645;82,52281529
1018,522;61,11481973;59,39586255;81,67556083
1019,059;61,12971691;66,39768782;77,4360528
1019,597;59,37500353;62,54242305;69,48529584
1020,134;54,82993057;62,32653019;65,49659973
1020,672;57,64840343;63,39897644;68,9212359
1021,209;54,22971436;72,47441657;72,07089978
1021,747;61,68624896;68,87900787;78,61225704
1022,284;64,41176406;70,69659529;82,21361742
1022,821;60,69936725;70,895867;80,02475677
1023,358;66,79790165;79,57130516;85,94342145
1023,896;74,41077844;82,59259929;92,87879219
1024,433;75,76880276;80,67944605;95,66898129
1024,970;77,1301137;85,25428843;100,3137299
1025,507;78,22316494;81,24999986;97,30038896
1026,044;85,85106647;80,42553205;100,8865275
1026,581;79,96859415;82,32420397;99,91275253
1027,118;73,80468381;81,83496286;93,98190786
1027,654;78,17184716;79,87202911;95,5393023
1028,191;76,85260882;65,4315982;97,71987414
1028,728;75,52679982;62,47689289;99,79667171
1029,264;69,69887978;57,54895611;97,17834829
1029,801;67,30843533;49,74971034;90,29649843
1030,338;61,26674322;48,30346325;82,68661722
1030,874;56,54832255;49,97451724;85,7992161
1031,410;59,58466963;50,28399234;82,62336441
1031,947;62,2900799;50,38168377;86,00509253
1032,483;58,90548827;47,96037965;82,17223554
1033,019;58,11789384;52,60255135;75,40503577
1033,556;54,38129873;50,02851289;68,16195229
1034,092;51,72413617;59,08667188;79,12395423
1034,628;54,60344024;62,17308259;82,50052656
1035,164;52,37564151;75,8197616;95,58332073
1035,700;63,0814641;70,58823343;90,20428274
1036,236;51,99617494;72,31651526;91,32201891
1036,772;56,65990744;60,7392427;85,50822767
1037,308;55,86920873;68,07809991;90,28463664
1037,844;58,26179778;71,19098461;99,38305048
1038,379;51,46654631;78,3455549;93,79009866
1038,915;49,45079848;66,72768764;82,35698108
1039,451;46,94416674;61,9898535;80,81218841
1039,986;59,94115457;54,45565359;76,77595474
1040,522;48,62604505;57,72600504;76,38390743
1041,057;58,42794683;48,93013264;75,45851719
1041,593;53,97966462;57,02950809;83,51103245
1042,128;49,69106765;49,69106765;71,10265899
1042,663;48,38847612;57,2251863;75,21878719
1043,198;63,14335738;50,464477;87,72282794
1043,734;76,3085374;61,1069358;89,30628292
1044,269;83,14668782;69,98088345;92,02404296
1044,804;71,43629848;63,59210238;89,53205465
1045,339;89,68141413;64,08232375;85,6780309
1045,874;78,59065454;74,25984831;86,37142194
1046,409;83,17308266;73,87019933;84,85576862
1046,944;85,10800239;75,90851422;92,83354968
1047,479;84,23105086;65,82988385;77,08993743
1048,013;67,14317422;61,95293754;62,01891411
1048,548;57,78256555;52,03444462;63,72443656
1049,083;60,22482303;49,79670023;70,15068541
1049,618;63,04121467;57,85081292;79,02973977
1050,152;63,95112019;63,08553694;82,86659538
1050,687;73,69628222;54,52722463;70,9455586
1051,221;75,3757209;62,91907819;66,96532046
1051,755;83,21048606;60,36036002;66,63936588
1052,290;79,5918374;69,58345103;79,5918374
1052,824;86,42894901;74,26822546;86,561998
1053,358;87,02869837;77,29318953;78,53123321
1053,893;79,25377098;69,88621103;65,28182046
1054,427;76,06907789;71,43639958;52,90570045
1054,961;65,69942554;62,82507257;55,59813804
1055,495;70,29312248;72,97068681;66,96730904
1056,029;75,22418262;80,83693405;75,98804442
1056,563;76,27061456;92,59508535;89,3301912
1057,097;101,7821782;99,96039891;94,17821818
1057,630;107,4363033;124,0249613;102,4961065
1058,164;114,6917171;124,6146463;87,52408736
1058,698;115,6537789;163,1675934;113,3210599
1059,232;118,4839558;167,4052343;103,7900829
1059,765;136,1201323;223,2143036;127,5974095
1060,299;106,214226;201,8806044;87,16271891
1060,832;64,6168803;124,3045356;73,20644159
1061,366;57,27985939;100,6974735;41,02005132
1061,899;40,56531639;93,69748331;55,347597
1062,432;48,03921154;93,31550307;66,57753828
1062,966;66,54119508;107,7791679;88,12212418
1063,499;64,42239507;102,1261496;77,63997431
1064,032;71,65440959;103,5294083;91,13970458
1064,565;79,24936695;103,0313999;90,68928138
1065,098;92,01164455;114,2302729;121,216036
1065,631;96,33468966;125,9903772;109,2558275
1066,164;106,7658971;138,6107307;151,0599896
1066,697;111,8434098;150,2973182;138,5034673
1067,230;107,3160544;137,6254258;115,5100362
1067,763;105,8207196;138,824218;144,0628676
1068,296;121,9037314;152,731199;161,9794485
1068,828;126,3871807;159,4328017;170,8384837
1069,361;118,0303829;143,2141167;153,3072087
1069,894;122,5985228;136,5147746;151,7241418
1070,426;129,8996685;134,9832795;177,2575285
1070,959;104,4776197;153,6207913;127,5843048
1071,491;108,528111;133,7334117;147,6310752
1072,023;92,93285887;127,3498183;153,0035373
1072,556;81,9144003;113,9438564;119,5582101
1073,088;66,33969548;64,17140056;103,9752147
1073,620;61,76739594;56,50183256;99,4963342
1074,152;45,10813374;43,46034809;81,51389994
1074,684;35,89409536;44,22742808;63,54166473
1075,217;48,02454965;37,13080139;62,9459137
1075,749;53,89645124;7,411440038;86,70299776
1076,280;50,54545513;10,44155942;73,92207804
1076,812;45,08089824;25,27328698;75,60122722
1077,344;22,63875456;3,992209215;60,80817907
1077,876;39,15587288;31,75929716;63,68575435
1078,408;42,38999006;41,58255785;53,29027292
1078,939;42,77204357;48,09372357;62,50993206
1079,471;36,36752142;40,29914635;50,47008256
1080,002;18,04703675;74,18200578;58,58895663
1080,534;23,48328571;70,03714719;58,06850908
1081,065;36,10495053;81,44863285;67,70140524
1081,597;36,94383352;47,70240617;55,0692895
1082,128;47,65258349;50,00000252;58,56807476
1082,660;46,59685716;45,07377303;57,30604312
1083,191;50,96810635;56,4920246;50,96810635
1083,722;54,17851007;47,12904895;43,88857215
1084,253;57,25301478;62,69879636;70,16867659
1084,784;68,87987268;48,30207664;67,71414144
1085,315;77,87971691;41,48827525;63,60855834
1085,846;97,18004302;59,70715631;57,91756786
1086,377;98,80304949;94,45049028;82,80740327
1086,908;101,7573688;80,44217353;61,05442223
1087,439;109,5379145;108,0568674;54,38388422
1087,969;85,61701946;63,87233726;65,19148918
1088,500;104,7936116;66,31158426;77,94052253
1089,031;120,0215279;41,3885904;70,99031291
1089,561;100,2231138;28,06782792;63,76617755
1090,092;106,6490744;21,68865373;47,70448239
1090,622;85,67530644;16,59845456;57,61710113
1091,153;99,62453638;-12,76595807;36,04505725
1091,683;95,33509056;8,869908834;51,51117373
1092,213;89,76744013;13,43023264;37,20930079
1092,744;129,101194;27,96982979;45,94594514
1093,274;102,4482059;40,42686717;24,92153182
1093,804;114,2768847;74,47465869;43,75772511
1094,334;108,5995074;74,07862595;31,8796068
1094,864;91,93303412;74,07407528;51,29376268
1095,394;98,26478586;82,00514339;42,03084791
1095,924;112,1277739;108,608553;72,98321585
1096,454;103,2366072;89,50892753;65,17857154
1096,984;102,1140597;73,30383273;77,28613616
1097,514;84,99413448;59,37866029;74,26729095
1098,043;87,3179589;64,62378394;91,50485059
1098,573;75,39737019;53,55908561;77,53973788
1099,103;90,13840758;67,90657826;101,6436016
1099,632;101,7671545;82,22452981;94,07484525
1100,161;94,09798808;57,23830695;79,621377
