Filename-->;PETALO_ENVEZ_1.RFL8;PETALO_ENVEZ_2.RFL8;PETALO_ENVEZ_3.RFL8
Mode/Unit-->;;;
Int.time[ms]-->;1,049999952;1,049999952;1,049999952
NrOfAverages-->;20;20;20
Smoothing-->;4;4;4
Wavelength [nm];;;
172,206;19,59366317;-17,66528778;-5,922864007
172,805;14,52566188;-23,57698369;-18,84914524
173,404;19,10705467;-18,4349492;-9,457512984
174,003;16,40507516;-14,9215219;-16,14706483
174,602;14,10569906;-12,18732414;-9,986835111
175,201;14,4091671;-3,343978376;-5,260191179
175,800;12,29907906;-6,971283466;-6,519775622
176,398;4,121234113;-11,97560577;-10,18296118
176,997;8,721033651;-5,766849969;-8,685654112
177,596;16,22250105;1,412985572;-3,899123383
178,195;16,29502495;-0,531732142;8,799313355
178,793;12,1032125;-0,055689572;-1,763504436
179,392;14,14160252;-9,546049225;6,108723897
179,991;16,51906055;-8,914131911;2,29110516
180,589;8,251900264;-18,89250841;-9,05537522
181,188;-8,776470436;-31,97647093;-24,258824
181,786;2,511415188;-30,46907379;-14,98547069
182,385;3,013925605;-41,15568461;-10,35127819
182,983;-10,82317206;-51,43728657;-28,96341712
183,581;-12,23940903;-45,77449388;-40,91011379
184,180;-3,920280242;-44,91896678;-29,91677675
184,778;-3,73645861;-36,96661484;-34,20296253
185,377;-7,592547281;-50,69559086;-43,29167681
185,975;4,06223044;-42,22126265;-32,95159911
186,573;12,33362974;-38,57586424;-30,78970676
187,171;3,094425807;-31,24004489;-34,94880458
187,770;3,982828377;-27,30741717;-35,4400185
188,368;10,74249514;-19,19431366;-22,03791546
188,966;13,50923416;-18,41688662;-11,53034307
189,564;8,036162527;-24,40984556;-8,965344425
190,162;1,757343049;-32,18584429;-12,78285902
190,760;4,931093241;-15,56847579;0,818259965
191,358;1,468298612;-24,29365879;-6,095661099
191,956;7,203961614;-22,89509177;-5,560558052
192,554;4,272399321;-43,26773742;-16,70119007
193,152;-5,296186769;-41,26506303;-31,45080563
193,750;5,665661389;-30,93494318;-21,84403395
194,348;5,923925106;-31,67740609;-25,54562477
194,946;-5,029186672;-36,77592983;-43,80332043
195,543;-6,068839983;-33,87681108;-34,19384041
196,141;1,833848668;-38,35616371;-35,28501904
196,739;-1,816167852;-34,41860393;-39,77851462
197,337;-0,802776706;-36,92774894;-35,97309531
197,934;6,400162117;-24,95457368;-29,59822365
198,532;9,792227074;-21,91227303;-15,02500933
199,130;5,120366612;-25,39167005;-17,34810811
199,727;7,597341417;-24,34947795;-21,78537535
200,325;15,36402622;-16,29193424;-7,905067796
200,922;20,57457511;-11,45707915;-8,377774087
201,520;21,18275365;-12,10442999;-16,37658195
202,117;25,51830817;-8,874249462;-6,180973006
202,715;23,70136179;-6,537626421;-7,821450211
203,312;18,79615965;-4,375923074;-2,843426944
203,909;24,99020736;-3,897375593;-8,264786415
204,507;21,24826072;-3,001391337;-11,4291396
205,104;22,33502684;-1,01522839;-12,33079544
205,701;10,96534742;-2,202969969;-15,56930649
206,298;6,102876351;-11,79889627;-33,42051825
206,896;3,346456938;-9,547243552;-26,15649511
207,493;-2,980743928;-7,042996373;-33,57952922
208,090;-6,949806734;-7,89092659;-29,87451839
208,687;2,877697612;-1,593011591;-30,13874546
209,284;2,458806601;9,100126272;-20,58301726
209,881;12,17077808;11,69947315;-18,35320196
210,478;1,74436104;-3,578947561;-21,47368496
211,075;17,44947347;2,56191296;-16,28238009
211,672;16,28883288;14,94542286;1,595298338
212,269;14,29035527;7,892172236;-1,59142613
212,866;19,6374636;3,413896373;2,326284058
213,463;35,0276594;-3,872752147;0,864451842
214,060;20,78958903;-18,56362893;-12,30575308
214,657;27,4864334;-16,92585722;-16,63652711
215,253;15,99613848;-15,51335674;-1,544899892
215,850;27,87221662;-1,084408608;0,879248863
216,447;18,66371996;-17,44892482;-18,11154212
217,044;15,09332003;-27,61698492;-22,01785095
217,640;14,11824726;-21,73802203;-12,00305775
218,237;5,967194277;-30,11877938;-36,70814604
218,833;8,298755548;-14,96081255;-14,13093699
219,430;9,97123849;-20,44582926;-19,03163947
220,026;2,449715898;-37,05518378;-22,17638029
220,623;7,566804524;-47,03234902;-33,27707518
221,219;-1,606732576;-34,27697001;-19,48482487
221,816;9,474482072;-16,06872247;-10,83880841
222,412;13,32885344;-8,669355407;-7,19086072
223,009;18,57112662;-2,480390044;-13,12274788
223,605;21,32071603;-0,885846309;1,228105463
224,201;25,23299198;-1,561043736;-1,467847095
224,798;18,03734695;3,357171374;-3,27771165
225,394;19,34215992;2,978899475;-10,21928063
225,990;18,37732241;2,737047936;-10,34213108
226,586;14,02706372;2,477606248;-21,36458905
227,182;7,843137735;-4,777183385;-11,12299409
227,778;10,83153156;-1,985453234;-15,76567743
228,374;4,705156507;-15,63591533;-20,93692212
228,971;5,544683948;-17,19939152;-24,04870637
229,567;-8,090329864;-28,87524614;-36,83402697
230,163;-0,959779712;-25,25137132;-30,14168193
230,758;-7,405803701;-21,63274112;-27,43611905
231,354;-4,197761276;-12,38339496;-22,87779809
231,950;4,5956371;-25,80230873;-20,97560798
232,546;-0,978067919;-46,1173684;-46,23592236
233,142;-5,305756913;-51,28897232;-45,68345659
233,738;-6,915714526;-38,06730403;-43,43933278
234,334;-21,06948224;-43,48382799;-49,18347479
234,929;-1,731971753;-14,79273228;-26,12152349
235,525;-14,34297137;-15,11594637;-25,99484598
236,121;-10,70976049;-11,5652716;-19,64512112
236,716;-14,74265993;-15,55685099;-31,52079252
237,312;-14,92668398;-14,48680297;-20,73313628
237,907;-14,74150876;-5,051700377;-19,91137531
238,503;-24,44304987;-14,87292022;-36,83714983
239,099;-21,16894332;-14,59726652;-25,18173756
239,694;-10,47879597;-6,320109052;-20,60191475
240,289;-11,82626867;-9,863946006;-27,73417095
240,885;-8,571427224;-22,39010843;-30,76922923
241,480;-3,284509652;-13,31557984;-12,11717769
242,076;-2,823529154;-9,304812387;-8,021389929
242,671;-12,59406765;-1,305886929;-11,06684321
243,266;1,44832134;1,579986788;-8,975203255
243,861;-0,317397318;-2,122594511;-4,820471927
244,457;3,885523489;-1,587633249;-12,82640443
245,052;5,155266878;-5,906230958;-8,118530547
245,647;1,4267727;-6,651280117;-11,03650901
246,242;7,657284847;-3,290562432;-9,871688308
246,837;7,454290882;-8,251289005;-28,19971977
247,432;5,628241149;-16,95877599;-32,73265939
248,027;16,3461545;-32,05128219;-41,69132253
248,622;2,189100274;-33,11597505;-40,91755823
249,217;9,318355538;-31,98876775;-44,49834153
249,812;0,342375613;-39,58388188;-36,39715476
250,407;-3,593624967;-35,99027389;-48,68954441
251,002;-4,187859674;-64,5228846;-59,52737177
251,597;2,462415313;-50,41472375;-50,62208451
252,192;-4,418418402;-57,94516632;-62,94915927
252,786;-3,114664994;-46,03087018;-62,01763858
253,381;1,521471679;-29,59509266;-45,05521599
253,976;-1,033006581;-26,17787857;-44,52002968
254,571;-2,593474293;-13,9183062;-31,57553496
255,165;3,521269929;-2,849582339;-27,19316057
255,760;5,770720056;-2,962819148;-21,76607227
256,354;8,892467781;12,09518726;-12,63195599
256,949;-6,33773769;-2,952106052;-27,00247651
257,543;-3,23790691;0,533070411;-16,99901218
258,138;-1,044338396;-2,271894572;-13,42982768
258,732;0,990499083;-7,843137536;-22,84212687
259,327;8,942182608;5,986242493;-12,99498035
259,921;16,85912332;8,293092577;-21,83497869
260,515;17,92393295;-1,786089906;-29,12376462
261,110;16,90617146;-1,120033826;-31,08622226
261,704;20,43810287;-0,341640114;-22,42765164
262,298;34,46048617;15,50151981;-9,954407419
262,893;34,48626739;10,01017316;-7,060020424
263,487;36,79386109;7,716904706;-5,499893736
264,081;26,89861648;12,47661822;4,956977206
264,675;31,64866486;0,529854942;-0,285307012
265,269;27,73239975;-3,11162946;11,45468683
265,863;26,5294655;0,87932615;17,38072927
266,457;25,28899072;-4,872843776;23,95518368
267,051;24,72083168;-7,123603858;10,30034603
267,645;11,1546352;-10,68830447;3,227009696
268,239;17,0065684;-5,461458789;2,575181526
268,833;11,63220782;-13,66616294;-2,639099375
269,427;12,27461878;-14,14701873;-6,44937614
270,021;9,639593199;-13,07121835;-6,345921367
270,614;9,66039124;-20,65810254;-17,34999101
271,208;8,3943654;-20,93896774;-27,36150243
271,802;10,02540593;-7,992964349;-36,44713605
272,396;7,494824791;-14,82401667;-37,72256738
272,989;19,00364931;-10,54326824;-39,59630531
273,583;14,17773646;-12,13925788;-47,59505156
274,177;5,636690322;-6,328465233;-61,87548085
274,770;9,455730524;-7,098068893;-63,3559098
275,364;14,78047543;-12,40796139;-76,38396311
275,957;9,735671127;-5,44359978;-64,79979189
276,551;6,696545311;-13,20854446;-68,15186271
277,144;6,951071798;-39,02147821;-79,74343334
277,737;12,7581137;-21,68141539;-55,80137707
278,331;10,52225315;-28,32518796;-45,04759673
278,924;9,624350348;-26,43268472;-51,02824319
279,517;28,78513042;-16,06980813;-26,6772428
280,111;33,74309985;-17,31058593;-32,23783075
280,704;24,78393532;-22,19115266;-30,55414174
281,297;30,65101752;-23,80553427;-41,49203934
281,890;22,29711433;-24,69668374;-31,92235061
282,483;15,42212025;-14,34436588;-19,70746559
283,077;0,359173569;-30,20054093;-31,87668511
283,670;-6,618464796;-25,94549327;-34,37152223
284,263;-2,307893339;-31,20901967;-30,55336821
284,856;-13,62757645;-41,72035831;-46,00515255
285,449;-35,79638761;-61,64203732;-43,8752064
286,042;-32,56765676;-42,92007993;-37,75960071
286,634;-18,27826649;-44,55895916;-32,52500889
287,227;-0,570497788;-24,04238009;-21,841891
287,820;-6,128849331;-27,73660215;-30,61573541
288,413;-2,589696256;-16,48233164;-34,36741449
289,006;5,602957185;-17,69055762;-37,17292428
289,599;6,718750323;-1,562499633;-25,88541592
290,191;6,977324004;-8,422626857;-24,81933768
290,784;17,60774453;4,148420948;-19,29015961
291,377;12,16015947;-10,652496;-17,35046964
291,969;12,59617556;-6,15519921;-11,14530705
292,562;0,404857917;-8,816914105;-13,74269025
293,154;15,48372974;-9,630924008;-12,07687312
293,747;13,04546462;-19,14553308;1,256569519
294,339;16,73340266;-5,07903098;7,987355014
294,932;17,92794765;-14,00554215;12,55595839
295,524;16,30411281;-9,002800071;13,28882138
296,116;20,35785253;-7,03777333;18,76739455
296,709;26,85363717;-1,069237491;18,35232189
297,301;18,93293812;-1,407928864;20,06298709
297,893;25,7953901;0;17,45094335
298,486;15,96115145;-4,086494331;13,6338642
299,078;24,33636243;8,05273464;12,57794419
299,670;25,72042393;-6,157150802;8,072311131
300,262;26,89295116;-2,349869373;2,965311432
300,854;29,01413519;-6,306632646;7,104023151
301,446;26,22950931;-10,83138241;-1,288056273
302,038;27,22685836;-0,776246914;1,727149217
302,630;39,7338405;8,954373048;2,908745389
303,222;28,59662716;-6,350450737;-6,311250321
303,814;36,93045456;7,858328542;4,408780535
304,406;28,18359449;3,437499842;0,703124758
304,998;24,97781728;2,661934105;-6,078083467
305,590;19,49943229;-9,397042571;-16,01820294
306,182;14,98571789;-0,703142139;-17,88617945
306,773;13,82275028;5,313051065;-11,72839494
307,365;18,57961084;-0,481100181;-20,22909528
307,957;1,820175328;-6,381579649;-17,41228186
308,549;12,00265248;3,846153828;-9,173297727
309,140;2,301207034;-10,43517949;-15,74390592
309,732;9,528090817;-17,43820227;-16,78651685
310,323;9,985437351;-18,53546937;-10,35989226
310,915;16,67653381;-6,315374009;1,835405638
311,506;13,85826733;-12,30314962;-1,39763783
312,098;8,696567691;-9,938934375;-4,71678254
312,689;0,164406068;-11,81668672;-0,226058288
313,281;10,93849809;-14,91806751;-4,511598237
313,872;9,478467791;-18,93529496;-7,141310853
314,463;13,69343723;-17,2707885;-10,80312676
315,055;7,132549599;-10,86373939;-8,369408335
315,646;5,117952638;-3,898440861;-14,35425897
316,237;0,608519545;-7,870182114;-22,10953216
316,828;-4,335139511;-7,753230502;-28,36598615
317,420;5,290169941;-13,18594513;-21,73312182
318,011;5,114082647;-12,43115734;-29,24862472
318,602;-3,219063397;-16,22073526;-34,30183922
319,193;2,208874607;-3,526448;-21,79810085
319,784;8,024481483;3,910234623;-14,00884078
320,375;15,06151042;3,796133601;-12,16168681
320,966;10,12795066;5,73076205;-14,84952212
321,557;10,97380994;2,674289894;-15,19734347
322,148;21,02821134;4,528582144;-10,24498921
322,738;12,69906046;5,696202259;-22,58064594
323,329;16,8904461;7,861452012;-11,34461936
323,920;17,35203727;11,60645678;-9,5887783
324,511;20,9714288;3,504762138;-14,89523806
325,102;17,12730259;1,109715224;-25,481574
325,692;16,49393619;0,837927534;-23,63836817
326,283;24,23873561;-7,551765786;-31,27892852
326,874;15,04579234;-1,003053072;-23,02660254
327,464;16,15703238;9,31150157;-17,99171382
328,055;14,53006868;4,015124266;-10,65898449
328,645;8,182665341;0,59645851;-18,65796923
329,236;10,66169194;4,476732847;-19,12428882
329,826;11,6943111;2,45643522;-15,62040791
330,417;7,097415114;-2,504970128;-12,90258437
331,007;2,453867986;-4,829210329;-22,57557839
331,597;4,47406885;-3,414901402;-11,97954722
332,188;4,873682267;-8,03660239;-13,78555796
332,778;-3,61208333;-21,60682907;-15,60858057
333,368;10,97152362;-9,631491296;-16,03852655
333,958;5,805978419;-16,97697266;-24,37530706
334,548;4,618376252;-26,95673231;-31,96402442
335,139;-5,726771237;-26,14995403;-35,83256644
335,729;4,367922012;-16,80147898;-29,92835578
336,319;8,564114743;-20,52594815;-20,22341146
336,909;7,390895998;-14,26560209;-13,32707567
337,499;13,26259976;-3,801945229;-1,724137904
338,089;17,14890699;-7,221830294;-13,43213374
338,679;1,580291997;-23,58819561;-20,89240186
339,269;8,630351736;-17,35036934;-17,01412182
339,858;3,148456187;-15,51292767;-10,15429588
340,448;10,17604099;-5,75354187;-18,05495936
341,038;3,53697677;-16,84887457;-21,22186467
341,628;-3,460955746;-15,83387323;-24,22669134
342,218;-1,323211369;-21,58351584;-28,59002357
342,807;-4,452135701;-31,04959747;-46,80507596
343,397;-6,542826707;-25,82043402;-29,18472715
343,986;2,672737949;-14,65056333;-21,79766243
344,576;1,581984354;-14,57286469;-15,44760879
345,166;7,440951106;-5,96696818;-12,9461901
345,755;2,486537656;-13,36711991;-7,111181031
346,345;-3,747323439;-11,22412568;-12,86581003
346,934;-7,295213266;-12,2961098;-20,3979204
347,523;-4,506657776;-7,920792543;-17,83885339
348,113;-0,739247116;-6,317204164;-4,301075176
348,702;-2,934457849;-5,517483448;-11,8608324
349,292;-16,02426125;-20,77871209;-13,38289962
349,881;-13,95505589;-27,52809052;-17,91011293
350,470;-20,4833131;-40,92059764;-16,31760606
351,059;-18,29201066;-42,89256161;-17,60330569
351,648;-13,28021291;-39,46879126;-15,75033232
352,238;6,924437536;-24,10917432;-1,415214026
352,827;-6,592573978;-26,77443834;-8,689063844
353,416;-14,58387701;-28,56770165;-24,91521014
354,005;2,161243017;-21,10247749;-17,55706701
354,594;15,13487671;-0,572929594;-19,33635767
355,183;16,62539818;8,843296878;-6,349487228
355,772;20,87893422;11,96990503;-12,31190163
356,361;21,91235056;9,377872908;-7,569721194
356,949;26,378455;11,80722902;4,167257399
357,538;16,98717907;2,106227071;-3,373016054
358,127;16,76074012;-1,552210929;-3,982439784
358,716;14,12345036;-7,248542903;-4,124943878
359,304;9,778627288;-11,43494191;-14,07867511
359,893;10,33342865;-12,43173296;-8,436331801
360,482;6,61466434;-16,34945355;-16,42745637
361,070;1,520601656;-21,25572234;-21,20667072
361,659;-14,41670082;-36,48068956;-37,22200739
362,247;-14,63684989;-44,22472711;-46,55331644
362,836;-7,525375893;-33,30416432;-45,64228188
363,424;3,885291562;-24,37557746;-28,86216419
364,013;8,331960886;-22,80586236;-27,79515882
364,601;7,115589801;-17,71262922;-18,65933855
365,190;2,28653549;-17,62072254;-21,07451186
365,778;-2,474690636;-20,50458019;-25,21292025
366,366;8,627007614;-12,08063118;-13,34930895
366,955;12,84021237;0,520901387;-6,758692115
367,543;12,21649535;3,969072062;-8,956185834
368,131;16,08700809;1,601529684;-4,780686328
368,719;12,21509921;0,60541306;-13,08167182
369,307;11,4300559;-0,655226455;-12,0852828
369,895;10,32451275;-1,72740886;-15,2371441
370,483;11,38204128;-4,633795305;-12,1018537
371,071;10,37454435;-5,974478051;-10,31653965
371,659;7,565790156;-4,842411403;-7,925336834
372,247;8,497562294;-5,838733474;-6,947691908
372,835;5,555555428;-5,853920798;-4,493376543
373,423;3,929150053;-2,30419553;-2,633366336
374,011;4,298773684;-2,082497178;-0,370122598
374,599;3,312542318;-1,030653389;0,555259801
375,186;2,263024411;-1,579302146;1,579302353
375,774;1,412680779;-0,653504034;-0,150166949
376,362;1,936963213;-0,370803986;0,448867994
376,950;1,111257214;-0,999473954;-1,025775875
377,537;0,49822631;-1,174805502;-0,476901004
378,125;1,158688496;-0,036317141;0,146997823
378,712;0,714262957;-0,763358893;0,147286991
379,300;0,63174327;-1,13593715;-0,114043881
379,887;0,478241418;-0,952161442;-0,695754914
380,475;1,194758397;-0,8717363;-0,624885384
381,062;1,547555351;-0,566479005;0,080730147
381,650;1,832949511;0,377144838;0,373283125
382,237;1,782526951;0,303563732;0,817193846
382,824;1,962163991;0,630983974;0,917060856
383,411;1,506497442;-0,076376413;0,689601932
383,999;1,544385508;0,020983598;0,258097044
384,586;1,941843108;0,474650904;0,619109692
385,173;2,236377131;0,583201092;0,804799012
385,760;1,980214846;0,866451374;1,047641887
386,347;1,91773993;0,992655618;0,929106401
386,934;2,121368127;0,541497114;0,944594849
387,521;2,433325589;0,763811593;1,098420291
388,108;2,222163324;0,719519732;1,103793554
388,695;2,50621077;1,07131897;1,030018104
389,282;2,494669716;1,45030535;1,449100865
389,869;2,322860337;1,605883927;1,470368903
390,456;2,284229212;1,591568784;1,690520244
391,043;2,430304173;1,697173584;1,837650179
391,630;2,71850341;1,522912544;1,771844447
392,216;2,350960352;1,682127048;1,805022194
392,803;2,170868015;1,65666834;1,703360196
393,390;2,620147856;1,826693029;1,689932126
393,976;2,466104094;1,743035247;1,992305457
394,563;2,572929912;1,411905334;1,953509072
395,149;2,36960044;1,256913251;1,635358076
395,736;2,325427302;1,487942517;1,449323278
396,322;2,354904923;1,462205634;1,368130871
396,909;2,14554799;1,515337416;1,397320439
397,495;2,250923724;1,722535626;1,417265008
398,082;2,421958948;1,895815097;1,643775293
398,668;2,455196446;2,074320692;1,742397429
399,254;2,614459473;2,27727798;1,762573659
399,841;2,519555416;2,290633027;1,759180721
400,427;2,656673497;2,34275222;1,856832893
401,013;2,826062002;2,436031672;2,020795076
401,599;2,913816593;2,584747368;2,179386697
402,185;2,96514372;2,766143243;2,270758115
402,771;3,099202599;2,761710563;2,352038402
403,357;3,063861874;2,754936881;2,186240678
403,943;3,085247186;2,771154385;2,171791236
404,529;3,191359868;2,733293481;2,321526698
405,115;3,470561078;2,833451705;2,367808797
405,701;3,644013442;3,02746974;2,603473834
406,287;3,670830935;3,078688322;2,694700823
406,873;3,684536432;3,075444791;2,670458681
407,459;3,925329272;3,180544745;2,852660162
408,044;4,085850482;3,424633645;2,974841529
408,630;4,329947187;3,658128949;3,233789922
409,216;4,328302277;3,649089921;3,313446702
409,802;4,515425856;3,983265625;3,449607993
410,387;4,66503431;4,176229171;3,770612675
410,973;4,694938004;4,389004861;3,835481122
411,558;4,886797001;4,443089428;4,038599758
412,144;5,060817307;4,587685689;4,202421554
412,729;5,115883657;4,555964011;4,28519676
413,315;5,137051287;4,618449046;4,400828528
413,900;5,18055749;4,636527021;4,60600021
414,485;5,35947055;4,817850961;4,763307402
415,071;5,437526164;4,752418763;4,887042083
415,656;5,492895641;4,853800299;4,830109742
416,241;5,567363175;4,86144148;4,876681126
416,827;5,744775355;5,017425938;4,978094851
417,412;5,850111836;5,24077059;5,189878474
417,997;6,012152342;5,570133659;5,369755589
418,582;6,068564348;5,671962746;5,517922133
419,167;6,279364977;5,939117862;5,720730536
419,752;6,413072868;6,033509776;5,914995923
420,337;6,576362827;6,076753975;5,930358152
420,922;6,631148224;6,170002885;6,223599743
421,507;6,859467066;6,3620482;6,408830102
422,092;6,905967082;6,438113304;6,468043266
422,677;7,048325415;6,445209273;6,414267165
423,261;7,075047291;6,250640135;6,425442685
423,846;7,40933359;6,40596421;6,479752952
424,431;7,338842363;6,333863452;6,423720102
425,016;7,413398619;6,463170783;6,51334779
425,600;7,318745654;6,619959309;6,675757916
426,185;7,475844967;6,771167473;6,595520672
426,770;7,515116965;6,748171206;6,865776195
427,354;7,590469565;6,959232801;7,053796961
427,939;7,505391505;6,917577447;7,123106512
428,523;7,699947483;7,241248676;7,217455811
429,108;7,50868644;7,22075291;7,238748898
429,692;7,547832999;7,46177989;7,338420122
430,276;7,661916759;7,487276993;7,415224645
430,861;7,792221588;7,528114215;7,290417652
431,445;7,75017359;7,387143124;7,371325686
432,029;7,659619482;7,343670731;7,274604366
432,613;7,628492796;7,264463916;7,226930083
433,198;7,678389829;7,352815157;7,350273395
433,782;7,62171792;7,26123728;7,481975934
434,366;7,771419786;7,210660575;7,554344744
434,950;7,837029382;7,113568531;7,600517499
435,534;7,80591395;7,150440922;7,529568351
436,118;7,814315861;7,183009844;7,648600421
436,702;7,868213169;7,405001368;7,593915796
437,286;7,941426432;7,489569355;7,565520074
437,870;7,980496176;7,531371087;7,50833343
438,454;7,995605223;7,493829353;7,454698931
439,038;8,054935046;7,615529041;7,398360242
439,621;7,973504674;7,592752908;7,410637628
440,205;7,993936866;7,69641664;7,410179691
440,789;7,931676845;7,62713011;7,461683322
441,372;7,875984116;7,638574845;7,460832785
441,956;7,853128837;7,507949837;7,556504197
442,540;7,75741287;7,396805771;7,481983311
443,123;7,787713507;7,391944437;7,563087716
443,707;7,765893216;7,394646502;7,571626485
444,290;7,648484663;7,230578725;7,572332202
444,874;7,608146788;7,355032849;7,440184365
445,457;7,625687171;7,30542647;7,423399843
446,040;7,663436779;7,33533053;7,311152244
446,624;7,592061706;7,322014846;7,247091344
447,207;7,59992343;7,335451908;7,220811527
447,790;7,613852277;7,406523417;7,220627226
448,374;7,499175815;7,316690963;7,136276748
448,957;7,546519757;7,355712942;7,112016604
449,540;7,502877104;7,306685061;7,02895738
450,123;7,5224679;7,207251341;7,124734788
450,706;7,410817988;7,209204312;7,042761995
451,289;7,333351874;7,210442531;7,038644795
451,872;7,328619606;7,036073195;6,996613408
452,455;7,23473455;6,988881681;6,93874028
453,038;7,226911409;6,938872492;6,901892946
453,621;7,171245322;6,877972392;6,874904981
454,204;7,079911574;6,835258233;6,838029439
454,787;7,035156474;6,824544859;6,850270546
455,369;6,950429626;6,796128889;6,805468629
455,952;6,917984383;6,697938211;6,780566305
456,535;6,838181979;6,594439092;6,712125631
457,117;6,799288635;6,649401328;6,670356273
457,700;6,798694112;6,603281341;6,598414118
458,283;6,743334336;6,562087798;6,57865197
458,865;6,66697541;6,556935544;6,481320344
459,448;6,576265932;6,448722299;6,413820815
460,030;6,551377151;6,452487943;6,314182263
460,613;6,50923284;6,400289982;6,236531842
461,195;6,460964696;6,396250302;6,170257101
461,777;6,459765129;6,406542901;6,209609318
462,360;6,431365204;6,385285127;6,180409311
462,942;6,348789368;6,33714165;6,206154927
463,524;6,319514452;6,321153502;6,127550546
464,107;6,331449577;6,286737185;6,186433101
464,689;6,329872464;6,283936622;6,17403695
465,271;6,317133783;6,232489216;6,128087152
465,853;6,303894662;6,227558982;6,11123329
466,435;6,296258284;6,170937107;6,084838428
467,017;6,280491282;6,107754499;6,020490209
467,599;6,211415629;6,045703394;6,013420907
468,181;6,167339588;5,957563233;5,916790958
468,763;6,122429777;5,915201328;5,92514732
469,345;6,067993573;5,871533927;5,779623963
469,927;5,99961324;5,809982041;5,714268803
470,508;5,965957881;5,825457189;5,717121454
471,090;5,919893862;5,722662142;5,590489785
471,672;5,81552709;5,673147302;5,514904147
472,254;5,740848375;5,594745099;5,425265235
472,835;5,680639261;5,523964896;5,328074198
473,417;5,678033996;5,530903294;5,251965433
473,998;5,589444164;5,453173636;5,175400878
474,580;5,517836977;5,411359088;5,213336109
475,161;5,486916935;5,394621158;5,169131316
475,743;5,412004362;5,281926247;5,105867939
476,324;5,33908838;5,252398878;5,129671691
476,906;5,330350397;5,161787797;5,060921286
477,487;5,289233629;5,126531937;5,036152039
478,068;5,201221001;5,086961682;4,996015731
478,650;5,09495603;5,040670491;5,015372175
479,231;5,084647952;4,991665528;4,977099037
479,812;5,021221236;4,896277924;4,878702334
480,393;4,944679081;4,811882257;4,832552846
480,974;4,878529443;4,800920097;4,768105366
481,555;4,887706816;4,751025371;4,741994621
482,136;4,821136142;4,704557177;4,715385255
482,717;4,76774828;4,678920709;4,649724295
483,298;4,793809792;4,609910439;4,577880841
483,879;4,77358412;4,558972891;4,501786426
484,460;4,66813289;4,493139383;4,40503678
485,041;4,638271491;4,441580671;4,343564668
485,622;4,583281406;4,408573557;4,25662911
486,203;4,508219562;4,313071358;4,22602114
