Filename-->;PETALO_ENVEZ_1.RFL8;PETALO_ENVEZ_2.RFL8;PETALO_ENVEZ_3.RFL8
486,783;4,398271843;4,25143685;4,130108875
487,364;4,298124484;4,175097536;4,086731776
487,945;4,222063837;4,125054632;4,038426348
488,525;4,173452716;4,076561276;4,007125516
489,106;4,152561947;4,027915901;3,931833799
489,686;4,129440741;3,996432384;3,91710659
490,267;4,056625454;3,984426802;3,9159208
490,847;3,997778668;3,897596799;3,855254377
491,428;3,979783154;3,830371441;3,811151749
492,008;3,943983666;3,739623572;3,758429138
492,589;3,955874538;3,719813919;3,733683596
493,169;3,936875119;3,637435124;3,691411238
493,749;3,879492315;3,61782411;3,631502186
494,329;3,76873839;3,521343946;3,560233401
494,910;3,737387981;3,475186027;3,531499939
495,490;3,713935282;3,428632586;3,449091849
496,070;3,676617002;3,441955387;3,454396054
496,650;3,690351184;3,42745199;3,437405418
497,230;3,684299376;3,469672886;3,400319955
497,810;3,671793248;3,450903637;3,358776587
498,390;3,598119507;3,412964472;3,303235207
498,970;3,538738937;3,38511949;3,308310041
499,550;3,571587328;3,402966449;3,334890884
500,130;3,579450018;3,409796766;3,33282019
500,709;3,556071982;3,38761073;3,314987478
501,289;3,549764611;3,347810102;3,312445213
501,869;3,455500044;3,327669343;3,244219819
502,449;3,354495486;3,286985303;3,211010586
503,028;3,30003932;3,251879569;3,22597152
503,608;3,306700582;3,271269104;3,306909238
504,188;3,34058804;3,241291771;3,278449684
504,767;3,27733454;3,221997119;3,239746836
505,347;3,239244979;3,176996036;3,160361491
505,926;3,250482843;3,138162466;3,140886566
506,505;3,255768819;3,116208759;3,053344041
507,085;3,281642727;3,095991954;3,108654783
507,664;3,287663559;3,085818922;3,120141934
508,243;3,230285195;3,036221948;3,071142955
508,823;3,169422136;2,960205401;2,950167353
509,402;3,1481252;2,97347037;2,921603078
509,981;3,105421091;2,905648419;2,916658602
510,560;3,004438195;2,831244139;2,913378567
511,139;2,968231748;2,818598912;2,857100257
511,719;2,903830227;2,767855528;2,85289343
512,298;2,837842022;2,734320514;2,779887256
512,877;2,800137365;2,635295889;2,747643618
513,456;2,811338657;2,636690673;2,675233876
514,034;2,795745981;2,636027087;2,709675237
514,613;2,744727509;2,611097195;2,652066565
515,192;2,77056691;2,614833424;2,626856857
515,771;2,861855195;2,65808115;2,635310983
516,350;2,793924283;2,558831409;2,625303346
516,928;2,768969084;2,568643679;2,659531164
517,507;2,745040261;2,509142709;2,627617652
518,086;2,71498784;2,519159579;2,584280206
518,664;2,671652045;2,519131429;2,616568605
519,243;2,706379811;2,548320621;2,572505272
519,821;2,664795577;2,451860826;2,602600015
520,400;2,583248093;2,395489398;2,515744239
520,978;2,532171832;2,303975603;2,457618079
521,557;2,518829879;2,326938731;2,428205374
522,135;2,509104595;2,257151151;2,347328617
522,714;2,461645763;2,272970434;2,233937907
523,292;2,43036619;2,240967206;2,215750313
523,870;2,432072648;2,218650855;2,151060168
524,448;2,327712552;2,142128395;2,110925061
525,026;2,302451935;2,12880983;2,092880164
525,605;2,325847066;2,200760362;2,194886975
526,183;2,262592248;2,248294884;2,179839848
526,761;2,298941215;2,262994842;2,234497049
527,339;2,298750379;2,280457683;2,243441684
527,917;2,31255879;2,284828218;2,283971884
528,495;2,313283546;2,264265675;2,248350873
529,073;2,293435595;2,213378295;2,25513835
529,650;2,342366363;2,215572387;2,278554297
530,228;2,331401342;2,210193081;2,247400653
530,806;2,307380753;2,150567547;2,146549184
531,384;2,329034246;2,097169175;2,139532184
531,962;2,29664432;2,124293584;2,084614783
532,539;2,281190751;2,123377078;2,066306289
533,117;2,296167912;2,084319247;2,051781859
533,694;2,292260404;2,103830097;2,031537385
534,272;2,269578646;2,083602793;2,003898696
534,849;2,245772036;2,06217197;2,01045517
535,427;2,288648177;2,096089308;2,012407501
536,004;2,28408514;2,06209816;2,038281548
536,582;2,232983645;2,072366294;2,035524571
537,159;2,199736776;2,029837795;2,031044158
537,736;2,204325108;2,002325871;2,038768481
538,314;2,175850748;1,960099151;2,032522686
538,891;2,199645017;1,958407218;2,03479577
539,468;2,210168563;1,999555342;2,050305633
540,045;2,269251647;2,015806519;2,029689714
540,622;2,246650544;1,986895816;2,018998008
541,199;2,237156472;2,011080909;2,010371785
541,776;2,302147944;2,032119341;2,026777149
542,353;2,299557245;2,022531283;2,004878544
542,930;2,318166327;2,008586504;2,000822101
543,507;2,357769741;2,070367185;2,030411666
544,084;2,359988359;2,042522698;2,045867812
544,661;2,357115203;2,02045453;2,002895571
545,238;2,323648184;2,001185541;2,01566062
545,815;2,26683033;1,982988941;2,002295328
546,391;2,293998678;2,024991465;2,03208838
546,968;2,261779078;2,010923359;2,014416851
547,545;2,299470815;2,043565751;2,038246454
548,121;2,247874923;2,046947539;2,025598914
548,698;2,146275803;2,010359848;1,963155926
549,274;2,132544255;2,053354207;1,997381572
549,851;2,130207788;2,080362113;2,05212585
550,427;2,073341397;2,101993909;2,010861327
551,004;2,023068916;2,044460906;1,975987441
551,580;1,983359669;1,953413914;1,90949349
552,156;1,989066644;1,949050015;1,883809883
552,732;1,994663933;1,882035167;1,88345477
553,309;2,014317447;1,897084122;1,895100283
553,885;2,097429981;1,946919707;1,939375363
554,461;2,085448453;1,92005928;1,885116569
555,037;2,067901312;1,877862205;1,832049245
555,613;2,085217174;1,860440624;1,8538407
556,189;2,15631836;1,95005442;1,872161705
556,765;2,161083653;1,949756896;1,885018641
557,341;2,150654372;1,976166426;1,924896789
557,917;2,135115516;1,999959874;1,907916899
558,493;2,143205098;2,004131174;1,916149584
559,069;2,074913475;1,955811168;1,893641842
559,645;2,070446926;1,969604653;1,90449922
560,220;2,079726322;1,987574082;1,941734679
560,796;2,107868852;2,017718868;1,926343034
561,372;2,096844685;1,968092674;1,929401503
561,948;2,095254119;1,985056492;1,906263623
562,523;2,128849386;1,968274753;1,914594332
563,099;2,050071861;1,941167285;1,901913021
563,674;2,019150637;1,915527772;1,834776659
564,250;2,0694947;1,952679006;1,831574551
564,825;2,051254952;1,901244944;1,797140971
565,400;2,035645098;1,896698746;1,797637503
565,976;1,99143495;1,824914361;1,755281634
566,551;1,967246259;1,83013356;1,782746945
567,126;1,923876767;1,835832983;1,812560316
567,702;1,878145003;1,787661301;1,755814104
568,277;1,975898575;1,821959239;1,767489751
568,852;1,986984734;1,839005663;1,800581869
569,427;1,934086366;1,774279514;1,828641867
570,002;1,915548398;1,811828261;1,825963314
570,577;1,92446448;1,79031693;1,790690249
571,152;1,937581035;1,849305584;1,838213067
571,727;1,975180618;1,879506886;1,80226045
572,302;2,035878664;1,888996832;1,799230588
572,877;2,028930272;1,924049718;1,80116291
573,452;1,939872409;1,883711345;1,806698412
574,026;1,908238041;1,834776554;1,848469567
574,601;1,919140334;1,834571859;1,839203099
575,176;1,93473638;1,859948136;1,86645165
575,751;1,959824193;1,866179509;1,90404778
576,325;1,963751472;1,862837613;1,89042753
576,900;1,932940877;1,83262208;1,916549051
577,474;1,882970159;1,819345633;1,933663682
578,049;1,885840005;1,82561172;1,965675433
578,623;1,914159228;1,815826631;1,927001484
579,198;1,935992313;1,840759636;1,909064568
579,772;1,921381348;1,876261703;1,903371054
580,346;1,924792534;1,821204048;1,905446077
580,921;1,909832189;1,817646423;1,913395736
581,495;1,885709821;1,826456217;1,886459942
582,069;1,880445379;1,83322058;1,897532609
582,643;1,924327785;1,84824858;1,854187708
583,218;1,911289747;1,837407094;1,850194491
583,792;1,960491109;1,871776306;1,879780521
584,366;1,979865313;1,893114089;1,854047056
584,940;2,017094801;1,814362438;1,813976559
585,514;2,057437836;1,830827869;1,812683617
586,088;2,035939112;1,83734718;1,768867307
586,662;2,074348882;1,80439231;1,77427376
587,235;2,100896038;1,827116149;1,772175482
587,809;2,112403659;1,831768796;1,80556662
588,383;2,104212455;1,816175703;1,771304603
588,957;2,063684605;1,855651294;1,800515155
589,530;2,070362393;1,917442727;1,785312341
590,104;2,118731966;2,028695053;1,904502501
590,678;2,138414658;2,054908091;1,935287896
591,251;2,142665785;2,06222772;2,002278652
591,825;2,177554812;2,127848281;2,07640919
592,398;2,203201156;2,119580751;2,080861422
592,972;2,236271984;2,101251181;2,100380995
593,545;2,243374805;2,109393046;2,128189747
594,118;2,305448649;2,137891441;2,133273949
594,692;2,320879549;2,113956061;2,206155171
595,265;2,272484506;2,087745233;2,159705605
595,838;2,223750292;2,114529328;2,155206263
596,411;2,299761768;2,157626552;2,086955085
596,985;2,290210901;2,106129117;2,099493527
597,558;2,323115221;2,133883285;2,115168178
598,131;2,322184227;2,205934781;2,150383
598,704;2,352988668;2,303874087;2,155462897
599,277;2,274318528;2,238652498;2,151776244
599,850;2,32016736;2,223360643;2,178396952
600,423;2,326042326;2,285918684;2,223490669
600,996;2,362746388;2,292418461;2,248731619
601,568;2,331979074;2,243364154;2,313742296
602,141;2,327895387;2,303251155;2,275347193
602,714;2,332872759;2,302684136;2,316587078
603,287;2,336397151;2,31347823;2,269248346
603,859;2,390095852;2,247219961;2,350896144
604,432;2,46285326;2,246818355;2,299433773
605,004;2,364034048;2,265594768;2,212631259
605,577;2,378121319;2,206600195;2,146881262
606,149;2,320167533;2,216295624;2,162930216
606,722;2,276529462;2,260247091;2,075714924
607,294;2,270806902;2,195780364;2,108992791
607,867;2,241916549;2,211509503;2,032565272
608,439;2,197710742;2,161744601;1,956816292
609,011;2,14225177;2,138501704;1,899848902
609,584;2,203025969;2,13257013;1,977459492
610,156;2,230122637;2,137783328;1,963991808
610,728;2,179405229;2,116788438;1,976679032
611,300;2,241303784;2,141568794;1,951935912
611,872;2,26287869;2,097795321;1,995443761
612,444;2,237799056;2,118266344;1,938065292
613,016;2,21417227;2,009618632;1,937646341
613,588;2,232112829;1,994126669;1,992710041
614,160;2,257867405;2,005833285;2,02886241
614,732;2,172799928;1,952700088;1,986828605
615,304;2,129155195;1,87987609;2,034782341
615,876;2,188438789;1,887710282;1,993097634
616,447;2,071742796;1,722317211;1,921693674
617,019;2,027395201;1,753145119;1,947442738
617,591;2,001712379;1,690905976;1,91952796
618,162;1,988701493;1,771250477;1,893323218
618,734;1,994340174;1,794349887;1,921561729
619,305;1,961329774;1,821925957;1,820413939
619,877;1,959261089;1,913598403;1,845483126
620,448;1,959999574;1,878135913;1,809864949
621,020;1,886540267;1,853666762;1,822022295
621,591;1,981384413;2,017564283;1,868361231
622,162;2,030648794;2,055224992;1,960186718
622,734;2,100234016;2,170037235;2,039391586
623,305;2,079943845;2,170080216;2,096101797
623,876;2,080213399;2,150304237;2,093624655
624,447;2,130344793;2,111533621;2,079698855
625,019;2,147217206;2,128881583;2,023248974
625,590;2,304804748;2,240174988;2,124624846
626,161;2,3861657;2,271504699;2,180203782
626,732;2,392112653;2,183879247;2,232992557
627,303;2,393064768;2,179595055;2,131193117
627,874;2,348413017;2,100585469;2,120190533
628,444;2,370007047;2,09520174;2,080187773
629,015;2,360900444;2,115567892;2,093991001
629,586;2,303132107;2,101939049;2,159325041
630,157;2,342495426;2,122576666;2,24194165
630,727;2,196005423;2,111174789;2,148363371
631,298;2,105594074;2,053731233;2,120706487
631,869;2,135460733;2,119883465;2,055691409
632,439;2,200781086;2,136913012;2,116023713
633,010;2,266753648;2,159529498;2,064447466
633,580;2,359917304;2,177152113;2,130608575
634,151;2,411706968;2,177379174;2,1704171
634,721;2,434500792;2,135056614;2,231667838
635,292;2,459947848;2,160142263;2,283482996
635,862;2,539682716;2,133180449;2,400803894
636,432;2,645280436;2,304219698;2,498805569
637,002;2,695840561;2,384970828;2,65016768
637,573;2,710691649;2,399146016;2,673599117
638,143;2,750349192;2,416087404;2,76860513
638,713;2,811789627;2,539821272;2,841578747
639,283;2,885089955;2,649716831;2,925283365
639,853;3,042817218;2,812366743;2,979717583
640,423;3,065299983;2,804430622;2,97839781
640,993;3,269071643;3,017049089;3,065647474
641,563;3,422088636;3,057994126;3,105853362
642,133;3,582846952;3,122216499;3,116492305
642,703;3,654989245;3,226528603;3,228237712
643,272;3,757267083;3,415081551;3,312773442
643,842;3,865859739;3,537105903;3,43357616
644,412;4,024455817;3,802745416;3,549874006
644,981;4,102528978;4,001334758;3,730758942
645,551;4,22566697;4,206970173;3,836516614
646,121;4,315968952;4,238422292;4,011334247
646,690;4,518290977;4,330223;4,107452315
647,260;4,590029021;4,53204639;4,268590134
647,829;4,722674516;4,686201243;4,410210814
648,398;4,903779231;4,706070691;4,553885692
648,968;5,030775837;4,755856626;4,668356866
649,537;5,115723861;4,7489443;4,752518207
650,106;5,330783278;4,895107458;4,875773384
650,676;5,520856845;5,036561384;5,06285095
651,245;5,59461669;5,184678156;5,086645627
651,814;5,571309709;5,318969583;5,210850751
652,383;5,668292866;5,397246449;5,384840645
652,952;5,812677032;5,519551314;5,548845026
653,521;5,935749992;5,76834973;5,730655855
654,090;6,100241511;5,976915141;5,860451066
654,659;6,348368213;6,096268558;6,083613966
655,228;6,503919813;6,14535119;6,272360792
655,797;6,642702711;6,22575606;6,389670135
656,365;6,754062519;6,33536031;6,503638636
656,934;6,971677612;6,568732215;6,702315017
657,503;7,189561951;6,609097812;6,798076708
658,072;7,410959422;6,822012855;6,916331161
658,640;7,496925461;6,910703026;7,040499526
659,209;7,629883763;7,002499803;7,127746489
659,777;7,615275055;7,10505475;7,174655934
660,346;7,680947757;7,19802934;7,174490351
660,914;7,782824254;7,397564199;7,296730239
661,483;7,957985638;7,620671413;7,442596591
662,051;8,069060734;7,695523396;7,60166392
662,619;8,041296097;7,940912629;7,667194037
663,188;8,092225702;7,972521516;7,774666801
663,756;8,286496372;8,069765634;7,971511949
664,324;8,300912335;8,093341651;8,116363142
664,892;8,523755183;8,25121052;8,28835864
665,460;8,575706553;8,353016359;8,347227531
666,028;8,657877055;8,400773759;8,359528735
666,596;8,735584652;8,423060947;8,412817818
667,164;8,846576039;8,601257663;8,449651651
667,732;8,983898605;8,534219211;8,556121681
668,300;9,126418533;8,599262666;8,567165719
668,868;9,236903298;8,740715001;8,577918527
669,436;9,366664129;8,954058059;8,666851171
670,004;9,35017961;8,989027597;8,730253727
670,571;9,479234134;9,126279113;8,765905447
671,139;9,619046856;9,285290891;9,049996618
671,707;9,753040124;9,451305032;9,122495212
672,274;9,840411396;9,469082277;9,240451539
672,842;10,04461489;9,630814977;9,341863935
673,409;10,0813033;9,689416376;9,446612054
673,977;10,12282715;9,815065972;9,465291685
674,544;10,2211258;9,901200804;9,586639712
675,112;10,30700603;9,951550111;9,552484528
675,679;10,47269655;10,067306;9,790857306
676,246;10,57967865;10,16326197;9,808736213
676,814;10,48846745;10,09689822;9,929914429
677,381;10,56971427;10,23029049;9,975771991
677,948;10,47975477;10,17407659;10,06789284
678,515;10,48268474;10,22093352;10,10720735
679,082;10,44715296;10,07735448;10,15870608
679,649;10,49731711;10,10499893;10,12786402
680,216;10,56833373;10,22489955;10,33495876
680,783;10,48967326;10,27113042;10,28619508
681,350;10,33733449;10,14799408;10,2671867
681,917;10,41850076;10,21983801;10,22124916
682,484;10,2830262;10,09679806;10,17837413
683,051;10,32937602;10,17682287;10,15194163
683,617;10,24783839;10,10816469;10,05692346
684,184;10,25746724;10,14953247;10,02665826
684,751;10,21288582;9,971346521;9,991798616
685,317;10,12676291;9,888052014;9,853761924
685,884;10,11874063;9,851639771;9,926132993
686,450;10,17263888;9,8297641;9,806180879
687,017;10,01240777;9,68475034;9,69325117
687,583;10,00415635;9,701781082;9,571030589
688,150;9,888443194;9,600570494;9,38338354
688,716;10,0105766;9,706588877;9,469376052
689,282;9,954377072;9,550229544;9,42269007
689,849;9,937341946;9,553220636;9,366785083
690,415;9,902831197;9,474188901;9,326436279
690,981;9,795408905;9,295390105;9,081975038
691,547;9,695955739;9,248200546;8,989478363
692,113;9,81069584;9,325899712;8,978837517
692,679;9,839394663;9,279236985;9,104088944
693,245;9,703633212;9,241219539;9,068837598
693,811;9,553396898;9,086370759;9,072754404
694,377;9,554794492;9,153488462;9,014950784
694,943;9,379976627;9,038342037;8,93694164
695,509;9,227271501;8,979345356;8,844646634
696,074;9,005985887;8,764636106;8,79452189
696,640;8,942946251;8,63556061;8,715354138
697,206;8,768317703;8,462702559;8,628946719
697,771;8,67334298;8,349214908;8,573927582
698,337;8,633708575;8,298550597;8,605296905
698,903;8,444901235;8,222931434;8,291553033
699,468;8,268462359;8,05035698;8,05035698
700,034;8,103168369;7,907770135;7,83422795
700,599;8,025681791;7,704655125;7,678262601
701,164;8,087291929;7,727349045;7,573740209
701,730;7,98331138;7,745249144;7,54912692
702,295;7,913474637;7,711000862;7,457059473
702,860;7,678539778;7,481541696;7,178131156
703,426;7,639952728;7,371517192;7,112840608
703,991;7,496950383;7,179497272;7,015515741
704,556;7,307790398;7,165803106;6,988993877
705,121;7,352586483;7,175231734;7,077932347
705,686;7,263281477;7,174912986;6,948174858
706,251;7,186120465;7,04048614;6,905556682
706,816;7,011458126;6,723008582;6,648335268
707,381;6,771023187;6,436993668;6,5077804
707,946;6,6427349;6,40494164;6,304298879
708,510;6,420610986;6,218244684;6,098049523
709,075;6,32408526;6,161004585;5,958505978
709,640;6,267312074;5,942945353;5,737140477
710,205;6,147268357;5,75585832;5,472190938
710,769;5,866113399;5,542963925;5,362327337
711,334;5,693462567;5,504292489;5,117182337
711,898;5,620061417;5,395785513;5,098183617
712,463;5,539138057;5,182725198;5,017103441
713,027;5,409632784;4,900010601;4,948036796
713,592;5,317138654;4,661065947;4,687542604
714,156;5,1705904;4,450498096;4,421717946
714,720;4,959485861;4,483250681;4,46062784
715,285;4,66944951;4,152514676;4,177144142
715,849;4,654207899;3,826228394;3,863906083
716,413;4,32939543;3,49097646;3,757140307
716,977;4,276926974;3,38441226;3,449100865
717,541;4,20129691;3,458884156;3,301741494
718,105;4,056224539;3,36614573;3,039927946
718,669;4,01707789;3,300875193;2,989767398
719,233;3,978495032;3,164570182;3,048556836
719,797;3,859256676;2,80093818;2,760641964
720,361;3,85408707;2,973571083;2,771724277
720,925;3,661924672;2,953830838;2,7510438
721,489;3,790339954;2,972823605;2,81847669
722,053;3,643863441;2,922868241;2,823994828
722,616;3,422993981;2,789877011;2,652243953
723,180;3,429127605;2,791744249;2,595280445
723,744;3,251852288;2,528626317;2,369728849
724,307;3,171756436;2,421510772;2,348932075
724,871;3,342235231;2,471324479;2,434298331
725,434;3,290678742;2,292332991;2,151078269
725,998;3,377442736;2,375648523;2,25363627
726,561;2,988857137;2,06709882;1,949255618
727,124;3,022443869;2,080915104;1,991495687
727,688;3,139042483;2,101233601;2,199240371
728,251;3,011868936;2,047266769;2,1399143
728,814;2,99724255;2,304371654;2,208320656
729,377;3,365812444;2,660759597;2,190996825
729,940;2,934438384;2,48663115;2,030584328
730,503;3,037909728;2,707540658;2,308054479
731,067;2,938179164;2,771627968;2,288343568
731,630;3,40706608;3,19435433;2,41454581
732,192;3,216595948;3,220670379;2,303796049
732,755;3,114346497;3,084542732;1,951571316
733,318;3,122665124;3,106332696;2,154588606
733,881;3,123001655;3,038496811;2,286563471
734,444;2,726364966;2,819753117;2,222397992
735,007;3,073938663;2,997719024;2,51403052
735,569;3,040898482;3,094948322;2,606426011
736,132;3,285483301;3,096427036;2,789839
736,694;3,167192824;2,745999507;2,860064091
737,257;3,253140226;2,721369276;3,122551191
737,819;3,654407012;3,021526767;3,535125767
738,382;3,786780036;3,177402628;3,597483055
738,944;4,156753077;3,50035284;3,747863132
739,507;4,498174809;3,599773978;3,723462711
740,069;4,536245441;3,725773422;3,618243073
740,631;4,471290337;3,492496436;3,5189125
741,193;4,60595598;3,706098689;3,374356845
741,756;4,708773929;3,845628244;3,278403194
742,318;4,804382747;3,804176396;3,355872458
742,880;4,823401134;3,925311482;3,383856839
743,442;5,03692602;3,873733847;3,497968797
744,004;5,141826045;3,864030142;3,314449638
744,566;5,278022223;4,012949769;3,729130376
745,128;5,341397664;3,996081196;3,558530871
745,690;5,339487095;4,117107101;3,571133396
746,252;5,305744873;4,081493153;3,683550225
746,813;5,497676832;4,390402703;4,079849376
747,375;5,925815006;4,716606291;4,259774054
747,937;5,869616464;4,821868936;4,534322267
748,498;6,218098255;5,220823462;4,773485015
749,060;6,38301194;5,543292266;5,014597088
749,622;6,331003214;5,622125192;5,247143527
750,183;6,755969134;6,0489304;6,055755298
750,745;6,969005188;6,195142313;6,405567445
751,306;7,281728457;6,440197076;6,676295918
751,867;7,61630873;6,786830467;6,870902847
752,429;7,81534456;7,142393256;7,123427911
752,990;8,152903717;7,335052562;7,094602538
753,551;8,362459629;7,324964942;7,641300342
754,112;8,640298468;7,309558842;7,900563559
754,674;9,214907288;7,755711659;8,419394293
755,235;9,486243892;8,369212312;8,256029818
755,796;9,986525372;8,863601762;8,801984212
756,357;10,30979721;9,116683403;9,086561116
756,918;10,47450384;9,515465244;9,285149331
757,479;10,45174996;9,291256558;8,883458532
758,039;10,68051209;9,15452036;8,9380599
758,600;10,52843456;9,264246493;8,30972346
759,161;10,25409033;9,399584339;8,499044521
759,722;10,28696443;9,696101971;7,823533392
760,283;10,47517617;8,946530727;7,659815131
760,843;10,90740861;9,414871687;7,282826303
761,404;10,80498045;8,987466747;7,339022591
761,964;10,81032799;9,171921955;7,114363453
762,525;11,49332471;10,28208443;8,578813284
763,085;11,62235616;10,61774084;8,757234772
763,646;12,90713681;10,98075389;9,658634224
764,206;13,33485152;11,53456785;9,996812408
764,766;13,37940914;11,75723494;10,57213989
765,327;13,68574105;12,30253421;11,54402396
765,887;13,88884272;12,55142339;12,07280388
766,447;14,35584422;13,32111263;12,46739945
767,007;14,84945813;13,51972513;13,20989641
767,567;15,42257606;13,65661847;13,46966245
768,127;16,005584;14,0899825;14,4809381
768,687;15,66643419;14,65104549;14,18633931
769,247;16,02420955;14,81311974;14,84415544
769,807;16,5058336;15,23892078;15,23468937
770,367;16,64765844;15,47754848;15,42333927
770,927;17,12951861;15,71200637;15,84479036
771,487;17,37736859;15,71006343;16,18836212
772,047;18,11029591;16,10065869;16,404068
772,606;18,25000697;16,35014342;16,47837719
773,166;18,70290699;17,15926538;16,75050287
773,726;19,50500272;17,84152877;17,74614217
774,285;19,91695489;18,71548698;18,0785215
774,845;20,12978219;18,84799859;18,16049797
775,404;20,51076833;19,27646211;18,75776171
775,963;20,7167305;19,40319529;18,86368294
776,523;21,30777966;20,41108687;18,98653979
777,082;21,43501176;20,95191459;19,74605568
777,641;21,73906545;21,62461221;20,21253102
778,201;21,65431178;21,31157579;20,13495366
778,760;21,6943344;20,86666948;20,41751942
779,319;21,52189572;19,85461922;19,90136673
779,878;22,02010401;19,88618298;20,37656514
780,437;22,177183;19,85888195;19,9377232
780,996;22,65013824;20,45010003;20,07274428
781,555;22,92701654;20,73630322;20,71275268
782,114;23,04047544;20,33317153;20,36278382
782,673;23,70318373;20,35213003;20,86537888
783,232;24,48334924;21,3353964;21,25600454
783,790;24,7035615;22,07795489;21,42070415
784,349;25,56706875;23,45879974;22,09235912
784,908;25,49634136;23,38283221;22,57760411
785,466;25,89247303;23,99703033;23,23011773
786,025;26,05273599;24,26629824;23,81153615
786,584;26,3325364;24,24118317;24,14074865
787,142;26,46535487;24,48966915;24,44020686
787,701;26,22626643;24,76426725;24,02365509
788,259;26,06361353;24,24253338;24,42986072
788,817;26,84410402;24,32988608;24,66706728
789,376;27,17118928;24,20648441;25,19568128
789,934;27,65179989;25,04614661;25,19479239
790,492;27,64512967;25,27020998;25,61510073
791,050;27,90101543;25,05236444;25,58399457
791,608;27,82218159;25,17856381;25,36270112
792,167;28,14111308;26,18172663;25,58883301
792,725;28,18226393;26,53488773;26,19027865
793,283;28,66434204;26,89651021;25,98722172
793,841;27,85741936;26,40912074;25,83590244
794,398;27,38889758;26,4617348;24,99735088
794,956;28,32818611;27,2942765;25,64553081
795,514;29,31775701;27,36757964;25,70864809
796,072;29,02991431;27,16008441;25,91673761
796,630;28,95405747;27,0379868;26,09941314
797,187;28,67266794;25,68331184;25,78487
797,745;29,05191198;25,59892466;25,69636626
798,302;28,76595518;25,67608653;25,5550457
798,860;29,32249092;26,47624484;25,7291792
799,417;29,7878617;26,63913549;26,75001182
799,975;29,49130457;25,96610351;25,84338524
800,532;29,0527584;25,78041231;25,77924432
801,090;29,31713457;26,65678896;25,86366331
801,647;30,57271327;27,3265965;26,13429645
802,204;31,04360271;28,46254283;26,85524616
