Filename-->;PUNTA_1.RFL8;PUNTA_2.RFL8;PUNTA_3.RFL8
489,106;1,617707036;1,080361719;0,757060035
489,686;1,652297866;1,151786492;0,804783836
490,267;1,671752268;1,17254191;0,7744317
490,847;1,696025437;1,196187867;0,841491854
491,428;1,71990416;1,22957392;0,871059865
492,008;1,766723571;1,221158299;0,827538031
492,589;1,804815164;1,288837979;0,867820045
493,169;1,921220442;1,298509401;0,893456022
493,749;1,968426994;1,327922137;0,922537644
494,329;1,991430927;1,335275061;0,887996653
494,910;1,982319193;1,355007645;0,924052709
495,490;2,037619804;1,351936328;0,951041358
496,070;2,116441016;1,444816192;1,044438558
496,650;2,129129123;1,523896872;1,098779092
497,230;2,179778765;1,616173253;1,202277532
497,810;2,198178407;1,694628852;1,233603185
498,390;2,25421351;1,707618993;1,203459259
498,970;2,32603643;1,762018429;1,269457304
499,550;2,376741223;1,871621573;1,376076179
500,130;2,484257386;1,96702557;1,397502849
500,709;2,556454691;2,019993334;1,443116535
501,289;2,585548106;2,071144367;1,405718593
501,869;2,6716869;2,143747981;1,43520777
502,449;2,781302924;2,197210582;1,438506771
503,028;2,912486743;2,283879329;1,4935788
503,608;3,022890666;2,457489997;1,676432987
504,188;3,057476107;2,536432342;1,739354083
504,767;3,114447246;2,606080923;1,754823749
505,347;3,226221052;2,731837918;1,852192907
505,926;3,310763275;2,874649318;1,992640407
506,505;3,432039058;2,943854458;2,125354696
507,085;3,525605209;3,05277134;2,269145341
507,664;3,550464378;3,206107016;2,384243596
508,243;3,652916382;3,212193745;2,503363279
508,823;3,711406482;3,269487146;2,513242377
509,402;3,816630707;3,401003979;2,591029476
509,981;3,963209583;3,490038646;2,670939459
510,560;3,998386438;3,589260445;2,74804743
511,139;4,094427957;3,688666145;2,812626394
511,719;4,191503564;3,806216659;2,924097795
512,298;4,289081841;3,909034735;2,996193921
512,877;4,401467385;4,020590588;3,117481018
513,456;4,462411799;4,23118771;3,214507291
514,034;4,525824048;4,386057988;3,366297594
514,613;4,588290218;4,549640825;3,526984431
515,192;4,654191984;4,698569744;3,705310959
515,771;4,797041807;4,827704817;3,881304464
516,350;4,824094964;4,959500635;4,052131786
516,928;4,90146935;5,096569427;4,134027807
517,507;5,007843385;5,222254304;4,239134758
518,086;5,129234625;5,32809364;4,35373697
518,664;5,229352285;5,46168659;4,44611866
519,243;5,300995111;5,519355087;4,568592274
519,821;5,378374597;5,554513013;4,674954984
520,400;5,408326806;5,654445355;4,786508059
520,978;5,470861616;5,72736321;4,8722074
521,557;5,54900444;5,92283781;4,966893886
522,135;5,504775618;6,099794941;5,059386525
522,714;5,507261577;6,229854708;5,123968743
523,292;5,536060473;6,363801672;5,160523788
523,870;5,586781918;6,48817104;5,255019391
524,448;5,669951008;6,642627593;5,360121995
525,026;5,696221891;6,845543341;5,50434892
525,605;5,838554588;7,073041687;5,654234625
526,183;5,80031612;7,229485821;5,737879784
526,761;5,908870199;7,341671947;5,902094448
527,339;6,002979374;7,417271265;5,996786917
527,917;6,064218646;7,507171013;6,116251956
528,495;6,08960552;7,548437021;6,230259041
529,073;6,134469587;7,591693706;6,349494898
529,650;6,142277958;7,655361606;6,425398738
530,228;6,170766788;7,690119749;6,425061732
530,806;6,135350294;7,66417197;6,438617777
531,384;6,227054622;7,703878752;6,518951458
531,962;6,2596328;7,786546922;6,502579515
532,539;6,326761892;7,849979418;6,600049864
533,117;6,3088658;7,906235246;6,708988794
533,694;6,364580605;7,996451617;6,845070203
534,272;6,366192163;8,059976359;6,883757579
534,849;6,40913304;8,193313082;6,983809009
535,427;6,490396669;8,229236898;7,091996187
536,004;6,504334734;8,282760834;7,13242748
536,582;6,531006045;8,306630142;7,186524966
537,159;6,458316846;8,292064779;7,268148617
537,736;6,508341534;8,315583495;7,329007335
538,314;6,554691712;8,312416533;7,357841834
538,891;6,592785163;8,38772485;7,396601507
539,468;6,627107983;8,460555142;7,482397187
540,045;6,675399381;8,495430699;7,522489266
540,622;6,6954776;8,559146207;7,49886101
541,199;6,720425701;8,607892326;7,532614735
541,776;6,79419511;8,696857712;7,605453743
542,353;6,863171729;8,732339787;7,568770307
542,930;6,839667527;8,788188206;7,639058797
543,507;6,898585328;8,922536797;7,68391572
544,084;6,904977539;8,931340166;7,728964524
544,661;6,904873862;8,958195169;7,768406254
545,238;6,876987515;8,938876497;7,820184568
545,815;6,833908576;8,929350011;7,836106607
546,391;6,826545974;8,996040726;7,927885825
546,968;6,791965699;9,01247179;7,955480444
547,545;6,802661946;9,033759642;7,997373072
548,121;6,863639449;9,002704378;7,993527586
548,698;6,838113591;8,969876818;8,082367794
549,274;6,833725284;9,021983997;8,105035733
549,851;6,805220222;9,027643744;8,120816592
550,427;6,84577835;9,036322566;8,073630567
551,004;6,886851618;9,007451341;8,079765612
551,580;6,918944066;8,98382127;8,050369503
552,156;6,98285545;8,988635348;8,030705302
552,732;6,954147168;9,00064235;8,073585734
553,309;6,880347984;9,036041593;8,125946666
553,885;6,944515457;9,036084271;8,098790103
554,461;6,940562199;9,01917363;8,130348718
555,037;6,951130326;8,996600698;8,110222573
555,613;6,941564083;8,994361426;8,131648815
556,189;6,993225085;9,044985124;8,183630494
556,765;6,941797007;9,025635058;8,23270893
557,341;6,839278432;9,043460596;8,274892401
557,917;6,875830847;9,033298493;8,276351029
558,493;6,956528902;9,061437829;8,342905019
559,069;6,869712417;9,05320732;8,281660229
559,645;6,879867762;9,019046475;8,228848245
560,220;6,887329592;9,058208773;8,240107862
560,796;6,849188459;9,101375741;8,280219348
561,372;6,754169598;9,078469602;8,320795977
561,948;6,779237487;9,077815068;8,261659502
562,523;6,767921689;9,076150812;8,213446075
563,099;6,7635869;9,019681975;8,21968089
563,674;6,681989137;8,986055557;8,145497538
564,250;6,696422132;8,988289337;8,177850841
564,825;6,655896549;9,037105186;8,201853992
565,400;6,632523604;9,027514644;8,217599331
565,976;6,605601779;8,982411941;8,1655834
566,551;6,611010915;8,968504537;8,090589784
567,126;6,57656827;8,890733036;8,070487149
567,702;6,517362084;8,817099095;8,089951883
568,277;6,458100924;8,906074554;8,123908412
568,852;6,448210784;8,914627492;8,078392344
569,427;6,436215413;8,892579915;8,121756948
570,002;6,409820397;8,834944239;8,073049496
570,577;6,441567812;8,801753325;8,066321326
571,152;6,462384763;8,77625574;8,085620467
571,727;6,486758764;8,76560258;8,133578197
572,302;6,473362669;8,837551415;8,18286228
572,877;6,524012246;8,853228155;8,138924845
573,452;6,523712198;8,773724417;8,073101655
574,026;6,528384955;8,728211446;8,04059828
574,601;6,551707294;8,722321062;7,992048432
575,176;6,541970953;8,686664737;7,996848754
575,751;6,473406749;8,673517982;7,99263509
576,325;6,433702574;8,689906545;7,987718174
576,900;6,421445137;8,70638368;7,94261181
577,474;6,415783189;8,646951437;7,927308881
578,049;6,372665027;8,647264012;7,922930145
578,623;6,425354668;8,622621078;7,952571484
579,198;6,420969132;8,641221097;7,944005031
579,772;6,441676926;8,615306916;7,940014027
580,346;6,4704108;8,640952591;7,970585302
580,921;6,532412709;8,648684058;7,970466926
581,495;6,542032487;8,588591725;7,940457663
582,069;6,534606479;8,563260498;7,932626591
582,643;6,580941876;8,619314904;7,909616913
583,218;6,670923481;8,638218549;7,940026451
583,792;6,665953036;8,679655435;7,942779783
584,366;6,685424768;8,709702565;7,968773094
584,940;6,680139703;8,712278428;7,909840426
585,514;6,716168437;8,706187188;7,846085357
586,088;6,643415841;8,686633648;7,828450848
586,662;6,688304441;8,730881075;7,795181232
587,235;6,748283184;8,745655362;7,800672612
587,809;6,826025318;8,733369201;7,855488095
588,383;6,810696136;8,726532884;7,804521919
588,957;6,853759736;8,772488125;7,857438953
589,530;6,89764307;8,703987515;7,908526817
590,104;6,893271806;8,738661509;7,971024137
590,678;6,886511137;8,746808059;8,050451062
591,251;7,00845628;8,711593218;8,02949567
591,825;7,034991365;8,72668022;8,103237545
592,398;7,063762084;8,724412518;8,161302168
592,972;7,078268191;8,721830044;8,138880599
593,545;7,136059486;8,667285557;8,163160705
594,118;7,17122055;8,646668716;8,151914263
594,692;7,20958057;8,643866284;8,195899323
595,265;7,265640517;8,631926823;8,180811217
595,838;7,330598291;8,601947312;8,194503311
596,411;7,351891461;8,642850665;8,225618633
596,985;7,422687262;8,629648978;8,233112346
597,558;7,443650891;8,614552761;8,23296981
598,131;7,411058755;8,614981163;8,259449379
598,704;7,483479109;8,697777447;8,359314239
599,277;7,519275994;8,622528704;8,29767759
599,850;7,604824457;8,705480767;8,267761566
600,423;7,654213884;8,722378212;8,327373371
600,996;7,6875181;8,718790606;8,330155785
601,568;7,751598535;8,736380434;8,362144285
602,141;7,667419846;8,672527821;8,364801722
602,714;7,62947323;8,750094401;8,353139404
603,287;7,674209734;8,723290702;8,382991164
603,859;7,636674335;8,718942564;8,39899267
604,432;7,593772352;8,768247079;8,434473772
605,004;7,560906897;8,640847806;8,409523333
605,577;7,530922943;8,542940033;8,343331676
606,149;7,583836732;8,558604071;8,336157405
606,722;7,514601496;8,548586498;8,335288971
607,294;7,609020662;8,589403735;8,327824293
607,867;7,563268803;8,567127532;8,347684918
608,439;7,569945106;8,564442423;8,271611131
609,011;7,56113592;8,456912292;8,193215891
609,584;7,523715793;8,355211319;8,163398969
610,156;7,471297051;8,421158932;8,114032875
610,728;7,408526407;8,493931945;8,11688061
611,300;7,3077013;8,550427376;8,084132105
611,872;7,33179948;8,468220403;8,014103698
612,444;7,247054694;8,431416663;7,982857749
613,016;7,352924741;8,351478101;7,942511859
613,588;7,282235739;8,408565465;7,906528119
614,160;7,217524132;8,392658728;7,866418601
614,732;7,260736011;8,470955693;7,85866726
615,304;7,249228038;8,469070388;7,869283455
615,876;7,299973315;8,413341177;7,886993018
616,447;7,442510574;8,330686801;7,818363281
617,019;7,378955387;8,355989056;7,744211798
617,591;7,47731386;8,311529507;7,716814225
618,162;7,432831417;8,359265091;7,672870204
618,734;7,421911668;8,246670965;7,696471558
619,305;7,448419888;8,28318595;7,653147473
619,877;7,397961415;8,300349779;7,666984705
620,448;7,363127458;8,141184336;7,536826812
621,020;7,387905252;8,128053751;7,410366258
621,591;7,305737928;8,187608567;7,406496749
622,162;7,370316312;8,244854348;7,484701957
622,734;7,282408877;8,32814541;7,480599478
623,305;7,225479675;8,255302709;7,430453126
623,876;7,303184569;8,200788692;7,370395888
624,447;7,291095184;8,123768834;7,423729871
625,019;7,380423643;8,025656983;7,32257396
625,590;7,457334665;8,218273327;7,441735417
626,161;7,400928018;8,253122885;7,536368058
626,732;7,34705845;8,171378935;7,625491381
627,303;7,334517035;8,079305873;7,583101373
627,874;7,449384921;8,0467707;7,586304251
628,444;7,578499052;8,049657578;7,610036179
629,015;7,600657243;8,093083746;7,627733307
629,586;7,62348093;8,205538169;7,572411428
630,157;7,63665967;8,218913063;7,673219871
630,727;7,71492276;8,07829826;7,697844354
631,298;7,82073988;8,097461294;7,661264403
631,869;7,800202298;8,141968784;7,622097436
632,439;7,908409369;8,170782157;7,691003617
633,010;7,870839259;8,130898826;7,650357237
633,580;7,902761595;8,170543851;7,734942489
634,151;7,900345585;8,217768808;7,807694819
634,721;8,02318207;8,098816602;7,833093711
635,292;8,046361861;8,091567149;7,82862952
635,862;8,010218969;8,147981867;7,818228674
636,432;8,002040381;8,131250341;7,952976162
637,002;8,160300836;8,155294077;7,947556903
637,573;8,142800366;8,140373089;7,967273414
638,143;8,195093517;8,098052365;8,015496404
638,713;8,221636831;8,02524218;8,009623191
639,283;8,307987291;7,936288619;8,033235537
639,853;8,213974008;7,906160898;8,099655098
640,423;8,273738436;7,839248196;8,088584851
640,993;8,321406259;7,797436347;8,154701437
641,563;8,442869964;7,744857833;8,087847961
642,133;8,5008179;7,68205005;8,103116562
642,703;8,657354347;7,554031261;8,058373811
643,272;8,641119108;7,527388278;8,005579267
643,842;8,668011157;7,533479622;7,972464603
644,412;8,621000164;7,614803572;7,900269326
644,981;8,790823162;7,633620083;7,879532167
645,551;8,880615616;7,63948867;7,778432102
646,121;8,957640731;7,669543171;7,727657036
646,690;8,989438622;7,596594937;7,685964148
647,260;8,968101318;7,549031575;7,656741362
647,829;8,858479825;7,666637315;7,647085484
648,398;8,917968597;7,714215303;7,606237879
648,968;8,879078513;7,704134064;7,459134116
649,537;8,987215866;7,655716773;7,41194925
650,106;9,058476879;7,697245939;7,328770992
650,676;9,000789157;7,643945612;7,375602443
651,245;8,981712808;7,558083384;7,35526996
651,814;8,931583596;7,532042775;7,248277529
652,383;8,948850034;7,487236649;7,198897481
652,952;8,842733436;7,365234851;7,122137276
653,521;8,885621368;7,293316156;7,141959828
654,090;8,993587097;7,270762841;7,299977274
654,659;9,014033285;7,177233134;7,28400483
655,228;8,948286754;7,203564735;7,256634575
655,797;8,927673985;7,193725413;7,102816477
656,365;8,895582398;7,145249621;7,018443014
656,934;8,892235147;7,112249551;7,012611013
657,503;8,806781838;7,068416449;6,947668702
658,072;8,912928378;7,090986519;6,934840153
658,640;8,928620451;7,005135849;6,808886226
659,209;8,833074843;6,87418398;6,63002011
659,777;8,803325142;6,796411292;6,61461126
660,346;8,614638345;6,587737191;6,492823676
660,914;8,512150776;6,433177203;6,487018404
661,483;8,393194706;6,348086054;6,345803083
662,051;8,334633823;6,233672226;6,261032164
662,619;8,227785399;6,078782442;6,170403363
663,188;8,186950404;6,008840542;6,011318411
663,756;8,133679845;5,896931071;5,966758124
664,324;7,945522684;5,698412632;5,856105
664,892;7,844100269;5,631818148;5,651643519
665,460;7,938992649;5,45958354;5,510142765
666,028;7,873391879;5,414015981;5,37932434
666,596;7,843231646;5,273279348;5,308648824
667,164;7,722919698;5,209585665;5,255667549
667,732;7,70290454;5,096109064;5,117430194
668,300;7,574414707;4,929009133;4,970636965
668,868;7,448380927;4,807470937;4,925620391
669,436;7,438884608;4,801330332;4,874543675
670,004;7,363227389;4,657539205;4,763622641
670,571;7,119204875;4,684077503;4,678806276
671,139;7,045410171;4,700587606;4,657326807
671,707;6,908149387;4,730066452;4,560168572
672,274;6,885233504;4,682015026;4,447668276
672,842;6,7523548;4,620636993;4,434840961
673,409;6,668102218;4,572147301;4,447581801
673,977;6,519823292;4,596997256;4,433307366
674,544;6,427399423;4,674688959;4,41397974
675,112;6,281794821;4,662137988;4,472164057
675,679;6,383796561;4,678062407;4,600816809
676,246;6,262252908;4,638674584;4,610232226
676,814;6,349856;4,454974672;4,591250894
677,381;6,192445135;4,420540021;4,608819292
677,948;6,240334929;4,473971163;4,642094329
678,515;6,302636405;4,543439838;4,698283895
679,082;6,360826207;4,517524864;4,665364149
679,649;6,461286303;4,587675121;4,689565424
680,216;6,510486255;4,670102406;4,7086634
680,783;6,406784011;4,619136057;4,671160581
681,350;6,533977254;4,736722509;4,604867895
681,917;6,584775852;4,943393302;4,719746633
682,484;6,829933616;5,005688039;4,752660338
683,051;6,968657335;5,090757108;4,816854007
683,617;7,036595264;5,082595617;4,849737256
684,184;7,133421257;5,19458937;5,014906895
684,751;7,258567745;5,265854686;5,156063775
685,317;7,396592072;5,422877112;5,296927229
685,884;7,675256024;5,749157935;5,462818431
686,450;7,900974484;5,928880387;5,767194184
687,017;8,178983575;6,091312192;5,967234162
687,583;8,401652229;6,436502117;6,229809534
688,150;8,537470762;6,749373261;6,376818627
688,716;8,803262595;7,171257455;6,747730275
689,282;9,097377752;7,557271724;6,878368725
689,849;9,336177007;7,821343824;7,276041904
690,415;9,633624814;8,042567942;7,483072944
690,981;9,90020193;8,20095685;7,779370849
691,547;10,10158639;8,388676967;8,109456128
692,113;10,2207778;8,641094172;8,237438449
692,679;10,27066902;8,961383757;8,552098061
693,245;10,55692101;9,132657255;8,823094367
693,811;10,78888545;9,341215869;9,070712512
694,377;10,94144699;9,493474475;9,326320289
694,943;11,15803576;9,704824756;9,379749834
695,509;11,34776062;9,969467057;9,756797541
696,074;11,41152527;10,07688693;9,838028254
696,640;11,58352502;10,25545142;9,87824769
697,206;11,76831261;10,49246804;10,13697952
697,771;11,98938156;10,60047263;10,13867572
698,337;12,08381598;10,7807018;10,25221073
698,903;12,19466059;10,89240793;10,23630179
699,468;12,2569115;10,9295387;10,27357292
700,034;12,24334628;10,85896343;10,29157263
700,599;12,25500325;10,94252025;10,12195725
701,164;12,40019548;10,98995336;10,20457835
701,730;12,41516323;10,98526489;10,31641398
702,295;12,44376136;11,07876821;10,42327728
702,860;12,43870525;10,97320475;10,44868803
703,426;12,37683202;11,10791175;10,58958537
703,991;12,31775647;11,06372721;10,63776749
704,556;12,46724474;11,17552429;10,83858129
705,121;12,33689313;11,46081185;10,90534693
705,686;12,31618893;11,39951153;10,93885729
706,251;12,28101642;11,56610396;10,92481434
706,816;12,21963676;11,52276641;10,99581415
707,381;12,25879549;11,35498543;10,87636029
707,946;12,2135856;11,39833829;10,93010457
708,510;12,21618054;11,29757142;10,79101714
709,075;12,13590932;11,36902868;10,76282212
709,640;11,94288724;11,27443154;10,74425995
710,205;12,15166502;11,17495919;10,65264455
710,769;12,24961348;11,23632835;10,64840149
711,334;12,22974662;11,17862569;10,69241269
711,898;12,17308508;11,3174797;10,47919859
712,463;12,00542842;11,42575609;10,4829009
713,027;12,02453748;11,48339528;10,40020543
713,592;12,21084785;11,31041649;10,34080039
714,156;12,244023;11,29864594;10,2884652
714,720;12,35891795;11,30919035;10,10758631
715,285;12,26920903;11,04509215;10,15657058
715,849;11,96160384;10,91507904;10,11473042
716,413;11,90573995;10,8854837;9,997079216
716,977;11,81650462;10,91704242;9,988478129
717,541;11,84268797;10,7461142;10,02989125
718,105;11,92409331;10,58167313;9,952178749
718,669;11,63799266;10,84068364;10,12302211
719,233;11,71836556;10,72704089;10,00131618
719,797;11,50598522;10,74400962;10,09744299
720,361;11,53539368;10,75523956;9,875822304
720,925;11,77015905;10,68251635;9,795189883
721,489;11,58821313;10,57011972;9,953105271
722,053;11,81531588;10,43093153;9,758075232
722,616;11,71805024;10,62087843;9,66264739
723,180;11,66512318;10,63569822;9,826219814
723,744;11,67252071;10,57595115;9,631717603
724,307;11,60261787;10,38156584;9,763670441
724,871;11,62107091;10,41509078;9,502819879
725,434;11,52171614;10,46729947;9,612201855
725,998;11,35244353;10,43334733;9,671567205
726,561;11,68696467;10,39844711;9,522292432
727,124;11,59812709;10,24029913;9,772165184
727,688;11,69128193;10,42077593;9,791665526
728,251;11,58013039;10,47656167;9,635354435
728,814;11,63221544;10,20178669;9,717022156
729,377;11,57312301;10,68484627;9,800249438
729,940;11,6070325;10,63286349;9,815519451
730,503;11,80902732;10,75569162;9,867440829
731,067;12,09089721;10,95556287;9,823667979
731,630;11,99624997;11,09164895;9,89295
732,192;12,18328148;11,40207475;9,886440417
732,755;12,13654516;11,05944163;9,75907663
733,318;12,36558388;11,00894459;9,772618826
733,881;12,44672222;11,35077097;9,830499522
734,444;12,41892384;11,16834285;9,892994815
735,007;12,43445438;11,33290628;10,03963476
735,569;12,43938951;11,60605564;10,17832085
736,132;12,34537868;11,68385824;10,33160185
736,694;12,18217365;11,73006377;10,20075316
737,257;12,16551454;11,41339087;10,07796723
737,819;12,23995998;11,53560508;10,08748627
738,382;12,29925532;11,47529619;10,32050769
738,944;12,2610855;11,62333265;10,33011145
739,507;12,3277001;11,69023674;10,27990857
740,069;12,34534864;11,48079969;10,21932506
740,631;12,50068213;11,24717817;9,920479283
741,193;12,52647413;11,38630681;10,03132208
741,756;12,93027173;11,16937217;10,07277314
742,318;12,86162318;11,39281821;10,24959394
742,880;12,92078842;11,47548456;10,4938085
743,442;12,89501754;11,51443497;10,26033116
744,004;13,12298647;11,17542325;9,898098572
744,566;13,27322296;10,96394473;9,800136358
745,128;13,73277595;10,92438172;9,675127815
745,690;13,73810218;10,78758988;9,646183566
746,252;13,9171686;10,49176294;9,4313994
746,813;13,86228427;10,61286838;9,418777756
747,375;13,9770057;10,59183031;9,342049203
747,937;14,18593364;10,66156321;9,330832138
748,498;14,24339553;10,66531192;9,114507827
749,060;14,37512308;10,84879977;9,795021959
749,622;14,74595785;10,91815912;9,594541325
750,183;14,56674773;11,37612561;9,895912656
750,745;14,61323758;11,25546044;9,744837362
751,306;14,85226145;11,44995065;10,0504167
751,867;14,9605548;11,64696178;10,3162614
752,429;15,4086349;11,85522215;10,61389086
752,990;15,92166063;11,66858306;10,36547104
753,551;16,05143406;11,87313276;10,92522933
754,112;16,0984589;11,82288932;10,83657508
754,674;15,79988797;12,19132966;11,08651033
755,235;15,96756342;12,11786888;11,00652345
755,796;15,96551898;12,84969003;11,6559374
756,357;16,05454952;12,87085673;11,58442029
756,918;15,88976622;12,91265218;11,66819462
757,479;15,57997143;12,71581085;11,50500273
758,039;15,44065383;12,67106266;11,84262618
758,600;15,56967301;12,37323339;11,85532619
759,161;15,43361903;12,38659694;11,54798878
759,722;15,52439415;12,15052568;11,7298947
760,283;15,36010546;11,79896335;11,59897883
760,843;15,1831946;11,34917345;11,08832139
761,404;14,54259185;10,80942861;10,58696594
761,964;14,92864389;10,80246069;10,35633901
762,525;15,41935928;11,430879;10,76873333
763,085;15,25474572;11,71846596;10,42046122
763,646;15,68002001;12,82504035;10,79651665
764,206;16,1217751;12,83988843;10,88464651
764,766;16,18453113;12,79255359;11,1782654
765,327;16,29981136;12,83022748;11,51893705
765,887;16,67722858;12,51220598;12,17364803
766,447;17,38209018;12,90614641;12,3853298
767,007;17,7274993;13,15059756;12,55985258
767,567;17,56828779;13,27255992;12,73487477
768,127;17,59587605;13,65915014;13,20837942
768,687;17,30429519;13,12618063;12,76308318
769,247;17,37537139;13,13085295;13,08147868
769,807;17,67329685;13,19888007;12,7572942
770,367;17,63826183;13,30137167;12,84093175
770,927;17,90605364;13,48862238;12,45532823
771,487;18,21099652;13,42942017;12,36407683
772,047;18,23528878;13,56487381;12,45332722
772,606;18,72837244;13,39503713;12,39352615
773,166;18,67130102;13,4422866;12,69673243
773,726;19,03117521;13,89167822;13,20591092
774,285;18,92998697;14,13281218;13,17337738
774,845;19,00722288;14,4178462;13,6669843
775,404;19,23167673;14,94684353;14,1658528
775,963;18,752438;14,78578796;14,2321749
776,523;18,10860547;15,20715084;14,4829261
777,082;18,28259446;15,41096689;14,89106015
777,641;18,56655944;15,55637995;14,84465812
778,201;19,03456828;15,10867462;14,34976041
778,760;18,73896971;15,28338542;13,93056213
779,319;19,09649308;14,80136877;13,44339705
779,878;19,06322607;14,48800988;13,01685474
780,437;19,71879866;14,26102648;12,43728343
780,996;20,28063883;14,58626991;12,92782873
781,555;20,84002793;14,4597092;12,68797252
782,114;20,99857145;14,26538509;11,98585298
782,673;21,10740945;14,69479134;11,80882037
783,232;20,83510472;15,51414346;12,47482367
783,790;21,14515551;15,49022434;12,57580184
784,349;21,08486773;16,29889059;13,03295062
784,908;21,31493313;16,83363161;13,01441875
785,466;21,57188252;16,59605866;13,04537833
786,025;21,62515726;16,9733638;13,11846658
786,584;21,81801755;16,82502318;13,44046137
787,142;21,7347608;16,67236515;13,58339016
787,701;21,68235814;16,30170453;13,86473079
788,259;21,80824455;15,75876697;13,54252858
788,817;21,52595491;15,32896374;13,91506992
789,376;21,20936871;15,10492471;13,89196021
789,934;21,27709633;14,82074943;14,16496394
790,492;20,71291838;15,00707359;14,46271748
791,050;21,00916768;14,59534279;13,92906006
791,608;20,49461797;14,8641235;14,13771118
792,167;21,05862175;14,81218245;14,41726022
792,725;20,42871978;14,6238973;14,70774511
793,283;21,00123233;14,48958485;14,58175673
793,841;21,71561781;14,07701187;13,94133083
794,398;22,22222386;13,61285661;13,49523909
794,956;22,5578961;13,95191423;14,07784382
795,514;22,89503531;14,21027448;14,36923547
796,072;22,31435117;14,06059864;14,89234278
796,630;22,26517816;14,08289046;14,68625882
797,187;21,74846082;14,07802405;13,73581404
797,745;22,3653646;14,07179252;12,93162188
798,302;21,85243411;14,48664662;12,76855761
798,860;21,91979262;15,16619131;13,20121914
799,417;22,21565808;15,76059501;13,61317094
799,975;22,28302239;15,14853604;12,8423903
800,532;22,28945858;14,9925242;12,4573586
801,090;22,07751848;15,50800356;12,37107467
801,647;22,270921;15,82241548;12,82499741
802,204;22,21514501;15,94917032;13,3464767
802,761;22,45773057;16,78412085;13,93025425
803,318;22,65269286;16,13294457;13,88898884
