Filename-->;PUNTA_1.RFL8;PUNTA_2.RFL8;PUNTA_3.RFL8
803,876;22,6445863;16,1415689;13,8803925
804,433;21,71727558;16,04752046;14,38807299
804,990;22,03638111;15,94826506;15,13683508
805,547;22,22529201;15,69179716;15,23438153
806,104;23,05551771;15,21714228;15,6171268
806,660;22,96593404;15,23223501;15,2487954
807,217;23,64171769;15,37540769;14,94806104
807,774;23,71096365;14,31207485;14,25711302
808,331;24,00026421;15,11202459;14,78915705
808,887;23,90396402;15,5680388;15,19924375
809,444;24,96612547;15,78325559;14,98153687
810,001;24,65298828;16,51872042;14,88011414
810,557;25,02412496;16,73209224;14,60090872
811,114;25,2921841;17,31440604;14,29768243
811,670;25,62122109;16,43619575;13,72790968
812,227;25,99411004;16,39186658;14,43165595
812,783;25,55638224;16,54070334;14,3790163
813,339;25,48651021;16,28902029;13,50262013
813,895;25,61214402;15,31609973;12,98030565
814,452;26,27730897;14,23681638;12,4390821
815,008;26,47159569;13,83966071;12,03892824
815,564;25,42951425;13,36296257;12,42663495
816,120;25,24382222;13,10191774;11,96581129
816,676;25,26930745;12,97613699;12,34537694
817,232;24,26841293;12,25270559;11,81523526
817,788;23,64663469;11,94170755;12,91089868
818,344;22,67361373;11,75029831;13,32971866
818,900;22,8030966;11,76244363;13,51053725
819,456;22,2378581;12,42654012;13,60011118
820,011;22,26543875;13,05934183;14,40933527
820,567;22,59234851;13,69726444;14,38854404
821,123;22,11695844;13,02618068;14,21986735
821,678;22,9233566;13,65855178;14,34130088
822,234;22,72843187;13,91923749;14,66021802
822,789;23,50349489;15,48066559;14,09450254
823,345;24,71914122;15,75752339;13,89594997
823,900;24,46761649;16,0117224;14,07873669
824,456;24,23915562;16,52575612;13,8020709
825,011;23,86425406;16,10491761;12,96611578
825,566;23,53492502;15,66411898;12,48136437
826,121;23,64451872;16,56752096;12,26445281
826,677;23,54469967;16,14054121;12,95688885
827,232;23,19260292;16,56376892;13,08793228
827,787;22,61543092;15,54336043;13,28831865
828,342;22,13058114;14,92382475;14,16936607
828,897;22,61913624;14,1900836;14,11079294
829,452;22,65247562;14,3018195;15,48285744
830,007;22,53178902;14,0442507;14,85661673
830,562;22,66411999;13,7417765;15,00721955
831,116;22,71741287;13,37009774;15,2311078
831,671;22,75519662;13,30081552;14,19034032
832,226;23,17301796;13,7137084;14,75335119
832,781;23,52569277;14,30596636;14,6412049
833,335;23,52272665;14,71634055;14,26905758
833,890;22,91539195;15,89863624;14,42454914
834,444;22,42047752;16,08983524;14,19521826
834,999;22,58582771;16,00595731;14,70616297
835,553;22,70221003;16,59259881;15,02375243
836,107;23,01686891;16,72231907;15,88563499
836,662;22,55282748;17,20293218;15,58083782
837,216;22,27125318;16,82443606;14,8333567
837,770;22,22846686;16,70534858;14,88601165
838,325;21,48283773;17,48578145;14,32621577
838,879;21,47226377;17,33271429;13,97308497
839,433;21,84307343;17,91761846;14,27887751
839,987;22,80685272;18,20697691;14,73643424
840,541;22,7934655;17,76350816;14,71257593
841,095;22,56040715;19,09635277;14,03859763
841,649;23,19995712;18,69185053;14,91102066
842,203;22,90766017;19,29332506;15,95305965
842,756;23,09030117;19,04823816;16,69306299
843,310;23,56755304;19,01267049;17,21392155
843,864;23,27981379;18,6628433;17,0720669
844,417;23,22964903;17,58895045;16,1733979
844,971;21,99022329;17,76829876;15,23438496
845,525;22,87979426;18,86941449;15,31609432
846,078;22,50799668;17,29301307;14,63887083
846,632;21,39970901;18,33880216;14,45297921
847,185;22,31065999;18,20851567;12,75694614
847,738;22,46157255;17,76010902;12,06987709
848,292;22,28007799;17,61123196;11,86331974
848,845;23,74076829;18,14292347;12,52933406
849,398;23,29773193;17,22246304;12,82821231
849,951;23,48299677;17,0129668;13,70733794
850,505;22,35142128;15,91841351;13,6038661
851,058;22,80780945;16,33951332;14,39397484
851,611;23,41747394;15,47539204;14,76241148
852,164;23,93629195;14,78532551;15,49789842
852,717;24,34073501;15,36545408;15,13461792
853,270;25,62740786;14,46608791;14,3809951
853,822;24,71722099;14,14821801;14,12239566
854,375;25,47420524;15,59344951;15,04714712
854,928;25,41946391;15,43638518;14,05231687
855,481;25,70887772;16,29622416;13,66925166
856,033;25,93480927;16,13878807;13,22985026
856,586;26,13039368;16,35435404;12,77071124
857,139;24,157404;16,67525352;14,40410515
857,691;23,19346735;16,04209019;15,278396
858,244;23,37600376;16,07396664;16,22716094
858,796;23,40620584;15,94977441;16,00474953
859,348;23,86983913;16,20349948;16,86307409
859,901;23,96267343;16,64410382;17,79694262
860,453;23,76075807;16,5964604;18,70277374
861,005;23,96799476;16,52871074;19,76047948
861,557;24,20659336;16,77748026;20,29752816
862,109;25,70328603;16,37815234;19,27700085
862,662;26,35947165;16,9713201;18,98107737
863,214;26,71455485;17,2511791;19,47100019
863,766;26,09629353;17,72229557;19,68567139
864,318;25,71428834;16,99210801;17,75743214
864,869;24,91920067;16,96307817;18,84544993
865,421;25,54168134;17,46772642;17,70111546
865,973;25,09469083;17,13145486;17,18950211
866,525;25,02503771;17,21066118;17,52464462
867,076;24,98849715;18,38483572;17,98989828
867,628;23,92657233;18,52733821;18,1568889
868,180;21,23959915;18,42396328;17,61623131
868,731;22,61791061;18,2149721;17,83109311
869,283;22,76796595;18,16156111;18,29335835
869,834;23,21247952;18,02030933;17,309675
870,386;24,49495078;18,07298997;18,605046
870,937;24,58303882;18,29836951;18,5205999
871,488;23,60646833;18,26562701;18,51705626
872,040;24,3022153;17,26168172;18,27307724
872,591;24,422213;16,65996284;17,7486686
873,142;26,74588349;17,77030797;17,71470436
873,693;26,37455332;17,58886382;16,94876258
874,244;26,49879577;17,58895647;17,34329439
874,795;26,13063919;17,3220622;16,29387052
875,346;25,2843764;16,67536595;15,25529956
875,897;25,6326336;18,13985011;16,08200161
876,448;26,03731963;17,18980767;15,13180048
876,999;25,29143903;17,14795484;14,41498082
877,550;24,8762384;18,53483503;15,35336603
878,100;24,85011393;17,74279529;15,3999582
878,651;25,64560703;17,44610805;15,66633459
879,202;24,39607669;17,25398799;15,48371108
879,752;25,02410597;17,74485714;16,38957521
880,303;22,65652398;17,45411694;16,39470533
880,853;21,88113299;17,34606467;15,05188786
881,404;21,81001561;18,44191465;15,50829054
881,954;22,25256394;19,66687526;16,46165932
882,504;23,5081298;19,86325679;16,86585427
883,055;23,49987964;19,94039735;16,39142708
883,605;21,90859561;21,5843794;17,23809151
884,155;22,86830329;21,74565156;16,55396074
884,705;23,81329653;21,75770205;17,12525753
885,255;25,76668915;22,5995236;17,76820613
885,805;25,22734027;21,48137874;18,71595303
886,355;25,75658694;21,21623624;19,31015633
886,905;25,12017182;18,96455222;17,90334129
887,455;25,36267567;18,00380628;16,312844
888,005;25,57430331;18,10261879;16,41681232
888,555;24,52788341;16,22155556;16,31601722
889,105;23,1381461;16,03681423;16,71733155
889,654;23,03615758;14,4182356;15,82386064
890,204;22,41478842;13,35917988;15,44316654
890,754;23,25752992;11,88287791;14,27043792
891,303;24,42512509;11,33000659;13,66196821
891,853;25,27529037;13,62639301;15,5205138
892,402;24,79868431;14,17055484;16,63615292
892,952;23,23194614;12,90778391;15,94455784
893,501;24,87792555;14,53986983;15,69247453
894,050;25,80284535;14,74824611;14,73245184
894,599;25,23726009;16,91085835;15,43597948
895,149;25,53672079;17,92751336;14,87973489
895,698;25,97330855;18,62136561;15,06511745
896,247;24,57224562;18,12229326;14,11051374
896,796;23,59069177;17,28351315;12,73596706
897,345;23,69870577;16,36653323;12,18522288
897,894;24,23140848;17,0274518;14,12259357
898,443;24,81822742;14,43227883;12,59474891
898,992;24,50637499;14,16354336;12,86316958
899,541;23,43679694;12,98839298;11,05252553
900,089;22,46282277;12,53483148;12,81739066
900,638;22,87542325;13,62210845;12,57693364
901,187;23,31278716;16,35811838;14,02673065
901,735;23,40352095;15,58985575;14,31051535
902,284;24,35650857;16,92116815;15,40168478
902,833;25,23650056;16,86693933;15,10307808
903,381;26,29288682;18,05530813;16,32827885
903,929;27,28734325;18,15086559;16,22867699
904,478;27,28572534;17,1931105;16,09834716
905,026;27,55184703;16,47515319;15,09264537
905,574;27,45951713;15,7890854;15,5096351
906,123;25,64696736;13,96359723;15,18202062
906,671;24,60122489;13,86632421;15,1244937
907,219;23,12218932;13,07668215;15,0818517
907,767;23,98595116;12,90503276;13,66909415
908,315;21,92056673;13,52528141;12,74079022
908,863;21,24203344;13,44576631;12,95856964
909,411;22,37649083;13,55772031;13,96868611
909,959;23,14314347;13,66457249;13,11065763
910,507;23,18887537;13,64563757;12,15490631
911,055;24,26098109;14,81513031;11,91095564
911,602;27,76780844;13,93552902;9,809536821
912,150;28,07375279;13,32469367;7,49189739
912,698;27,64993557;14,25176981;8,439301842
913,245;29,2164014;13,79279737;8,223813164
913,793;29,71858713;14,55881564;6,671335019
914,340;31,72253283;14,56081746;5,843895082
914,888;32,63203346;15,99226233;5,648390216
915,435;31,47030571;16,14556886;8,258181871
915,982;30,80686622;14,93503696;7,213203736
916,530;29,91592907;15,89188469;6,682767159
917,077;29,8880756;15,38923328;7,419726878
917,624;29,5588056;15,19579029;7,238231243
918,171;29,33982086;15,37626617;7,973046556
918,718;31,00283313;14,59715741;8,25095963
919,265;29,39125668;17,41597696;10,72020903
919,812;28,73851118;17,00666243;11,72356281
920,359;28,2282861;17,58168906;10,73146365
920,906;28,84952672;16,27273031;11,57398112
921,453;27,66236452;17,06794109;12,48330898
922,000;29,51058322;19,00485291;12,83980411
922,547;30,73547231;18,37592364;12,41155324
923,093;29,32644966;19,92275052;12,89143794
923,640;27,6094677;21,65476669;14,57370949
924,187;28,32591975;18,12147381;12,68980423
924,733;27,95939317;16,18971421;11,12597132
925,280;29,38465281;16,28846808;9,774917789
925,826;30,02539621;17,20692511;7,314974615
926,372;30,22699391;15,60258411;8,788767177
926,919;29,35620436;12,33759308;7,129924693
927,465;28,25267013;11,4325083;8,479338514
928,011;29,84010353;9,91200012;6,677368233
928,557;29,55847159;5,880866827;6,486620941
929,104;29,54724468;8,404794649;7,288689696
929,650;32,84885506;10,53654453;6,546109126
930,196;34,71816695;12,72266442;8,162459751
930,742;36,0019373;12,1543684;8,956743457
931,288;36,54254593;14,15772388;10,18510729
931,834;37,6858945;18,17131971;8,930159413
932,379;39,50933573;22,98816752;6,893517728
932,925;40,13271613;19,80594177;9,152746962
933,471;45,51929086;24,82425557;9,0441716
934,017;43,25364625;23,68643817;9,872880207
934,562;39,56944529;26,05423599;13,70226971
935,108;40,29091773;22,45334445;9,520978864
935,653;38,81510749;23,18509418;12,68028906
936,199;39,08600338;20,861191;3,998394675
936,744;37,96027738;18,63464141;8,761062963
937,290;37,89519173;19,04427195;10,47083753
937,835;36,85358753;15,02331113;6,270395792
938,380;34,74482966;11,15349164;5,131762507
938,926;39,76506477;11,56592026;4,140885459
939,471;39,63053525;10,13034744;2,89275142
940,016;34,76519579;5,967855708;3,427084813
940,561;32,24670193;11,72923747;5,449375906
941,106;34,86827489;14,31095426;9,128386011
941,651;33,85292697;13,37956862;5,762925473
942,196;30,69825556;9,838777864;-0,192917399
942,741;29,76368334;15,04449484;2,488875247
943,286;30,24168894;15,15106757;-1,120117619
943,831;28,48484875;14,22052188;-3,768585194
944,375;29,01779729;3,962170232;-8,739607461
944,920;34,36028142;10,08466742;0,967644348
945,465;39,37968906;1,380501162;-0,345123809
946,009;36,53192016;3,758669848;2,14550699
946,554;39,44065964;10,3651171;6,21605298
947,098;39,19187043;5,984002395;7,726362937
947,643;34,26780505;4,70193138;12,87433398
948,187;28,82412892;7,859386293;18,79472894
948,731;28,30874082;9,594645084;20,04462642
949,276;26,7900954;14,01337608;21,17056827
949,820;23,75531687;14,54975374;18,48269933
950,364;24,69221042;7,822342586;11,66526478
950,908;23,60304269;9,47251798;6,875376762
951,452;22,85080201;5,346905882;6,473610558
951,996;23,47867208;8,570557549;2,226514106
952,540;23,94868063;9,371210363;0,232511628
953,084;31,5726582;8,370607375;-8,296059902
953,628;30,01429332;8,29920196;-9,711143571
954,172;31,28305997;13,35790953;-8,999240394
954,716;28,47148048;10,96520472;-10,77441206
955,259;20,48591272;16,48792075;-7,279818843
955,803;20,74376907;16,50268054;-4,830054666
956,347;17,68232833;14,16372388;-7,901630578
956,890;15,20016456;13,64288246;-0,727914685
957,434;17,71568655;11,46789254;-5,045871263
957,977;17,32290934;11,36038107;-2,44629734
958,521;20,17389519;6,080130952;-2,799906463
959,064;23,75910019;-0,817636187;-3,092785015
959,607;26,21560423;1,61125625;-5,355722201
960,151;29,51858344;0,011135722;-3,551943652
960,694;29,52959258;-4,630318558;-2,912620684
961,237;31,45795617;-4,491900946;1,062487447
961,780;27,32262108;0,066736651;4,328344325
962,323;30,04907124;3,385211101;6,928692384
962,866;24,98025165;0,607670066;7,505991619
963,409;23,63906337;8,611381334;10,31239562
963,952;20,89565778;9,383222912;6,850328158
964,495;23,38152593;9,240212403;8,742533919
965,038;22,82698997;11,2804887;9,395058896
965,581;25,87534757;14,6788286;10,96200258
966,123;25,29744732;15,87278245;7,78777026
966,666;27,23020226;11,75299059;2,733067856
967,209;24,42272756;8,901034111;0,538468017
967,751;25,01999947;11,35950611;2,638440521
968,294;23,55437853;10,7387742;1,394349025
968,836;23,60344786;10,29145003;2,023556442
969,379;22,86487433;11,77268391;2,562557037
969,921;25,45326477;10,8783393;2,704348846
970,463;24,14117228;8,733793919;2,453223774
971,005;22,33333333;7,022230142;6,032518876
971,548;21,88704741;8,86628749;9,943501101
972,090;23,42769583;12,96148988;13,87182976
972,632;24,73993677;10,14662978;13,71701028
973,174;23,33206272;4,315487519;12,71402877
973,716;21,18095965;8,037079592;14,80232625
974,258;19,93715441;7,398300678;16,93488148
974,800;20,30578307;5,832834658;17,31972755
975,342;21,06069782;1,356189048;14,80380863
975,883;21,71122102;2,316511385;12,51072264
976,425;23,6500446;0,590364338;10,94930417
976,967;22,46929869;-2,973917082;5,474332261
977,508;21,98762348;1,305852534;5,907803154
978,050;22,32995873;3,346655533;5,839013514
978,592;23,98036923;0,760244521;6,898207685
979,133;21,33805211;1,084806374;5,740759272
979,674;19,77208063;5,456240745;7,554795083
980,216;19,60247286;9,9899659;7,758821239
980,757;20,84902292;10,08937296;9,926878517
981,299;21,02731988;13,2848639;9,260486749
981,840;20,67428051;13,55166427;11,57538247
982,381;22,32092483;10,81499029;11,05057698
982,922;22,30891539;10,51810563;12,02069563
983,463;22,7771605;9,262922597;11,84693778
984,004;26,65852927;7,589794183;11,58779659
984,545;24,51136877;7,595388499;9,907652103
985,086;23,47142921;8,177405793;12,28690077
985,627;22,98986666;9,498097072;11,40187106
986,168;21,60775601;12,38282992;13,20472901
986,708;23,44289039;14,43306304;14,18552034
987,249;20,40584578;18,75803599;16,1198689
987,790;23,30160865;19,08026686;17,12030021
988,330;22,4246806;19,38138483;15,23836392
988,871;20,28868694;20,56686662;12,42356462
989,411;23,77966931;21,63200295;13,89231041
989,952;25,36807869;21,99289277;13,37415968
990,492;26,00881649;21,80883906;13,2019036
991,033;26,24453717;17,99173036;13,05297746
991,573;25,54954561;16,98379329;13,9299977
992,113;28,22009025;13,47411505;8,368131361
992,653;23,51134652;13,26973564;6,243215222
993,194;24,61862519;14,08061608;6,541267012
993,734;24,11725846;13,71534542;8,718820671
994,274;21,12138116;10,32960174;6,67087288
994,814;19,4777319;11,37301612;8,182539482
995,354;18,13301298;12,83435728;6,131163013
995,893;19,56815191;11,28645734;6,238123374
996,433;19,57446657;12,43939042;3,168364873
996,973;17,55354322;15,10667712;10,43530485
997,513;21,98818422;15,89856141;9,007435407
998,052;19,0421429;19,45059465;12,4641246
998,592;17,71569695;20,88198394;12,99454052
999,132;23,05314992;23,22703757;12,57266278
999,671;23,65110487;23,70078016;12,80329018
1000,211;20,50240738;21,07266683;15,81084539
1000,750;19,72160089;19,67085977;11,81285341
1001,289;21,83683914;19,54240212;12,63546977
1001,829;27,71007772;18,21374966;7,622726802
1002,368;23,72827408;19,07249248;8,158486315
1002,907;29,30476797;14,35257452;3,987909924
1003,446;35,91663217;12,54796522;1,132003311
1003,986;30,12338543;14,22368087;2,837016298
1004,525;34,95014047;9,989484694;0,630915065
1005,064;37,58573696;8,831166461;-4,475525804
1005,602;38,53817237;9,373704063;-4,489838391
1006,141;34,60160121;6,926699711;-8,31651801
1006,680;30,17302982;2,995469255;-5,891455741
1007,219;26,34370165;3,714958556;-4,063943447
1007,758;21,27282304;1,735108429;-2,579527574
1008,296;15,76011312;3,64861592;5,031373579
1008,835;15,24314594;2,400660921;1,584672506
1009,374;4,217986889;4,579675604;0,752824508
1009,912;6,217963415;7,413189897;5,995578286
1010,451;7,431392824;12,19333733;13,3894774
1010,989;8,921693733;8,11838967;12,00522938
1011,527;10,66652322;13,41797175;9,410005333
1012,066;14,33526163;13,77524956;11,61616116
1012,604;18,78504895;20,72285835;7,328664957
1013,142;22,95829072;20,39330816;1,200358115
1013,680;22,75204286;20,41179355;4,855110648
1014,219;28,54364522;18,76750473;3,828197574
1014,757;34,7372097;21,46102387;6,03778262
1015,295;33,47547893;21,16963653;2,879878272
1015,833;34,6888374;22,03411652;5,231671078
1016,370;32,78599702;19,70068509;3,160881598
1016,908;36,12673229;18,64341109;2,777778394
1017,446;32,56634497;16,90776337;11,0550743
1017,984;31,16305075;12,14861069;5,014835287
1018,522;37,31950166;7,636151862;1,211855658
1019,059;37,92959232;4,840897523;-0,346859021
1019,597;29,64334841;-1,944577659;-2,058011588
1020,134;27,80401156;0,631017355;1,687962895
1020,672;31,68100106;0,525726317;-3,552654976
1021,209;36,57678752;3,033554053;1,317603011
1021,747;38,22600759;-0,52984166;-1,184353834
1022,284;36,03751726;1,214076158;-3,258030966
1022,821;32,16115821;5,727203136;4,642049675
1023,358;25,29332335;5,788037864;7,631874234
1023,896;24,58054871;14,42751123;14,13392779
1024,433;18,72578045;14,09618617;9,301973555
1024,970;23,37074125;14,79567941;5,041490882
1025,507;19,55555722;15,32776359;9,881106021
1026,044;17,41098284;14,10233601;6,347812191
1026,581;11,22228816;13,11091096;4,905320624
1027,118;13,67662291;12,53679387;3,359307457
1027,654;19,6733392;13,20754682;-1,239891836
1028,191;23,17362982;11,30358745;-9,518810797
1028,728;28,85173383;11,84235652;-10,93720608
1029,264;37,43047738;13,13131307;-12,89256032
1029,801;36,39994343;7,579735095;-13,60225037
1030,338;40,69217717;7,201912515;-17,96803162
1030,874;36,90337819;15,56256555;-10,32246676
1031,410;42,33117878;21,82869424;-7,119622725
1031,947;41,25720661;18,39225674;-10,37457909
1032,483;40,57154954;17,62807477;-8,834207076
1033,019;40,54990511;19,68921863;-7,120378079
1033,556;35,42622304;13,88415555;-18,84582729
1034,092;30,69984064;18,73503785;-3,870710623
1034,628;33,80167531;15,79797918;-4,44444483
1035,164;20,20953572;14,31708269;-8,629772438
1035,700;17,67970787;10,80390212;-18,00650487
1036,236;12,11781027;6,753005245;-20,72155263
1036,772;19,6778536;1,887601204;-23,38052118
1037,308;17,08627875;-2,970296918;-25,98459882
1037,844;7,113241744;-4,958879748;-29,07595929
1038,379;14,1924529;-1,046741578;-16,43135311
1038,915;14,36248091;-1,198178259;-21,20776053
1039,451;8,298430723;9,75948191;-15,14801388
1039,986;19,49632201;22,81951596;-2,763385057
1040,522;21,19631777;17,4658929;6,0148805
1041,057;21,53069582;22,29756382;8,276825423
1041,593;10,70608362;35,24835468;15,28027109
1042,128;16,46417391;38,33202931;22,12216138
1042,663;11,61030925;36,36733884;26,2268357
1043,198;11,48446548;30,28991665;16,20510757
1043,734;5,985360058;28,88057564;8,763022222
1044,269;3,910470218;16,99429642;-5,231448407
1044,804;0,826252099;4,458162572;-7,578873429
1045,339;8,082223272;4,369624323;-23,42406772
1045,874;18,71358696;2,578126048;-25,58594201
1046,409;25,8372246;-1,847975416;-21,54811747
1046,944;18,71943284;-8,142389318;-37,27496135
1047,479;34,02716778;-4,883903852;-33,26661583
1048,013;21,56340964;6,099243584;-16,78152954
1048,548;27,18728804;2,864254543;-7,503114703
1049,083;31,79522476;10,70907573;-6,215349333
1049,618;34,59392285;6,795197127;-14,9178239
1050,152;36,63831955;14,15701481;-3,21750186
1050,687;22,41379149;6,734315259;-12,23862284
1051,221;25,08636613;6,398908799;-22,94077916
1051,755;29,7487449;5,717996838;-12,18323374
1052,290;31,67855255;6,155907133;-2,107727887
1052,824;38,73972795;5,34398031;-8,783782092
1053,358;33,60301793;12,80026124;-15,69594959
1053,893;35,76642543;4,237845187;-16,65571602
1054,427;38,64583556;10,58060626;-8,782788593
1054,961;34,42029214;3,64098228;-11,99548278
1055,495;45,3140108;2,269243893;-6,163751476
1056,029;44,54756329;3,467773487;-9,913305825
1056,563;43,92704931;11,96763364;-11,88244998
1057,097;34,73011611;19,74369175;-19,46335504
1057,630;39,17631166;17,81462724;-14,41326493
1058,164;41,94215423;14,01074597;-12,93643696
1058,698;47,56143498;32,76698968;-7,362458755
1059,232;47,00815866;31,19047476;-4,761905492
1059,765;40,07076002;37,54112427;-12,58223706
1060,299;34,98514168;43,69175463;-14,91039423
1060,832;40,36144916;18,08639435;-42,0266414
1061,366;35,63664349;17,50154679;-33,17872442
1061,899;41,32173527;36,10774764;-30,93220219
1062,432;43,7397318;24,5572601;-62,29830591
1062,966;40,99594665;14,57000871;-67,83937083
1063,499;32,13345027;7,464788715;-54,89436811
1064,032;23,9097768;12,8100482;-46,78178848
1064,565;30,66561294;9,420291433;-35,30961778
1065,098;33,55032767;1,460868119;-30,78260791
1065,631;26,83103655;12,64833586;-13,37192522
1066,164;32,26196249;12,00971826;-26,69212159
1066,697;29,40665359;-9,005763395;-35,73486993
1067,230;20,93023051;8,920606882;-4,549508783
1067,763;31,83856704;15,15645539;13,46153981
1068,296;36,2582295;21,4262344;20,18318595
1068,828;40,79860986;27,30524562;17,28934852
1069,361;33,46974332;23,64451789;2,079086539
1069,894;33,76394668;7,907424944;-16,48987263
1070,426;37,25684338;20,87467842;2,609334901
1070,959;40,35541114;15,96260329;15,47783823
1071,491;38,43547023;6,259484804;16,08497759
1072,023;35,87806032;12,35507247;7,608694537
1072,556;31,91068436;24,9131652;11,93558465
1073,088;41,22486461;21,76282047;2,3397433
1073,620;42,28980487;18,98395795;11,73499798
1074,152;38,94939246;17,57188656;6,517573916
1074,684;33,94649174;35,22995116;11,93985845
1075,217;33,17665283;32,64199187;11,26356085
1075,749;32,03263959;30,6328251;-0,417247271
1076,280;28,06883352;35,21400794;7,944227583
1076,812;51,16659645;34,81239963;14,32300213
1077,344;54,95461735;13,55740091;-5,287008187
1077,876;46,1262543;7,796880262;-20,47181004
1078,408;46,15644035;-26,59256115;-41,9410012
1078,939;54,41069887;-22,77639121;-33,33333155
1079,471;54,31345391;-30,79434201;-22,99601044
1080,002;66,87763336;-61,68797477;-58,92582701
1080,534;70,96307356;-39,0799479;-33,49709847
1081,065;68,57463781;-44,7109225;-41,15631881
1081,597;60,83513508;-30,19254679;-46,41540737
1082,128;56,73949596;-27,49901435;-38,6013458
1082,660;49,60844025;-15,05333694;-18,72777444
1083,191;41,46487243;1,873327531;-20,7404111
1083,722;42,33726212;0,661083561;-19,17144124
1084,253;45,01646387;8,16199348;-17,69470579
1084,784;44,49694081;7,403547712;12,0437971
1085,315;36,90818723;6,743419253;8,333333922
1085,846;33,63975164;23,93709796;25,74257163
1086,377;31,24667041;24,52185778;44,19399013
1086,908;26,36995755;43,27061892;38,35021655
1087,439;38,92010734;27,52809036;27,99625335
1087,969;39,15329246;40,90909153;30,85787803
1088,500;19,99321279;53,03265631;30,533955
1089,031;14,0984661;49,86175255;21,01382585
1089,561;0,785435074;59,31589248;18,43058367
1090,092;6,771203515;59,17659023;9,523810043
1090,622;5,470458991;56,41025173;7,634032436
1091,153;11,06396959;43,49539881;-17,6084103
1091,683;-0,706714081;40,2103574;-10,19417353
1092,213;-21,64210813;13,06491462;-39,44124745
1092,744;-6,634864401;-29,79798467;-59,3434434
1093,274;25,19816343;-85,12933151;-133,8362384
1093,804;29,33241371;0;0
1094,334;31,4303855;-306,1594094;-396,0144861
1094,864;34,44772244;-140,2863253;-220,2454365
1095,394;41,71251696;-50,00000374;-91,79756284
1095,924;20,96007663;-133,8137261;-158,6474265
1096,454;49,41027682;-188,7530262;-220,0488658
1096,984;45,38717824;-121,6788945;-130,2363506
1097,514;35,99145739;-187,0270569;-265,1351706
1098,043;29,91453007;-220,3857106;-285,5372316
1098,573;29,86142119;-161,317365;-211,8562893
1099,103;27,20348129;-454,3210719;-550,9260297
1099,632;25,92592735;-627,8885794;-662,5499425
1100,161;21,65354409;0;0
