Filename-->;FLOR_ROSA_1.RFL8;FLOR_ROSA_2.RFL8;FLOR_ROSA_3.RFL8
490,267;11,56177908;12,60561818;12,94674963
490,847;11,48683501;12,48783791;12,75268709
491,428;11,35127085;12,32644745;12,64347571
492,008;11,29163767;12,29382244;12,53560502
492,589;11,22269127;12,20547558;12,37663953
493,169;11,16235588;12,18428158;12,19403766
493,749;11,0134408;12,05546749;11,99466335
494,329;10,90310944;11,9283046;11,95844969
494,910;10,74813207;11,79253769;11,86790876
495,490;10,68396372;11,69214793;11,76368187
496,070;10,48485836;11,522717;11,62358108
496,650;10,41712846;11,44098001;11,54832315
497,230;10,23942491;11,32566973;11,43154286
497,810;10,13155618;11,23411722;11,3958298
498,390;9,936411858;11,07639802;11,25022626
498,970;9,851721618;10,95985423;11,17950497
499,550;9,741938822;10,79299982;11,07431189
500,130;9,572276873;10,67998019;10,98809107
500,709;9,387669167;10,44554487;10,89823564
501,289;9,252621493;10,34833628;10,78055315
501,869;9,037435669;10,18381832;10,57861942
502,449;8,959887179;10,10780011;10,56860687
503,028;8,879167539;10,05598861;10,45573601
503,608;8,740743934;9,888201495;10,31780313
504,188;8,556625171;9,730492556;10,13343855
504,767;8,509833582;9,646351874;10,02207616
505,347;8,310408194;9,504510678;9,879605827
505,926;8,249168021;9,428552142;9,776081005
506,505;8,195822376;9,300031125;9,703359719
507,085;8,168034173;9,293052404;9,710712781
507,664;8,065452759;9,165210499;9,551492232
508,243;7,950525568;8,960293367;9,403392485
508,823;7,871448338;8,918307041;9,369937797
509,402;7,881676346;8,920846121;9,372742723
509,981;7,739890228;8,863300029;9,241465332
510,560;7,784766233;8,807669451;9,20359107
511,139;7,637590351;8,72128179;9,063103853
511,719;7,559119317;8,677775506;8,890751678
512,298;7,353270514;8,474525227;8,735377617
512,877;7,270582274;8,38994446;8,615365865
513,456;7,167392148;8,26076537;8,535068985
514,034;7,116935597;8,073198567;8,400642356
514,613;6,912399121;7,934007574;8,245557442
515,192;6,811177673;7,802909246;8,172762897
515,771;6,779050185;7,710448076;8,013200653
516,350;6,772141987;7,633571119;8,051649739
516,928;6,704539447;7,584104939;8,047702577
517,507;6,676020595;7,471691706;7,906661816
518,086;6,601149285;7,332337182;7,850114705
518,664;6,506607604;7,269727465;7,742785971
519,243;6,402950156;7,273895088;7,742110848
519,821;6,429221141;7,178546783;7,667853433
520,400;6,324163799;7,0903902;7,590245503
520,978;6,20136863;6,979605426;7,496156134
521,557;6,106286636;6,957565967;7,322696879
522,135;6,038074667;6,852139446;7,244663071
522,714;5,975780034;6,876599768;7,260543239
523,292;5,873523574;6,718201076;7,125970968
523,870;5,851114113;6,740979777;7,126979623
524,448;5,810018659;6,633679329;7,022544894
525,026;5,661294674;6,584005252;7,001301518
525,605;5,623615322;6,543701134;6,944348223
526,183;5,518807621;6,485573074;6,83558811
526,761;5,336626413;6,270500379;6,724384948
527,339;5,179108303;6,215474202;6,617046956
527,917;5,086663842;6,117855165;6,498851919
528,495;5,016029168;6,182725695;6,439718483
529,073;4,867418874;6,101379731;6,296400451
529,650;4,830443163;6,065456289;6,24949693
530,228;4,784703207;5,990439738;6,138813714
530,806;4,696751088;6,018149964;6,051780446
531,384;4,723502527;6,028798889;6,073872026
531,962;4,778855613;6,04341377;6,038844267
532,539;4,730143713;5,973510033;5,940926242
533,117;4,655175914;5,868645582;5,87455346
533,694;4,592359598;5,772636233;5,8098857
534,272;4,573779205;5,658400958;5,853733227
534,849;4,505021318;5,52906499;5,758212648
535,427;4,483217307;5,523090906;5,697577872
536,004;4,52607312;5,398349695;5,668200191
536,582;4,423309197;5,279134746;5,552515734
537,159;4,302589257;5,222685254;5,4752778
537,736;4,283862719;5,156889862;5,45431158
538,314;4,33328969;5,096867759;5,453972251
538,891;4,316360694;5,026134318;5,426372592
539,468;4,24610812;4,962812339;5,352720872
540,045;4,236176007;4,984882644;5,275825636
540,622;4,19652823;4,954115961;5,228915385
541,199;4,090710589;4,794522756;5,172368427
541,776;4,05763651;4,705221893;5,167705706
542,353;4,020021494;4,69060364;5,125199065
542,930;4,018813005;4,676552649;5,118324671
543,507;3,921631083;4,636887363;5,034728884
544,084;3,908883716;4,664356636;5,036226662
544,661;3,888534409;4,68055137;4,97772894
545,238;3,800927453;4,596126071;5,011152144
545,815;3,705055049;4,546485888;4,97571035
546,391;3,617960555;4,607710274;4,892115205
546,968;3,5854652;4,616015123;4,834216324
547,545;3,604669545;4,618139992;4,864008708
548,121;3,539835541;4,587959382;4,835711233
548,698;3,558554885;4,588849025;4,849531108
549,274;3,470325948;4,493331746;4,759931067
549,851;3,491808048;4,422930421;4,713627957
550,427;3,46454393;4,417372932;4,678736077
551,004;3,503259875;4,370363775;4,685044641
551,580;3,484475628;4,313465311;4,716297407
552,156;3,475974184;4,296933522;4,74173434
552,732;3,425304302;4,257960579;4,709513974
553,309;3,47194785;4,26388763;4,731107808
553,885;3,434788443;4,265292282;4,714175906
554,461;3,476795456;4,332408918;4,788237703
555,037;3,456293232;4,369068082;4,807107232
555,613;3,443779497;4,386388829;4,796442583
556,189;3,433723656;4,333616115;4,690406321
556,765;3,489143458;4,324249873;4,628149966
557,341;3,459432185;4,253813105;4,586326202
557,917;3,510605462;4,235247596;4,542391616
558,493;3,486334931;4,218900567;4,531206042
559,069;3,52235198;4,198925811;4,508003734
559,645;3,546072478;4,098420587;4,411144475
560,220;3,520267904;4,100549357;4,369957369
560,796;3,530723626;4,092374585;4,374902964
561,372;3,543859383;4,14945086;4,502555379
561,948;3,522199702;4,159089651;4,507374802
562,523;3,6065693;4,226918634;4,558836078
563,099;3,578949097;4,295090142;4,647703704
563,674;3,585713082;4,291028028;4,636641938
564,250;3,564770737;4,283929775;4,616304877
564,825;3,538954626;4,321047378;4,651183588
565,400;3,59579878;4,364759888;4,649203819
565,976;3,664870266;4,402848314;4,684313444
566,551;3,68702802;4,417525703;4,716121394
567,126;3,759612392;4,536697187;4,840755917
567,702;3,761239986;4,637219488;4,878531227
568,277;3,885555867;4,626232703;4,888087046
568,852;3,889151012;4,621520816;4,912678911
569,427;3,970903274;4,677980537;5,025009999
570,002;3,967881581;4,69991601;5,048193084
570,577;3,996927775;4,659790065;5,161923126
571,152;4,075777353;4,734750787;5,223839785
571,727;4,108708669;4,822096508;5,259236103
572,302;4,158524445;4,814785844;5,285229825
572,877;4,208385395;4,809836801;5,31285363
573,452;4,197724532;4,919435427;5,415786503
574,026;4,302145414;5,028927069;5,470752666
574,601;4,309104968;5,095645714;5,536606098
575,176;4,481625404;5,275820571;5,673395377
575,751;4,514276646;5,412620724;5,743787833
576,325;4,489825617;5,409627041;5,778998996
576,900;4,570796665;5,505067907;5,869725431
577,474;4,631558473;5,655824784;5,991366878
578,049;4,723378348;5,79890171;6,129632599
578,623;4,820328557;5,840315026;6,177899885
579,198;4,847254526;5,909465921;6,268452826
579,772;4,916920395;6,048354422;6,343523397
580,346;4,970713492;6,116853573;6,477217068
580,921;5,164382171;6,266025685;6,591427857
581,495;5,302380463;6,435556908;6,716751734
582,069;5,397891405;6,492780632;6,848619711
582,643;5,474494094;6,606254006;6,989108983
583,218;5,597615559;6,775715076;7,152048397
583,792;5,751915133;6,969953556;7,300068317
584,366;5,977599458;7,199975063;7,523273986
584,940;6,139602737;7,402791795;7,739067952
585,514;6,245484333;7,584098261;7,944239783
586,088;6,40939841;7,744122626;8,194345353
586,662;6,608458222;7,968476038;8,467748604
587,235;6,805680371;8,25708007;8,64230217
587,809;7,035830715;8,416072689;8,819180631
588,383;7,205793305;8,473807337;9,003908456
588,957;7,406632967;8,745359265;9,225780242
589,530;7,590752717;8,934996019;9,441138669
590,104;7,89889632;9,051105651;9,730232085
590,678;8,127990394;9,254228029;9,89187524
591,251;8,293045641;9,506028578;10,01672939
591,825;8,526826039;9,711630017;10,21169888
592,398;8,772455015;9,909492411;10,44235665
592,972;8,913140777;10,16537396;10,66644837
593,545;9,068249637;10,47197885;10,88845121
594,118;9,280674621;10,63364286;11,18816802
594,692;9,491348294;10,85190096;11,36673012
595,265;9,564722429;11,08216147;11,52891684
595,838;9,868966705;11,35412852;11,76735997
596,411;10,13778625;11,61767526;12,20292399
596,985;10,29627079;11,89522028;12,49406716
597,558;10,46228522;12,07422483;12,87326575
598,131;10,82923681;12,34776994;13,13070397
598,704;11,15951538;12,64701241;13,43159734
599,277;11,39534149;12,90402807;13,76098665
599,850;11,63596683;13,16515749;14,13575355
600,423;12,04393798;13,6016645;14,49282207
600,996;12,21220831;13,82076067;14,81146971
601,568;12,49375304;14,11702863;15,00054497
602,141;12,72866368;14,44840305;15,20935429
602,714;13,07133435;14,79340477;15,41180255
603,287;13,23610571;15,0650114;15,78450785
603,859;13,46283086;15,27979732;16,12345899
604,432;13,67366724;15,51580629;16,34934797
605,004;13,87772831;15,80160786;16,60765949
605,577;14,0133489;15,91342876;16,84124522
606,149;14,30246392;16,23392047;17,09849853
606,722;14,47811423;16,43666702;17,48864182
607,294;14,79374602;16,64549463;17,74921714
607,867;14,91050172;16,80391809;17,9433655
608,439;15,17029488;17,04762132;18,20030216
609,011;15,39744531;17,45668766;18,37751334
609,584;15,63264812;17,75925352;18,50670757
610,156;15,92453789;18,00665853;18,79349402
610,728;16,18592761;18,35565656;19,04324925
611,300;16,30331212;18,55954603;19,34912019
611,872;16,47127485;18,75029679;19,38150884
612,444;16,60102467;18,88524097;19,6586523
613,016;16,79811892;19,13487716;19,90402799
613,588;16,8706485;19,44209133;20,11800085
614,160;17,02989761;19,47862982;20,24214096
614,732;17,23944484;19,72054589;20,60304669
615,304;17,32771615;19,92356596;20,82904343
615,876;17,55084429;20,12408679;21,00652705
616,447;17,79897917;20,46016463;21,26386735
617,019;18,01480281;20,73452612;21,56074182
617,591;18,21360691;20,97861742;21,65141765
618,162;18,47698471;21,21034806;21,84812084
618,734;18,78553644;21,32786247;22,04281617
619,305;19,00301877;21,6642844;22,39698078
619,877;19,19238957;21,89772098;22,67429549
620,448;19,3901669;22,07078315;22,87907935
621,020;19,53567325;22,20500067;23,02311067
621,591;19,67069708;22,33411286;23,08637829
622,162;19,90136841;22,41394086;23,32534757
622,734;20,08554838;22,70802471;23,64548577
623,305;20,21932768;22,76428617;23,93193634
623,876;20,3997496;23,01875432;24,13897666
624,447;20,5845877;23,12319153;24,24738335
625,019;20,66477381;23,21939268;24,35049086
625,590;20,90012896;23,54099991;24,42928235
626,161;20,99118844;23,9132591;24,73759199
626,732;21,30021608;24,04168768;25,04943953
627,303;21,3049816;24,27273388;25,2566892
627,874;21,43843699;24,52882587;25,41933548
628,444;21,47734162;24,98647164;25,52163818
629,015;21,62012554;25,05894304;25,59162231
629,586;21,67276072;25,27852811;25,68786443
630,157;21,87458168;25,48762768;25,94518637
630,727;21,9597275;25,51670598;26,14495127
631,298;22,08109888;25,45002845;26,11493073
631,869;22,05542549;25,59844337;26,08169088
632,439;22,17260775;25,64620353;26,121664
633,010;22,22227294;25,72557653;26,2603744
633,580;22,4409841;25,5968696;26,49089538
634,151;22,48747714;25,63284415;26,66189021
634,721;22,78618466;25,67862763;26,80103688
635,292;22,87650177;25,63281896;26,70061764
635,862;23,04442986;25,67944451;26,86691097
636,432;23,21059136;25,81557833;27,0912292
637,002;23,32992081;25,83814982;27,24863455
637,573;23,37193676;25,94943995;27,18854958
638,143;23,47327173;25,90627155;27,31046303
638,713;23,56415945;26,09392647;27,27949423
639,283;23,79590767;26,3439347;27,31834379
639,853;23,6996702;26,43374628;27,54331792
640,423;23,77208432;26,49309748;27,60702143
640,993;23,78524876;26,69023152;27,53819571
641,563;23,89389228;26,81311416;27,59318037
642,133;23,89377209;26,80478539;27,73457609
642,703;24,03372388;26,96128153;27,88603553
643,272;24,18500595;27,11778687;28,02234485
643,842;24,27295839;27,06302114;28,14229347
644,412;24,29305954;27,1268228;28,14366106
644,981;24,35490263;27,17128934;28,10879974
645,551;24,30033133;27,43047831;28,30222591
646,121;24,2393466;27,48628123;28,29741942
646,690;24,18378421;27,43245682;28,40824501
647,260;24,41266855;27,73464207;28,42811872
647,829;24,48583057;27,79260281;28,45738355
648,398;24,57934653;27,98481025;28,56419266
648,968;24,69039474;28,27366326;28,76477612
649,537;24,5855175;28,28982865;29,07936709
650,106;24,65441985;28,38230135;29,28235983
650,676;25,0704838;28,51200541;29,44318197
651,245;25,30322774;28,50431304;29,71094778
651,814;25,42098878;28,65935909;29,73467088
652,383;25,41836095;28,79866251;29,82341892
652,952;25,42997056;28,74485716;29,93102484
653,521;25,56201067;28,5954453;29,9639217
654,090;25,44892881;28,59771135;29,89127378
654,659;25,67535384;28,59479616;29,55503498
655,228;25,82755535;28,77605406;29,59635748
655,797;25,83460353;28,63860488;29,6144556
656,365;25,84312948;28,73281259;29,61636704
656,934;25,93762978;28,84737097;29,65043599
657,503;26,10604016;28,89906751;29,89184233
658,072;26,20977887;29,06756734;29,96617837
658,640;26,07592595;29,16434111;29,87175061
659,209;26,08235703;29,0986806;29,85014522
659,777;25,99804482;29,10318404;30,12495931
660,346;26,01912039;29,10117003;30,16784038
660,914;25,97747809;29,2281874;30,1887963
661,483;25,97752026;29,25518893;30,35341895
662,051;25,99115031;29,19118895;30,44351336
662,619;26,00430173;29,00004749;30,30841035
663,188;26,329691;29,02926622;30,64393438
663,756;26,48287614;29,07355393;30,72860196
664,324;26,76940592;29,31395024;30,67496434
664,892;26,88418784;29,40118872;30,75074558
665,460;26,77347559;29,43819531;30,61050247
666,028;26,74211874;29,43659622;30,62533835
666,596;26,96983278;29,55998524;30,77321926
667,164;27,00150235;29,74038791;30,8610589
667,732;26,84634964;29,83329611;30,90037285
668,300;26,60110191;29,90669533;30,6757977
668,868;26,64003115;29,86715217;30,62109013
669,436;26,51336363;29,6761572;30,87081184
670,004;26,69265105;29,72241956;31,10624588
670,571;26,94403456;29,66950665;31,18725947
671,139;27,09236158;29,82761721;31,41841854
671,707;27,09221973;29,83321181;31,30863748
672,274;27,29592713;29,7389726;31,30890478
672,842;27,36095653;29,81530233;31,34512842
673,409;27,37160952;29,88397234;31,55517773
673,977;27,18479444;29,86637521;31,75937186
674,544;27,31461101;29,97600602;31,74029192
675,112;27,31191941;30,13898778;31,51612823
675,679;27,32410096;30,39838843;31,67001545
676,246;27,2224682;30,3361565;31,53889847
676,814;27,09898586;30,28694788;31,46888065
677,381;26,94366464;30,39758208;31,4839307
677,948;27,20465237;30,46864638;31,54138941
678,515;27,26949142;30,59471802;31,44754822
679,082;27,58559081;30,7338867;31,42261034
679,649;27,60762948;30,80821394;31,47604271
680,216;27,5607035;30,72955214;31,62182122
680,783;27,50751919;30,83989274;31,65452896
681,350;27,66996809;30,97161955;31,84979144
681,917;27,99496709;31,18421159;32,09608965
682,484;28,24321548;31,15392902;32,19168616
683,051;28,16422541;31,11788205;32,18441735
683,617;28,44734312;30,96212405;32,13765155
684,184;28,20455257;30,97908594;32,18052881
684,751;28,14383368;31,04352468;32,4020386
685,317;28,19652158;31,06215429;32,43588649
685,884;28,27230306;30,90782161;32,6320626
686,450;28,17856841;30,87661958;32,59094147
687,017;28,11287406;30,94104282;32,49613712
687,583;28,07889023;31,27695287;32,62282685
688,150;28,11785012;31,34376884;32,83060803
688,716;28,12975004;31,58577124;33,39303743
689,282;28,70030333;31,87903804;33,59961378
689,849;28,92068803;32,18789029;33,83765717
690,415;29,08456141;32,40214209;34,06389743
690,981;29,2649797;32,6699218;34,17249843
691,547;29,45727114;32,74172792;34,4090244
692,113;29,55550819;32,83892018;34,73029579
692,679;29,81093714;32,91739262;34,95221356
693,245;30,11191801;33,25826185;35,1871508
693,811;30,13039332;33,50915962;35,24620824
694,377;30,10497197;33,5806846;35,57566264
694,943;30,35760153;33,67420753;35,74598784
695,509;30,39639965;33,8695659;35,8724344
696,074;30,65212131;33,9349665;36,05393481
696,640;30,8235755;34,30890224;36,16711799
697,206;30,85949032;34,59751978;36,50424514
697,771;30,72981944;34,9736921;36,66480539
698,337;30,81817176;35,24097892;36,86368809
698,903;31,13187718;35,34924817;36,80371758
699,468;31,26750348;35,64439176;36,94622523
700,034;31,26345097;35,71450357;37,00627422
700,599;31,35117195;36,047291;37,35678948
701,164;31,33883252;36,22774692;37,57994512
701,730;31,84139282;36,70379629;38,03478417
702,295;32,07415388;36,60126251;37,9709199
702,860;32,46689788;36,51347706;38,23790858
703,426;32,50258964;36,62269457;38,63800405
703,991;32,62053119;36,78924904;39,22389773
704,556;32,57955924;36,88603471;39,4712548
705,121;32,77993002;37,36170384;39,69147177
705,686;33,00767764;37,49475961;40,01963454
706,251;33,13082279;37,79152991;40,16456704
706,816;32,66058991;37,74350283;40,20218735
707,381;32,71293106;38,42533885;40,57847836
707,946;32,71537859;38,81890525;41,09192531
708,510;33,13507557;39,0429737;41,24674097
709,075;33,14553065;39,32979733;41,10865203
709,640;33,47395012;39,3788546;41,1996135
710,205;33,35686255;39,45803482;41,23640738
710,769;33,60564479;39,50740628;41,42526724
711,334;33,74258398;39,55143516;41,7752076
711,898;34,14635041;39,90393777;41,90626006
712,463;34,41644047;39,73193002;42,05426373
713,027;34,50021072;39,60428149;42,01105098
713,592;34,30222904;39,84248468;42,06810598
714,156;34,41582429;39,93959461;42,26014365
714,720;34,39808086;39,88453163;42,26059829
715,285;34,75094598;39,94150194;42,69848366
715,849;34,78404462;39,99126024;42,39103689
716,413;35,0722916;40,15344235;42,44704357
716,977;35,4218209;39,73676011;42,66204979
717,541;35,49051336;39,70484217;42,78355006
718,105;35,5334993;39,89152312;42,89831544
718,669;35,65387059;39,94081016;42,97576357
719,233;35,56571483;39,80769741;43,51478821
719,797;35,49040845;40,36457124;43,92456788
720,361;35,45320636;40,23144244;43,89134777
720,925;35,65805831;40,61328123;44,47218338
721,489;35,63934626;40,5884487;44,85285376
722,053;35,305675;40,71521722;44,99455367
722,616;35,22610227;40,88296505;45,16310471
723,180;35,38309304;40,92307304;45,28151493
723,744;35,44754367;40,76465127;45,19806316
724,307;35,51097126;40,98081548;44,83665994
724,871;35,6859531;40,92502906;44,8635785
725,434;35,6874697;41,37728975;44,66386243
725,998;35,29182274;41,45349841;44,82643923
726,561;35,78767542;42,14634339;44,53285927
727,124;35,49501224;42,25006234;44,25279257
727,688;35,73561662;42,42818859;44,23644778
728,251;35,57406628;42,65648564;44,21123636
728,814;36,01161304;42,90462518;44,51325276
729,377;36,18966536;43,52695267;45,16823361
729,940;36,33716966;44,04891517;45,46812694
730,503;36,53334859;44,42186746;45,82254526
731,067;37,06157355;44,69061675;45,96758674
731,630;36,62345961;44,73509238;46,13181753
732,192;36,9788874;45,08217249;46,60440752
732,755;36,65766002;45,34465172;46,92061304
733,318;36,97201284;45,43931932;47,19351477
733,881;37,05941826;45,58565971;47,56582594
734,444;37,1530546;45,38661284;47,53379783
735,007;36,98650748;45,36045557;47,74403002
735,569;37,076855;45,17578461;47,85697413
736,132;36,99744674;45,08932362;48,07059042
736,694;37,33955272;45,17079337;48,81268418
737,257;37,86369404;45,34036354;48,61467781
737,819;38,0033813;45,88296366;48,85049538
738,382;37,96416784;45,99650318;48,8468242
738,944;38,00013517;46,39667796;48,9164688
739,507;38,02287333;46,44493946;48,99079978
740,069;38,33677899;46,47145743;49,29574242
740,631;38,51466765;46,49029777;49,38415799
741,193;38,46762379;46,85875503;48,94915085
741,756;38,18186821;46,92302609;48,55739011
742,318;37,67979002;47,13985994;48,98958979
742,880;38,22766781;46,57683203;49,16830203
743,442;38,52677853;46,69037612;49,1254761
744,004;38,08473587;46,60869652;49,30320743
744,566;38,12161712;46,56064828;49,37636068
745,128;38,1322549;46,66073106;48,71718993
745,690;37,91524981;46,85882841;48,85416731
746,252;38,16688346;46,82090735;49,38990573
746,813;38,08448105;46,50524564;49,46390649
747,375;38,09384216;46,25009836;49,37735092
747,937;37,98796179;46,8190605;49,46871502
748,498;37,9218743;47,10155263;50,14987957
749,060;38,2191564;47,06774731;50,04346325
749,622;38,00473071;47,26465487;50,23770548
750,183;38,16546028;47,33966545;50,67141186
750,745;38,14913927;47,59639313;50,78395853
751,306;38,5083754;47,24505132;50,63088653
751,867;38,3309242;47,13825526;50,84293985
752,429;38,60174297;47,66409632;50,9929767
752,990;38,65890259;47,35731555;50,68813054
753,551;38,76771537;47,33408979;50,41043241
754,112;38,71799537;47,57001264;50,16592436
754,674;39,13976594;47,94344431;49,62648951
755,235;38,97194428;48,36355724;50,00750557
755,796;39,43283664;48,07089131;50,58905232
756,357;38,775096;48,23052695;50,70963279
756,918;39,2262016;48,56287087;50,13180536
757,479;39,03428555;48,07893297;49,84821088
758,039;38,18786173;48,00886362;49,83473876
758,600;37,63952064;47,98768632;49,01709259
759,161;37,73725013;47,61445688;49,29882298
759,722;37,24353484;47,35043552;50,19654654
760,283;37,15451577;46,53863899;49,45391702
760,843;36,27311441;46,64952229;48,72775275
761,404;35,86735318;46,89008775;48,48265239
761,964;35,84014597;47,37846067;50,07700538
762,525;36,53306715;47,319363;50,61604255
763,085;37,32566706;47,81948702;50,85383504
763,646;37,91895369;47,25331285;51,14183921
764,206;37,83450864;47,12211927;51,3749743
764,766;38,59471633;47,17062406;51,25430714
765,327;38,94212334;47,30439742;51,29770938
765,887;39,47909005;47,18833719;51,11736141
766,447;39,44640983;47,43556283;51,04234663
767,007;39,68241618;47,36213387;49,92643693
767,567;39,79853942;47,58096888;50,34958207
768,127;40,5573588;47,31635131;50,13234495
768,687;40,58100656;48,11393951;50,50539477
769,247;41,30022383;48,61999139;50,42626818
769,807;41,42833162;48,75658579;50,94481826
770,367;40,98564714;48,52956182;51,45106583
770,927;41,03287583;48,90275356;51,65920289
771,487;41,46797862;48,8006028;51,52814031
772,047;41,69511846;48,41192153;52,44131539
772,606;41,87090736;48,09039393;52,72587394
773,166;41,28039891;48,52126174;52,97615504
773,726;41,39341724;47,50811808;53,23678446
774,285;40,6571993;47,0609262;53,26216591
774,845;39,73367473;46,60952402;53,00306186
775,404;40,02711942;47,21678916;52,79470204
775,963;39,77562209;47,02818188;52,72273491
776,523;39,87823296;47,06667963;52,71588594
777,082;39,26796125;47,47098468;52,50357114
777,641;38,78969816;47,69703019;51,91166254
778,201;39,03020447;47,16504065;51,9704162
778,760;38,79180151;47,80014585;51,15558527
779,319;39,40989525;48,54556637;51,16257059
779,878;39,63427161;48,67058798;50,51902467
780,437;39,78370528;48,97692005;50,07516278
780,996;39,35872869;48,80201217;49,71984352
781,555;39,20882619;48,57169926;49,97122442
782,114;38,98258736;47,74112594;50,57481024
782,673;39,41927901;48,63219483;50,56083563
783,232;39,25688431;48,65663207;50,73668357
783,790;39,22202881;47,61209498;50,85379579
784,349;38,47255664;46,76794381;50,6402553
784,908;38,38907437;46,73422691;50,71227535
785,466;38,14074598;46,34840598;51,09581812
786,025;38,8764023;46,36201688;51,75036345
786,584;38,30255937;46,86310377;51,40027009
787,142;38,83360372;47,91358482;49,84347574
787,701;38,60160031;47,15400419;50,03955128
788,259;38,82971872;46,88655449;49,31303307
788,817;38,76400618;47,52725693;49,38018168
789,376;38,87514875;48,58632691;49,58123661
789,934;39,11550929;49,05148481;50,30423845
790,492;39,46822085;48,88602655;49,47083747
791,050;38,86151255;49,09587003;49,08307623
791,608;39,31572226;48,77240491;50,06438667
792,167;39,46954348;49,33623453;50,9775448
792,725;39,46670573;49,31097988;50,57455699
793,283;38,65942608;49,73358669;51,14502771
793,841;38,9502441;50,27779161;51,49438627
794,398;38,27351943;49,59381722;51,6486154
794,956;38,29520234;49,34148962;50,67950085
795,514;37,80065318;49,54009364;51,19658174
796,072;38,22667569;49,31743741;51,14295273
796,630;38,42413476;49,15526341;49,95208885
797,187;38,75984173;48,22396499;49,08533441
797,745;37,99160318;47,46524062;48,90948809
798,302;38,69579081;48,80329389;48,85187638
798,860;38,14610195;49,67379305;49,30523679
799,417;39,09047131;50,15330927;48,7964333
799,975;39,02494719;50,73981521;49,3873084
800,532;39,16794336;51,50570939;50,18716441
801,090;39,68519017;52,37028725;50,74272465
801,647;39,6006917;52,34837861;51,31352487
802,204;38,41770803;51,85145921;52,25248563
802,761;39,96431175;52,13718285;53,74119044
803,318;39,76535739;50,23516362;52,35169634
803,876;39,96519901;48,90069372;52,3576881
