Filename-->;PETALOS_1.RFL8;PETALOS_2.RFL8;PETALOS_3.RFL8
492,589;20,44554519;19,06448257;15,11452082
493,169;20,37223492;19,01640295;15,06943046
493,749;20,3081039;18,92631862;14,96266945
494,329;20,29018443;18,92286155;15,0208245
494,910;20,22415296;18,87592498;14,89765085
495,490;20,15396693;18,9272439;14,98464871
496,070;20,04853008;18,90455584;15,03692255
496,650;19,94693174;18,90437592;15,03902827
497,230;19,99977008;18,83541175;14,95262481
497,810;19,94874955;18,90986685;14,98783064
498,390;20,00742993;18,89156323;14,8691849
498,970;20,02680819;19,01212612;14,9095957
499,550;20,02490791;18,93200974;14,91892865
500,130;20,01126334;18,90107433;14,87313186
500,709;20,07302161;18,95348943;14,73310077
501,289;19,96275;19,02044259;14,68888545
501,869;19,97598044;18,94454129;14,67459009
502,449;19,92785787;18,88630938;14,72947037
503,028;19,82654035;18,84094431;14,63183396
503,608;19,71511068;18,91831145;14,7056445
504,188;19,72756264;18,91022517;14,58431316
504,767;19,64824969;18,96630485;14,57675548
505,347;19,67831334;19,07224992;14,60950252
505,926;19,5397851;18,99973548;14,68830387
506,505;19,50204921;18,97697637;14,56973423
507,085;19,3781549;18,98734213;14,46394218
507,664;19,30188251;19,08314408;14,36230467
508,243;19,30696389;19,06981114;14,38952022
508,823;19,40900625;19,05965614;14,28021561
509,402;19,22128545;18,94429012;14,35768534
509,981;19,19920664;18,93173874;14,24730323
510,560;19,08272768;18,87082014;14,2300692
511,139;19,16000479;18,88211241;14,19522632
511,719;19,17615624;18,84600208;14,29139699
512,298;19,24596827;18,85283093;14,31585832
512,877;19,20169245;18,8043662;14,39548855
513,456;19,28077454;18,80823313;14,37506052
514,034;19,12847774;18,81086574;14,39886117
514,613;19,26201554;18,89303452;14,3844836
515,192;19,20237642;18,89123265;14,4179847
515,771;19,15159053;18,85297352;14,47961229
516,350;19,01821997;18,84269038;14,48574868
516,928;18,93927259;18,8458702;14,44807858
517,507;18,92897674;18,87485535;14,52924817
518,086;18,87907898;18,8380606;14,4923781
518,664;18,6868549;18,80078569;14,503984
519,243;18,65986444;18,74712261;14,4173518
519,821;18,57567159;18,70165997;14,37863586
520,400;18,59661327;18,64622145;14,3490253
520,978;18,61393273;18,72410425;14,33436252
521,557;18,60222814;18,68931194;14,29687752
522,135;18,64802288;18,67863425;14,32755989
522,714;18,5345287;18,62826879;14,18513229
523,292;18,44356885;18,53073836;14,20310014
523,870;18,50591785;18,54934577;14,15075283
524,448;18,45564034;18,55010819;14,18713263
525,026;18,37895487;18,51154912;14,22223431
525,605;18,32197248;18,53221604;14,24071287
526,183;18,33140623;18,45482456;14,11537231
526,761;18,35841035;18,35135625;14,15413053
527,339;18,25222304;18,33486088;14,07439092
527,917;18,15062302;18,32232035;14,05709771
528,495;18,18246126;18,38152403;13,97662945
529,073;18,09647187;18,28250878;13,95999858
529,650;18,11185653;18,25530419;13,95073124
530,228;18,07890795;18,29969909;13,87130971
530,806;17,98603797;18,26818956;13,80285703
531,384;17,89420349;18,29127158;13,84944954
531,962;17,8043974;18,32431248;13,78593283
532,539;17,73497972;18,39133535;13,80765054
533,117;17,80075256;18,3757569;13,83013414
533,694;17,82501088;18,38397774;13,80373692
534,272;17,86510709;18,40674765;13,78020935
534,849;17,84010398;18,47012918;13,83082034
535,427;17,75437486;18,48800764;13,82165474
536,004;17,77951524;18,47499826;13,82680001
536,582;17,72213677;18,42200882;13,80963785
537,159;17,74832521;18,4464644;13,79726237
537,736;17,76091074;18,40742027;13,70301206
538,314;17,67610991;18,4314659;13,67772498
538,891;17,55747956;18,44802295;13,67579603
539,468;17,5194242;18,50127035;13,69238742
540,045;17,47833644;18,49802592;13,6447005
540,622;17,47903118;18,39293486;13,71549508
541,199;17,43794009;18,44957498;13,65497219
541,776;17,52691683;18,45320414;13,71415187
542,353;17,47225968;18,47977961;13,63873724
542,930;17,47413256;18,42143141;13,60591347
543,507;17,55266965;18,44447469;13,61979227
544,084;17,56064812;18,34608002;13,56495347
544,661;17,53070448;18,33921649;13,49038462
545,238;17,56450231;18,31521548;13,50653452
545,815;17,62022575;18,34906913;13,37767697
546,391;17,60102872;18,34440943;13,38620347
546,968;17,55838019;18,31216688;13,2658189
547,545;17,5477358;18,26543578;13,31791855
548,121;17,56711834;18,21813145;13,32561494
548,698;17,51197356;18,26068497;13,32193254
549,274;17,57898009;18,3304808;13,31813947
549,851;17,58341543;18,22799996;13,39819748
550,427;17,5476328;18,18016876;13,27754504
551,004;17,48495779;18,26905905;13,32191228
551,580;17,51209211;18,24500229;13,27341908
552,156;17,55470659;18,27275098;13,34549496
552,732;17,57556057;18,28703052;13,32087844
553,309;17,61057958;18,41570373;13,31992446
553,885;17,68615125;18,39262673;13,33027179
554,461;17,65697495;18,31404723;13,37198754
555,037;17,667938;18,441245;13,32522899
555,613;17,62276477;18,48802756;13,44074808
556,189;17,63429933;18,3852974;13,44160815
556,765;17,61189684;18,41166935;13,57381805
557,341;17,62389398;18,37933549;13,5308034
557,917;17,66584614;18,34027825;13,53193641
558,493;17,69770573;18,21345775;13,59416222
559,069;17,65286439;18,22062096;13,62667498
559,645;17,60680527;18,26783431;13,66035509
560,220;17,50738917;18,21759657;13,67593016
560,796;17,64286735;18,17511758;13,6565408
561,372;17,64873937;18,27834104;13,67472877
561,948;17,74129717;18,22903704;13,61372387
562,523;17,63750646;18,2616366;13,64543979
563,099;17,68020407;18,28351615;13,66016557
563,674;17,68389025;18,35834329;13,70594333
564,250;17,82029972;18,30045101;13,68528503
564,825;17,79384042;18,2985463;13,6920792
565,400;17,93153595;18,30748115;13,71724503
565,976;17,95380869;18,40525168;13,74376227
566,551;17,9920141;18,4103216;13,7519144
567,126;17,99638508;18,49583466;13,8118704
567,702;18,14792725;18,45243956;13,84842647
568,277;18,19760269;18,53822078;13,87556815
568,852;18,24692555;18,59203593;13,81660078
569,427;18,23024944;18,60240661;13,84891193
570,002;18,39995645;18,69316111;13,86052079
570,577;18,40872024;18,69538643;13,96935306
571,152;18,40035768;18,61798053;13,94113845
571,727;18,48129408;18,57385032;14,04371299
572,302;18,52402845;18,45778648;14,04753589
572,877;18,61410475;18,56960401;14,19697941
573,452;18,64362219;18,56330434;14,23924059
574,026;18,69841526;18,61768362;14,37409514
574,601;18,76380088;18,68480115;14,37202398
575,176;18,80595401;18,63137895;14,47022296
575,751;18,97408943;18,65481308;14,39130408
576,325;19,0765355;18,70391933;14,4311285
576,900;19,18551075;18,72742661;14,39163228
577,474;19,34955087;18,86590897;14,54670768
578,049;19,33035486;18,89326106;14,42981269
578,623;19,35355182;18,85956948;14,5017081
579,198;19,4115109;18,84522969;14,40239883
579,772;19,43284472;18,80427782;14,4725137
580,346;19,47852583;18,85614486;14,49094687
580,921;19,46055138;18,8339168;14,56265033
581,495;19,51397102;18,77417713;14,60548174
582,069;19,57631147;18,77439154;14,70986222
582,643;19,58775627;18,65476241;14,60000934
583,218;19,62297517;18,61092295;14,64277692
583,792;19,76567692;18,68512615;14,59987676
584,366;19,78708882;18,60777651;14,75169777
584,940;19,78986134;18,61630572;14,7008044
585,514;19,85508534;18,62999171;14,69472473
586,088;19,91240873;18,68132395;14,7248176
586,662;19,95698029;18,82961727;14,77310377
587,235;20,03930299;18,9157206;14,71502709
587,809;20,04143393;19,06959121;14,81146914
588,383;20,08252405;19,09793489;14,8464062
588,957;20,01532863;18,96202798;14,91739295
589,530;20,01290322;18,98752385;14,92242337
590,104;20,0068196;18,92496239;15,11020014
590,678;19,99551117;18,84767873;15,14310811
591,251;19,93069074;18,92058742;15,19046405
591,825;19,87528727;18,88500723;15,19686589
592,398;19,81418652;18,82148472;15,21685857
592,972;19,81657932;18,72734067;15,20118116
593,545;19,90603834;18,7050309;15,2124311
594,118;19,91471313;18,81835704;15,24446792
594,692;19,97163073;18,88492373;15,35801641
595,265;20,14164737;18,99020682;15,29334011
595,838;20,2634288;19,11804387;15,32782329
596,411;20,43429976;19,04180205;15,36747781
596,985;20,48941009;19,00086634;15,53303605
597,558;20,58385688;19,05709997;15,50470399
598,131;20,80629532;19,18114505;15,52327375
598,704;20,85837926;19,21989798;15,57264466
599,277;20,97754977;19,15555462;15,63911819
599,850;21,0593175;19,08759061;15,49745624
600,423;21,08240715;19,11732879;15,50747888
600,996;21,20828134;19,12322207;15,48259739
601,568;21,11615183;19,14352983;15,58623691
602,141;21,21519951;19,17123446;15,43341574
602,714;21,3101527;19,13344337;15,61412548
603,287;21,23500387;19,05796802;15,71438684
603,859;21,26798034;19,03030249;15,65304764
604,432;21,21690785;19,12471169;15,58544438
605,004;21,24211866;19,20196745;15,64024383
605,577;21,15478422;19,15383059;15,64304501
606,149;21,03911543;19,12582579;15,77496551
606,722;21,17043075;19,10848554;15,60508201
607,294;21,09578011;19,10301161;15,72660582
607,867;21,061276;19,20238306;15,75883262
608,439;21,07378892;19,12877437;15,8097429
609,011;21,18743661;19,15018191;15,85090673
609,584;21,30014893;19,0460962;15,94636952
610,156;21,36377603;19,00062964;15,91337247
610,728;21,40510929;19,07379153;15,89662269
611,300;21,48192774;19,08627484;15,7580339
611,872;21,47678784;19,0740658;15,89170313
612,444;21,68958528;19,1855964;15,76073074
613,016;21,77591681;19,18844894;15,7513231
613,588;21,81065619;19,39911078;15,63153018
614,160;21,77856463;19,35764205;15,69960637
614,732;21,75739695;19,39424358;15,56036769
615,304;21,80344257;19,49651406;15,62872752
615,876;21,92039944;19,49092945;15,74064986
616,447;21,88923855;19,37419863;15,82599067
617,019;22,02419313;19,41867498;15,79012297
617,591;21,93144341;19,28391685;15,97513377
618,162;21,94411782;19,2195634;15,88190736
618,734;21,90072994;19,15668008;16,02479001
619,305;21,9751611;19,26408351;16,01696752
619,877;22,09553196;19,41105625;16,1064575
620,448;22,08277117;19,38808588;16,11977099
621,020;22,04683381;19,35002248;16,24725663
621,591;22,18849245;19,40621469;16,20127173
622,162;22,14228419;19,41884889;16,16474553
622,734;22,19866659;19,54759368;16,03480595
623,305;22,13735343;19,38239235;16,08080684
623,876;22,22682642;19,35214539;15,95450442
624,447;22,14975141;19,35463181;16,02949014
625,019;22,00356006;19,29221944;16,05363509
625,590;21,88901413;19,26962982;16,06674562
626,161;21,96358777;19,18868036;15,84215239
626,732;21,84981194;19,2412425;15,92568954
627,303;21,85705666;19,37896804;15,85196051
627,874;21,83185527;19,18413507;15,94210212
628,444;21,77787239;19,32075364;15,91123766
629,015;21,59929654;19,22573129;15,99519451
629,586;21,56447243;19,1926603;15,89207798
630,157;21,58207815;19,25379131;15,98912362
630,727;21,60547328;19,19421279;15,9585171
631,298;21,6424189;19,37230508;16,00539682
631,869;21,70048423;19,39698854;16,06984519
632,439;21,61014296;19,39657124;16,19942167
633,010;21,59161971;19,45526785;16,18990218
633,580;21,70748762;19,45240659;16,28869567
634,151;21,90000704;19,59273058;16,26798875
634,721;21,94077023;19,54244533;16,37515849
635,292;22,12414693;19,48343414;16,34158419
635,862;22,21729008;19,48310127;16,40011199
636,432;22,21849246;19,4612043;16,40058067
637,002;22,27516264;19,40791235;16,42453589
637,573;22,33339195;19,27270514;16,38405036
638,143;22,24392777;19,33572138;16,48195977
638,713;22,31505298;19,34479296;16,4104598
639,283;22,25096319;19,2784969;16,34564134
639,853;22,15366606;19,35078941;16,26661818
640,423;22,08403826;19,29144163;16,35930252
640,993;22,04945194;19,35083006;16,32013283
641,563;21,91261678;19,27901043;16,46914082
642,133;21,70192551;19,317789;16,35381859
642,703;21,66763337;19,42314024;16,35174984
643,272;21,75188996;19,28002203;16,16011988
643,842;21,53877036;19,20798107;16,27528317
644,412;21,58010829;19,17502699;16,34339804
644,981;21,62750408;19,06852254;16,39724202
645,551;21,49049914;19,1051174;16,27753178
646,121;21,45533923;19,02144576;16,30453293
646,690;21,63709298;19,00568207;16,25774549
647,260;21,75415756;18,92047933;16,24300354
647,829;21,8814697;18,78246919;16,24211278
648,398;22,04262591;18,85257537;16,42436281
648,968;22,12350959;19,01910984;16,36576344
649,537;22,07209443;19,17874101;16,27870306
650,106;22,2245944;19,263097;16,19983048
650,676;22,35574865;19,24282028;16,26452892
651,245;22,24473973;19,27802498;16,23309121
651,814;22,14683931;19,23039183;16,04721332
652,383;22,16192806;19,29677192;16,14235864
652,952;22,06537984;19,42419739;16,28389998
653,521;21,88881728;19,4843685;16,16959931
654,090;21,87776542;19,56437091;16,13178934
654,659;21,90683888;19,54304323;16,22016632
655,228;21,8515332;19,65371759;16,16074476
655,797;21,82230111;19,75219006;16,10146231
656,365;21,98462899;19,89469013;16,17783376
656,934;22,07303357;20,0057021;16,40003968
657,503;21,95770454;19,95326007;16,25291569
658,072;22,017634;19,88755474;16,23511991
658,640;22,17992888;19,88845203;16,25118418
659,209;22,21581914;19,75790735;16,24411503
659,777;22,2535759;19,74569972;16,37788121
660,346;22,27218136;19,6455276;16,54647036
660,914;22,24686565;19,53709089;16,57784564
661,483;22,21123318;19,47227491;16,43266034
662,051;22,17395563;19,36795698;16,38872111
662,619;22,32968675;19,38082342;16,63197419
663,188;22,34385497;19,33370401;16,57805378
663,756;22,19143067;19,26878623;16,62002961
664,324;22,17345871;19,22300595;16,5390978
664,892;22,10583048;19,15343697;16,42895802
665,460;21,95995677;19,0256964;16,47336511
666,028;22,05795043;19,09103393;16,31113315
666,596;22,03562694;19,06282009;16,4756556
667,164;22,06465517;19,17692837;16,40815539
667,732;21,92825611;19,14423717;16,24475013
668,300;21,72126739;19,14117893;16,28174045
668,868;21,78579943;19,18125905;16,41786197
669,436;21,78913267;19,16602521;16,41572957
670,004;21,88993686;19,13835902;16,34992478
670,571;21,83016197;19,16475902;16,24532716
671,139;21,56033427;19,09224284;16,42708187
671,707;21,50808294;19,01209162;16,33511946
672,274;21,38807652;19,01397375;16,4833642
672,842;21,49216318;19,09512963;16,53263973
673,409;21,57329888;19,03763435;16,46758843
673,977;21,72339017;19,06931994;16,38733491
674,544;21,64864391;19,02656193;16,62274336
675,112;21,62229568;19,06796118;16,81781471
675,679;21,65361888;19,14652824;16,83067285
676,246;21,77048334;19,25051243;16,75950568
676,814;21,76210462;19,28205185;16,67827655
677,381;21,75666551;19,18650174;16,52681456
677,948;21,78413607;19,22568281;16,59538878
678,515;21,95627085;19,40105763;16,58273855
679,082;21,86655697;19,35108516;16,47215127
679,649;21,89559869;19,48035757;16,30058725
680,216;21,86384887;19,4046363;16,18598874
680,783;21,85131514;19,44243087;16,24487859
681,350;21,9316453;19,41817989;16,22426173
681,917;22,04182469;19,41155361;16,2504888
682,484;22,01122997;19,54198644;16,211446
683,051;21,8784686;19,43847594;16,13208521
683,617;21,62342637;19,25780374;16,33567631
684,184;21,67291216;19,22936616;16,27070702
684,751;21,5808018;19,07031296;16,3992487
685,317;21,52764438;19,09525725;16,28831279
685,884;21,57588319;19,03379155;16,35576057
686,450;21,47932176;18,91262244;16,35122837
687,017;21,58250001;18,85770693;16,50579919
687,583;21,72733753;18,67295618;16,76796888
688,150;21,78450246;18,80149789;16,85153242
688,716;21,99286123;18,90739514;16,59473119
689,282;21,75117815;18,92119509;16,78182023
689,849;21,79089689;19,07675688;16,74327228
690,415;21,8018844;19,10336143;16,94951446
690,981;21,88513159;18,99094812;16,82224061
691,547;22,01869438;19,00891492;17,13058245
692,113;22,000907;19,09500712;17,04708952
692,679;21,98370994;19,12695423;17,07234022
693,245;22,01637928;19,04322931;17,03464868
693,811;21,92668362;19,02501248;17,16441967
694,377;22,02027161;19,03886179;17,10641044
694,943;22,10469828;19,03668023;17,00672447
695,509;22,22272883;19,06817547;17,00382859
696,074;22,21227216;19,21640448;17,00822972
696,640;22,12668266;18,98572763;16,60536873
697,206;22,07207817;18,9755878;16,74219828
697,771;22,25157404;18,94275361;16,43778783
698,337;22,34968562;18,92650238;16,32312546
698,903;22,45490291;18,90202696;16,26406541
699,468;22,43190928;18,92718;16,51530286
700,034;22,4149619;18,7464727;16,65118239
700,599;22,38768701;18,6177317;16,77713756
701,164;22,55997708;18,54668632;16,69651724
701,730;22,69555757;18,8585612;16,99538801
702,295;22,48939766;18,85011932;16,89708709
702,860;22,3852866;18,74338598;17,09754528
703,426;22,36947831;18,56657388;17,19512225
703,991;22,32160744;18,46993935;17,42642925
704,556;22,40484063;18,32968643;17,01521251
705,121;22,42208294;18,4682447;17,00130048
705,686;22,43662791;18,53932282;16,80467682
706,251;22,12257335;18,59155868;17,09423339
706,816;21,75018028;18,69948078;17,01989852
707,381;21,85032432;18,66832531;17,20428065
707,946;21,69135784;18,98628264;17,19158458
708,510;21,56060715;19,00020608;17,24705721
709,075;21,48943401;18,9347929;16,97231471
709,640;21,38609482;19,11792899;17,20327632
710,205;21,32364101;19,07608068;17,20541134
710,769;21,16792271;18,93467167;17,12204465
711,334;21,4756242;18,74738859;16,84427356
711,898;21,76868457;18,36533951;16,84168627
712,463;21,93409834;18,30830204;16,67167141
713,027;22,14491783;18,17426551;16,6423853
713,592;22,25829372;18,09878563;16,57828145
714,156;22,19988934;18,01492432;16,78699892
714,720;22,41978418;17,76563036;16,72619339
715,285;22,57574176;17,59219185;16,69259461
715,849;22,55897377;17,56633026;16,6847348
716,413;22,44085828;17,5924112;17,03017613
716,977;22,3452234;17,6279715;16,81024726
717,541;22,28959151;17,62065391;16,7517241
718,105;22,3569561;17,37527536;16,69539012
718,669;22,41786423;17,63166553;16,91837639
719,233;22,59692155;17,77265276;16,90746794
719,797;22,31198212;17,88648524;16,78348938
720,361;22,08535547;17,90654764;17,02514771
720,925;21,98797482;17,89999093;17,16326821
721,489;22,05478376;17,71425529;16,91348346
722,053;22,0672229;17,80784894;17,24002574
722,616;22,2295578;17,56553199;17,25786653
723,180;21,75400422;17,57863101;17,5658357
723,744;21,38099635;17,33854114;17,37556265
724,307;21,3423532;17,63895012;17,0795208
724,871;21,44096614;17,59091148;17,26530992
725,434;21,50655929;17,65630696;16,96977433
725,998;21,89388487;17,68942682;16,76087367
726,561;21,75662063;17,85012331;16,68921714
727,124;21,8247905;17,88996852;16,21253936
727,688;21,40512583;18,12693776;16,47080046
728,251;21,56343394;17,77528662;16,04171973
728,814;22,03660466;18,04643;16,04489187
729,377;21,79206934;17,70922518;16,33717529
729,940;22,20549985;17,61782568;16,75675247
730,503;22,45334335;17,38140274;16,89304926
731,067;22,61451482;17,32207808;17,1463407
731,630;22,50187186;17,25860613;17,13829015
732,192;22,37375205;17,11616758;17,53794007
732,755;22,69556063;17,05250715;17,28013324
733,318;22,64306438;17,40754659;17,85357356
733,881;22,35120701;17,07082206;17,71397131
734,444;22,56262093;17,21825475;17,55700829
735,007;22,54620453;17,39761101;17,18765308
735,569;22,4498242;17,44459913;17,4230028
736,132;22,57529254;17,50618275;17,51256235
736,694;23,14767256;17,44973654;17,92742953
737,257;23,53663043;17,42879738;18,0575633
737,819;23,32281547;17,48849737;18,38095094
738,382;23,39510278;17,37735396;18,00802034
738,944;23,66389094;17,20161596;18,52595909
739,507;23,84786536;17,10919928;18,45868988
740,069;23,24901411;16,83206559;18,64814314
740,631;23,68264053;16,74242466;18,44774274
741,193;23,21935248;16,56149901;18,56325553
741,756;22,89822189;16,85797199;18,4951276
742,318;22,5367394;16,78419557;18,31345813
742,880;22,39892023;16,83829137;17,87522286
743,442;22,71424414;16,8450054;17,63967023
744,004;22,37840747;17,05084715;17,50876319
744,566;22,49718048;16,78092741;17,87291958
745,128;22,98869626;16,61042023;17,61543943
745,690;22,29481486;16,84762073;17,52745072
746,252;22,23212639;16,91065907;17,28180783
746,813;21,94764226;16,73893884;17,21947368
747,375;22,26168546;16,84715436;17,18316423
747,937;22,82858365;16,87466962;17,92743259
748,498;22,14111804;17,1007576;18,4027917
749,060;22,71183615;16,98404117;18,38436667
749,622;22,79151139;16,84448573;18,2382151
750,183;22,6823773;17,01248023;18,3843008
750,745;23,00384315;16,94303643;18,22737984
751,306;23,22491483;16,97669661;18,23248444
751,867;23,3280432;16,75214932;18,30333843
752,429;23,32209852;16,64559521;18,57516537
752,990;23,1354896;16,50887802;18,23182087
753,551;23,37979539;16,39422862;18,14744675
754,112;22,47959124;16,40218099;18,41695321
754,674;22,08238052;16,67101791;18,95989056
755,235;21,95182115;16,68375228;19,07311104
755,796;21,36253835;16,48444681;19,50563538
756,357;21,12106307;16,32757532;19,33336278
756,918;20,93938372;16,56045415;18,8706372
757,479;20,49738864;16,55457635;18,68088059
758,039;20,18424739;16,32931194;18,52673186
758,600;20,28155223;16,46101576;18,80187792
759,161;20,37491528;16,83896422;18,41663256
759,722;20,23543234;16,98267113;17,69135171
760,283;20,54692184;16,61436291;17,90445137
760,843;21,8543503;17,37883553;17,11726689
761,404;21,76699417;17,46850003;18,38852715
761,964;22,22643933;17,37945829;19,25995011
762,525;22,1795449;17,89463855;19,01313642
763,085;22,54172864;17,57025021;19,0418816
763,646;22,82990212;16,90416135;18,75485567
764,206;23,28679904;16,38302265;18,37991297
764,766;23,30217268;16,32407628;18,13084927
765,327;22,78743318;17,0871916;18,0235559
765,887;22,91014614;16,75401293;18,58681789
766,447;23,41485108;16,5164413;18,43932805
767,007;22,90960926;16,39260276;17,98888442
767,567;23,1610116;15,84325252;18,10514535
768,127;23,00886745;16,21991783;18,09710772
768,687;22,97822378;16,03081302;17,86463331
769,247;22,77863093;16,35138344;17,97345821
769,807;23,29610201;16,08457697;18,02489146
770,367;23,53799183;15,63758689;17,92670735
770,927;23,13871551;15,48446876;18,01931016
771,487;23,00396708;16,24936409;18,26794543
772,047;23,4779318;16,16625064;18,04250296
772,606;23,23812249;16,19442455;18,62550758
773,166;23,33207577;15,77259818;18,50580057
773,726;22,99693398;16,27315947;18,50872388
774,285;23,72277158;16,03800522;18,54918994
774,845;23,40307115;16,3552199;18,96673208
775,404;23,23532475;16,19096176;18,84129598
775,963;23,62879338;15,69775946;19,04029736
776,523;23,45957487;15,07554639;18,80162522
777,082;23,18971265;15,34410142;19,22052607
777,641;22,97874517;14,84639367;18,64022122
778,201;22,73617446;14,8423024;19,05885732
778,760;23,45413794;14,70278871;19,46874609
779,319;23,40908141;15,2365699;19,35625976
779,878;23,43419472;14,95108516;18,7957711
780,437;23,51771158;15,20761408;19,15334533
780,996;23,23809527;15,36511875;18,4928967
781,555;23,02448679;14,98134996;18,43727913
782,114;23,072846;14,79055234;18,78900456
782,673;23,41983336;15,26999828;18,7508667
783,232;23,5026808;15,55894883;18,50610256
783,790;23,18643637;15,3892672;18,66269565
784,349;22,82162121;15,06666655;18,42936227
784,908;22,96991379;15,26188075;19,22377331
785,466;23,48091074;15,04849791;18,67134604
786,025;23,02754776;15,76085795;18,73492229
786,584;23,2551291;16,30103639;18,37761466
787,142;23,63601306;16,09602392;18,79411726
787,701;23,26793794;17,05601458;19,13876959
788,259;23,53161877;16,97154343;19,40284058
788,817;23,63281064;16,95051481;18,98852964
789,376;23,36101441;17,21518004;19,5631649
789,934;23,23707179;17,21849668;19,03642864
790,492;22,75519375;17,29057259;19,52379941
791,050;23,29477758;16,50665164;19,41150798
791,608;23,33655835;16,02529123;19,69522959
792,167;23,43496637;16,63497291;19,24498604
792,725;23,54300068;15,68728648;19,06938202
793,283;22,99973245;15,89423643;18,08583515
793,841;22,90944032;16,01592242;18,00517822
794,398;22,68564421;15,34158323;18,05113196
794,956;22,47780643;15,58323233;17,97141652
795,514;22,64125336;15,43146795;17,04048834
796,072;22,61900951;16,47647448;17,7271436
796,630;22,06418675;16,28699167;17,28159207
797,187;21,4604468;16,50251198;17,55606171
797,745;22,25553972;16,82766214;17,58406294
798,302;22,60269886;16,66133152;19,0828793
798,860;22,13041285;16,0968178;19,41717093
799,417;22,54504082;16,73890695;19,48448003
799,975;22,3749166;16,23207819;19,2583723
800,532;22,03204784;16,82310388;20,58493531
801,090;22,09064053;16,48662199;20,05451089
801,647;23,10542197;17,39244314;21,16173118
802,204;23,57868152;16,03711563;20,61568585
802,761;22,96525681;16,20791228;20,95130774
803,318;23,10092453;15,86192888;20,10084266
803,876;23,3169454;16,75310875;19,60158056
804,433;24,18321805;16,59992156;19,89531493
