Filename-->;PETSLO_ROSA_1.RFL8;PETSLO_ROSA_2.RFL8;PETSLO_ROSA_3.RFL8
804,990;3,606486661;18,23489926;25,93182388
805,547;4,184401815;18,48057741;26,48579012
806,104;4,540959738;18,27056765;25,45147963
806,660;4,496853938;17,99510708;25,8014649
807,217;4,685456808;18,53094352;25,77455661
807,774;4,481953423;18,69618794;24,97970459
808,331;3,521869243;19,3340033;25,04688004
808,887;4,331517896;20,27244741;25,04029431
809,444;5,175385835;21,70843039;25,3981496
810,001;4,440196173;21,29932551;25,68643802
810,557;4,221072401;20,99404683;25,70456016
811,114;2,623207941;20,60791038;26,00657116
811,670;1,872511727;19,17740521;25,67441051
812,227;0,38253094;18,09544499;25,79004403
812,783;0,626847312;17,83473431;26,21424927
813,339;2,426397673;17,89990335;26,40326649
813,895;2,037871749;17,87186934;25,95950347
814,452;1,201681174;16,67728829;26,51639585
815,008;1,712738306;17,21288317;26,63192529
815,564;0,359715482;17,17251958;26,39096544
816,120;2,609004597;16,92190647;26,54291011
816,676;2,859824148;18,81763169;27,57458869
817,232;3,15099308;20,17545868;26,07593175
817,788;2,424609457;22,02881483;25,96618532
818,344;1,474958016;22,55107927;25,37524284
818,900;2,560674485;23,42745671;27,25781939
819,456;2,050130237;22,92114554;25,96785918
820,011;3,063558441;22,82771994;25,78399837
820,567;5,163140916;22,41383702;25,50717553
821,123;4,814875304;22,59970489;24,73819975
821,678;5,613939853;22,97645956;23,69624114
822,234;6,097756908;21,89615795;24,33747954
822,789;6,63621066;20,77223774;24,60940944
823,345;5,696725541;19,88696242;25,16877526
823,900;4,619386793;18,61228632;23,27294936
824,456;4,916412396;19,14061563;23,8068273
825,011;4,773326101;19,7187756;24,45807727
825,566;4,436758355;20,42953083;25,0376631
826,121;3,438139846;20,24400794;24,71177257
826,677;3,902206589;20,59303779;25,46507364
827,232;3,43289078;21,61540889;26,15816727
827,787;3,44798513;21,27761445;26,67075748
828,342;4,304133168;21,25787601;26,07279916
828,897;4,281738385;20,90386192;26,08989971
829,452;4,891427892;20,82779818;26,30157785
830,007;4,788339142;19,40618898;25,18600093
830,562;4,098846163;19,19197467;24,24034692
831,116;5,39413097;20,1713827;26,62767142
831,671;4,748653524;20,2397865;25,9787683
832,226;5,049037912;20,21815641;26,36588273
832,781;4,409282807;20,12125425;27,2648127
833,335;4,687106385;21,05958436;28,84189215
833,890;4,787072593;20,9684833;30,02971496
834,444;5,294522905;21,79648369;29,70178119
834,999;4,30234857;22,23423523;29,22722686
835,553;4,713525099;21,54961597;29,62335794
836,107;4,146644294;21,08313003;28,00138475
836,662;5,264001185;20,88647994;29,34589243
837,216;5,326603889;21,69833097;28,75037893
837,770;5,708051227;21,99091692;26,53337061
838,325;5,19738446;22,0071685;24,64533316
838,879;6,235396065;23,19695143;24,50684134
839,433;5,84577724;23,49407912;24,67035694
839,987;6,209077719;23,70387138;25,63084922
840,541;5,939450567;25,30404888;25,68901991
841,095;5,754159384;24,76643904;26,63551252
841,649;3,321305743;24,68190653;24,90683203
842,203;3,02314404;24,97230791;25,20459668
842,756;2,641027367;25,59756628;26,85371254
843,310;3,115620941;24,37562117;28,27868845
843,864;1,54078309;23,95037359;26,97409942
844,417;-0,121755368;22,86860307;27,27527249
844,971;0,494108636;22,45295242;27,04874376
845,525;0,113945398;20,72448497;27,47892888
846,078;0,500623141;21,48778359;27,71620913
846,632;2,157851845;21,17739364;29,46360788
847,185;2,955997018;19,96550269;29,69832447
847,738;3,144255413;19,79323825;29,03797453
848,292;2,661307468;20,4738275;28,47724558
848,845;2,646622669;21,6431027;28,80333612
849,398;3,049965676;22,50109942;27,83089681
849,951;3,061390247;22,50366211;28,29766436
850,505;4,011949558;24,31313421;26,88219453
851,058;4,343851126;23,93300164;27,65243402
851,611;4,584548072;23,41243711;26,23886998
852,164;4,630641299;23,7371733;26,6856333
852,717;4,707254123;23,95688134;26,13060641
853,270;5,723976956;24,20733513;27,08173229
853,822;7,124111722;23,90834799;28,0022452
854,375;8,318062892;23,37225982;28,18376098
854,928;7,98814375;22,85828559;27,30810287
855,481;7,36628684;21,245071;27,43627086
856,033;6,469319761;20,84072107;26,18766066
856,586;7,686376192;20,99095368;26,9785338
857,139;7,093094696;21,58999729;26,07745571
857,691;8,097346569;20,42363699;26,92513708
858,244;8,341073319;19,89772556;25,67246705
858,796;9,308703417;18,52094762;24,96551115
859,348;8,384866771;18,53729975;24,61439012
859,901;7,936048896;18,09122976;24,6652098
860,453;8,406937087;18,11270529;24,88049063
861,005;10,58027062;19,5088904;25,79070692
861,557;9,97108544;19,63319041;25,73633914
862,109;10,58240999;18,87115346;26,47963459
862,662;8,835239086;18,06768548;26,78378684
863,214;9,532363963;19,3565137;28,12555657
863,766;8,291354394;19,62040265;28,47722933
864,318;8,754730066;18,86772894;29,90201621
864,869;8,238344919;20,1481971;30,67087174
865,421;7,672128054;20,62921367;30,54138088
865,973;5,330783591;20,14348693;28,22386954
866,525;4,845573517;20,90525628;28,62736434
867,076;5,344177655;21,39346193;27,74583334
867,628;6,71652492;21,51387134;26,31632029
868,180;6,515253762;20,47297967;26,09124131
868,731;6,573893445;19,30583318;25,89729446
869,283;5,674130853;20,10189762;25,83341901
869,834;5,505030968;20,68916998;25,96722987
870,386;5,646060203;22,03509987;26,44892804
870,937;5,899519256;22,36728088;29,07961904
871,488;6,291241011;22,19101446;27,65427505
872,040;5,152871255;20,7865792;28,5427015
872,591;3,790771122;22,10456408;29,62902911
873,142;2,763781851;22,51825844;27,66326084
873,693;3,335905532;23,14928276;27,46830641
874,244;5,600113408;21,37398713;27,52517459
874,795;6,495533987;19,29065427;26,48296858
875,346;6,258156684;18,34571766;25,21961711
875,897;7,685638935;16,50485164;24,88298877
876,448;7,527794313;14,95932319;25,16491672
876,999;7,926089991;16,11313144;24,53855472
877,550;10,17668873;15,17951617;24,9848156
878,100;10,3274551;16,05647743;25,23751084
878,651;10,32073891;17,63322557;24,19166219
879,202;9,571699308;17,93163458;23,55593841
879,752;11,17524692;19,45760827;22,43402758
880,303;10,65485217;19,55677632;23,53421989
880,853;8,720162941;19,43599045;22,55595028
881,404;6,966569776;20,1198805;22,33224291
881,954;6,514368463;20,74760179;22,00232575
882,504;7,669908534;20,60907514;20,0147817
883,055;7,143683622;18,82776098;21,194824
883,605;6,246885052;19,21499413;23,28312588
884,155;8,206274949;18,86531812;22,45489635
884,705;6,496047915;18,24882432;24,47054864
885,255;7,98240328;17,6652355;25,827767
885,805;9,196235071;18,32513857;25,07625964
886,355;10,47651895;17,13979699;25,53982797
886,905;8,63797697;16,22044237;25,76580961
887,455;5,907747487;15,51477405;27,03022813
888,005;7,476054034;15,41083623;26,76136344
888,555;7,299702204;13,89819009;26,37063725
889,105;5,70677952;16,54006759;26,37413936
889,654;7,44180535;17,2223134;25,91288269
890,204;7,592080826;18,26508399;23,25085585
890,754;7,885569868;17,96881398;24,2718451
891,303;8,377479417;18,44248138;24,49618958
891,853;11,24769235;16,70901823;23,78722718
892,402;11,07959101;17,69093406;24,16445784
892,952;9,730967344;18,09609164;24,45606647
893,501;8,128128971;17,80477193;23,14217973
894,050;9,009283819;16,83512234;23,20862448
894,599;7,94166939;16,77015608;21,6813612
895,149;6,790063995;15,0853354;23,90741411
895,698;7,379193848;15,06739341;23,37590497
896,247;5,512357714;16,49463623;22,78141684
896,796;4,390192401;18,64335901;23,10082774
897,345;4,070329662;18,15793988;23,40109854
897,894;5,068163286;18,587171;21,90475946
898,443;9,015288163;18,51372938;23,64548525
898,992;7,461533483;18,47982629;23,95478653
899,541;7,119498972;18,85479142;27,07594019
900,089;8,292576477;17,32517556;25,4262825
900,638;6,927528118;19,9655451;26,50495217
901,187;6,680505097;20,57097652;27,59922742
901,735;6,216861237;20,37087171;28,30713836
902,284;8,433923987;21,28199726;27,24804274
902,833;6,58912968;18,82022737;28,61125338
903,381;5,432146971;17,7544749;28,42727226
903,929;3,625407388;17,48072344;30,37412694
904,478;2,759337933;18,39481534;28,50946595
905,026;4,692888708;21,39127873;30,47797398
905,574;2,866034129;18,81792782;30,4850605
906,123;1,947447161;18,92564311;30,02717661
906,671;1,545861152;19,08603394;29,51626069
907,219;0,036986338;17,85891361;29,2897514
907,767;1,179727753;19,24029342;27,38954345
908,315;0,890175113;20,65717284;26,69791271
908,863;4,837896251;20,94007336;23,109416
909,411;6,177390032;20,42027868;24,125854
909,959;2,194967415;19,39311079;21,24866001
910,507;3,908777737;19,68382067;20,35856087
911,055;4,400466711;16,97919587;18,96720293
911,602;4,221242774;15,53808747;18,27434609
912,150;7,335561441;18,16216284;18,57638078
912,698;7,955095342;20,54240336;20,77159278
913,245;9,258711999;21,09143731;19,56302879
913,793;5,16634063;21,98940487;23,82971948
914,340;5,23213017;20,29472261;21,83754833
914,888;7,231404377;20,4583445;24,58100462
915,435;7,936310166;22,7630565;24,46695623
915,982;10,52138076;23,93809067;25,75646697
916,530;11,80823436;26,54226754;25,8549039
917,077;8,129511716;24,40055703;25,75551286
917,624;4,637664845;22,60125539;23,92973405
918,171;1,743035009;21,97731631;25,27740292
918,718;2,923978625;22,02946821;22,46520757
919,265;2,176374349;22,31001791;23,25632672
919,812;0,744523641;22,62742467;19,91328021
920,359;1,443712383;22,35505982;20,11888894
920,906;1,117489383;23,66606911;18,03892609
921,453;1,971051177;20,86269221;16,69348001
922,000;3,397423251;22,42010155;17,67848095
922,547;7,462594945;24,06864425;19,04473866
923,093;6,96535199;22,13089439;20,14010695
923,640;7,501726035;18,8229402;21,24176108
924,187;8,869372022;19,21069419;22,20260104
924,733;10,62838593;17,08644437;25,90966306
925,280;10,16828437;13,83527549;23,9591675
925,826;9,424985241;12,97144945;25,49780846
926,372;6,718415941;15,41664033;29,06830957
926,919;4,617847141;14,87586994;28,31782845
927,465;1,098579996;12,58798364;27,31557312
928,011;4,159671333;15,93842761;25,41917437
928,557;6,292172758;17,35870193;25,77080748
929,104;2,908820059;13,75496116;22,61085908
929,650;0,369645686;14,73131095;17,44207329
930,196;-0,472321486;16,59106343;21,35791805
930,742;-0,603096374;12,52501639;23,38100095
931,288;6,164902961;11,37623236;18,16333228
931,834;9,399586804;15,22633657;9,056648169
932,379;15,72847934;16,30580111;9,237218256
932,925;13,64907447;12,39880247;2,445279196
933,471;16,47414478;16,45983208;-7,768333895
934,017;18,27659252;26,08626819;-5,725049164
934,562;18,64491251;25,70176929;-7,857910806
935,108;21,14701278;28,66170019;-9,357654978
935,653;23,32520156;30,94063112;-4,839280441
936,199;17,86778811;23,14356536;-2,26521212
936,744;20,28669847;17,31795251;2,295440166
937,290;19,27980603;15,20850219;2,643171828
937,835;24,11184361;23,15724923;1,597958357
938,380;15,34591143;20,61202139;6,821704147
938,926;20,55002599;18,01920975;13,149742
939,471;20,61760698;13,21134685;10,97797522
940,016;16,97054816;14,07430679;14,47337369
940,561;14,81313286;16,63389197;10,3167551
941,106;15,3218202;22,59298914;12,92596997
941,651;10,12326583;19,54239342;10,53491269
942,196;10,13076963;14,86486499;4,563938191
942,741;6,600606617;8,665511437;5,504447417
943,286;11,48756021;11,67951862;-4,355715765
943,831;6,503159469;13,19468297;-14,28571475
944,375;7,540981865;20,09648848;-4,891017075
944,920;3,422886707;20,02741171;-13,71867729
945,465;8,747513448;18,84536783;-9,389510129
946,009;8,422053056;21,06529691;-11,84610369
946,554;6,993145213;26,42116026;-4,76539654
947,098;4,458356402;32,20411509;-8,803896499
947,643;3,623467072;29,21348377;-9,27412033
948,187;3,412907515;27,09886123;-6,238564357
948,731;2,52355225;25,76438161;-2,952590038
949,276;4,705514348;28,3352031;-10,10082834
949,820;7,641083614;31,15671718;-2,755768367
950,364;10,21642283;36,93379781;-7,026392222
950,908;7,916316126;35,32276278;-6,80083117
951,452;10,72796973;29,2511355;-5,475142022
951,996;10,56678182;27,00159101;-2,087259046
952,540;16,2954318;27,90331634;3,012227149
953,084;17,69762541;28,31937682;4,293114984
953,628;15,36355211;26,99040763;8,837014516
954,172;15,30391665;23,98844004;8,056422367
954,716;15,75993033;20,9255524;7,32513821
955,259;19,37528312;11,82432727;10,25786637
955,803;17,67178991;6,489398076;8,049128485
956,347;18,47273761;12,62917975;9,772610959
956,890;16,98817549;16,33294953;8,418588856
957,434;10,19240759;17,93054491;10,07963947
957,977;7,395498847;15,7842884;11,48365459
958,521;7,399608221;21,73198291;6,623709144
959,064;5,045870373;11,24468535;6,354064457
959,607;4,963280701;10,30610965;8,539041957
960,151;-0,73304964;15,48261651;8,242068089
960,694;1,813871607;14,73861851;11,2340117
961,237;3,770359736;11,80400859;13,79385168
961,780;6,021764836;8,892063895;19,72124769
962,323;9,433741955;11,35854568;18,36044916
962,866;14,00212659;11,92869618;18,18084202
963,409;7,411422999;5,319865588;16,64231931
963,952;8,016322044;10,94567248;15,20436373
964,495;9,8905251;9,386850392;16,43412543
965,038;10,90309534;5,811969184;19,01789543
965,581;12,76006766;7,433344369;19,54450055
966,123;11,37088257;12,85040629;17,96355517
966,666;10,22360637;11,01576801;22,53814373
967,209;11,50886188;9,34006712;25,32255099
967,751;4,072397275;9,783367176;25,856322
968,294;14,56953647;17,94872004;29,82285367
968,836;12,22612332;18,0939514;35,34547575
969,379;12,05600723;16,31487376;32,28707366
969,921;10,81485593;18,01327213;30,61735064
970,463;11,7144839;19,30626118;34,52093204
971,005;9,677419355;16,84430779;30,14126305
971,548;12,60248856;19,84926889;27,47630628
972,090;13,21903502;20,67752608;26,22621606
972,632;16,72938007;19,82490407;29,21457779
973,174;15,73543148;16,66493311;24,60577297
973,716;16,441766;21,46720056;21,1684177
974,258;16,91785413;23,78224061;20,38825514
974,800;19,98734852;24,43188155;20,88442222
975,342;15,16294736;20,03201365;16,95274889
975,883;17,1049845;18,13968023;22,95456665
976,425;11,89297096;18,24352345;22,35926902
976,967;10,70438482;15,53232261;22,55382282
977,508;11,95746314;18,8043166;24,55106022
978,050;10,44040097;18,14962114;27,96355092
978,592;8,194120585;16,24365364;30,4040035
979,133;7,8483696;18,57069285;31,32972249
979,674;4,886094239;20,73624343;29,54744056
980,216;4,918360345;24,60848109;32,03017021
980,757;3,726063756;28,75743267;29,0900941
981,299;7,653784791;26,00166004;29,49296059
981,840;5,78095972;29,3866649;29,6094527
982,381;3,705996818;28,7537963;26,53042302
982,922;2,318057764;28,04272669;24,7192028
983,463;5,169671095;29,93043333;24,77336014
984,004;2,818755708;27,97228126;24,59990233
984,545;5,903382244;23,88016998;25,9572354
985,086;5,625225206;24,45744364;23,39317217
985,627;6,39529727;21,85884837;21,92735038
986,168;2,649414605;23,22849316;19,93425484
986,708;4,394855686;21,01435704;19,24156032
987,249;5,209259186;20,44658918;19,18160831
987,790;5,388792005;18,30547861;23,99741889
988,330;1,890798988;19,19433452;18,75115764
988,871;4,664724793;18,4205494;19,21759796
989,411;1,720965286;24,00037683;16,74692175
989,952;1,69063751;21,72802052;16,43570374
990,492;3,761612962;22,3915031;17,68032091
991,033;5,15085387;22,78952343;21,63312278
991,573;2,775902368;20,7292669;18,26698388
992,113;2,892025061;19,19931684;19,64680129
992,653;1,825026414;21,16973967;13,22330834
993,194;3,389411645;15,32869561;18,98301374
993,734;-1,980557488;15,16351905;18,75529083
994,274;-1,242238077;7,968865129;22,2175902
994,814;-1,281419735;10,69317002;22,48305331
995,354;-3,592589715;9,436432561;23,23746421
995,893;-8,041818467;13,80104281;21,02799289
996,433;-6,251623967;15,90840506;27,86497314
996,973;-4,332969701;17,82168183;25,70967139
997,513;-4,423780837;12,94801567;23,40031331
998,052;-3,981089741;21,30906327;21,31673853
998,592;4,252380806;24,07407581;24,38465257
999,132;4,187861268;28,96780042;26,2206486
999,671;1,997130861;28,27513696;25,38719743
1000,211;5,050120505;29,74524843;27,15170974
1000,750;12,59187835;20,10567512;28,535021
1001,289;10,09314771;19,56373343;22,44189888
1001,829;10,89082345;19,44674988;23,51962711
1002,368;11,26948126;26,67058243;24,17229194
1002,907;13,15789443;17,56699485;22,68933316
1003,446;9,943488019;18,65217261;16,48386173
1003,986;7,156589038;17,77745292;13,15734655
1004,525;13,27711826;17,62422573;12,03345432
1005,064;8,428648367;20,22843605;10,22068667
1005,602;4,586644639;28,34678817;5,707707521
1006,141;5,143174518;28,82429024;6,13851101
1006,680;-0,729237441;29,04593493;9,747467832
1007,219;-2,64193273;26,3559866;16,92996762
1007,758;-3,854096763;29,82596018;17,01375501
1008,296;-10,84247878;28,84812777;19,97848763
1008,835;-10,49731545;26,52972203;20,4435121
1009,374;-11,52154809;25,69237246;18,55616541
1009,912;-11,63191793;27,89019327;15,0052176
1010,451;-7,480487894;25,38625088;18,68218012
1010,989;-4,509548938;28,14708075;20,6434935
1011,527;2,500749894;27,56104989;19,28046437
1012,066;1,396487219;32,73332262;14,3229851
1012,604;4,321677086;34,39700641;17,89459599
1013,142;9,308807222;35,86909271;18,19420233
1013,680;15,656717;35,44690575;21,73067189
1014,219;17,74117805;39,05307935;24,79686059
1014,757;26,50699224;34,22450724;29,52009857
1015,295;20,57897902;33,84433824;24,99999641
1015,833;20,41230234;27,72650247;24,67634961
1016,370;11,31524687;30,06635632;25,2010725
1016,908;19,05493514;21,93444105;24,07209316
1017,446;16,83088869;20,1763385;16,95736544
1017,984;19,57625135;21,60058159;21,86679832
1018,522;16,11365023;24,57925022;18,31033974
1019,059;21,75194811;14,25826157;19,64401098
1019,597;12,09262353;18,83951545;13,58423455
1020,134;8,439179473;18,34966138;18,19457198
1020,672;11,51484188;24,52329742;15,00596487
1021,209;18,81734748;21,61851441;8,938546548
1021,747;11,99602026;24,17564776;10,04649452
1022,284;8,368199592;18,0600338;15,30437661
1022,821;8,872795494;14,74283431;12,16904018
1023,358;9,911277328;16,40582102;9,36477667
1023,896;4,411191901;17,83163948;10,06434682
1024,433;10,10081196;6,887444187;10,12319346
1024,970;11,33039435;15,31817071;8,9979551
1025,507;8,224441564;9,526605145;11,01413796
1026,044;2,205028563;3,471765345;16,47182209
1026,581;5,385385303;-1,569152672;19,8208111
1027,118;8,480502544;-0,937141645;11,18311621
1027,654;4,49857497;-4,098894521;11,84669007
1028,191;-0,722763512;-8,218180465;17,62982217
1028,728;-4,999999483;-10,91196712;23,25879828
1029,264;4,366923294;1,664416459;30,2439012
1029,801;12,42708446;-18,26763068;27,8102036
1030,338;13,36792916;-20,55998078;29,83077572
1030,874;21,25550633;-7,760844682;21,87865997
1031,410;22,6596888;-7,240798937;21,54826731
1031,947;30,94730628;-10,34247944;38,39163863
1032,483;18,57483592;-11,65299044;31,94553857
1033,019;24,95905823;-7,902036083;30,97676412
1033,556;22,18264103;-0,352257962;25,11391256
1034,092;-1,496265152;-1,809066976;30,61115071
1034,628;-5,075753709;8,738697959;32,29339654
1035,164;-1,967214242;14,62877548;33,33899634
1035,700;4,558139342;7,969641089;31,85083701
1036,236;-3,403059673;3,028380259;30,4044625
1036,772;-2,992591934;6,845513961;26,30423036
1037,308;17,04980846;12,24146342;25,92447635
1037,844;9,097421477;2,139169972;27,16305138
1038,379;25,0122373;-10,20304274;27,49331759
1038,915;28,83986915;-11,35483975;13,29234713
1039,451;27,07460084;-15,14084284;8,353629455
1039,986;32,7519385;-15,35547458;3,491775742
1040,522;37,91748469;-4,58097164;11,94292069
1041,057;50,40509475;6,106672877;5,609810376
1041,593;55,711031;4,031641935;0,466309384
1042,128;37,7977923;-6,019320984;-0,257730967
1042,663;44,8322509;-10,44984442;-1,068015564
1043,198;25,61037816;-5,60146766;5,954993958
1043,734;30,55820669;-6,788324044;13,73580707
1044,269;32,00102535;-19,69800971;9,950248991
1044,804;21,51898777;-30,15075261;19,92918555
1045,339;12,97814009;-42,75728593;13,87967826
1045,874;7,40207383;-45,48115117;23,62728775
1046,409;9,913043251;-33,35517629;22,41860372
1046,944;26,32245576;-33,15454577;27,58161167
1047,479;16,08098037;-28,246652;22,87494429
1048,013;21,75904625;-31,19629767;20,0634615
1048,548;19,27653756;-18,48869786;12,46083438
1049,083;23,62042268;8,975612528;22,69212208
1049,618;28,76447986;6,409102628;9,519299258
1050,152;41,07230604;8,555686592;12,90828283
1050,687;27,60501886;2,248230069;11,31947635
1051,221;23,98629287;-2,200068523;17,73444789
1051,755;4,620648426;2,028883444;7,051596887
1052,290;6,697575148;17,08899865;9,846079127
1052,824;10,40540542;34,29103544;3,586931672
1053,358;11,85628743;14,32577131;3,079576493
1053,893;7,954547708;-9,371583115;0,024183601
1054,427;22,4604971;-5,362405307;6,240126498
1054,961;30,01537135;-12,4448648;7,11638291
1055,495;43,81153368;7,97704486;8,936170018
1056,029;33,24342622;5,988670002;9,463313259
1056,563;44,71900551;10,9596498;12,18828771
1057,097;50,97588966;-11,25198104;11,21901377
1057,630;52,55830316;-23,49420118;9,594487358
1058,164;57,64084566;-8,215574464;11,38358356
1058,698;63,28216981;11,62597195;13,33333429
1059,232;57,69086326;16,385137;6,765522299
1059,765;76,29685302;30,90957335;4,342104082
1060,299;64,50317866;24,64114964;-8,074123409
1060,832;67,70258298;34,27652985;-11,26708671
1061,366;53,70461242;24,13667616;-8,409088433
1061,899;63,31775822;44,24371172;-24,66539241
1062,432;56,9338594;30,24138225;-20,73684107
1062,966;61,30420684;39,07313213;-12,9156011
1063,499;55,25070685;29,07801227;-22,79435002
1064,032;46,67143702;20,89809836;-18,58864135
1064,565;23,335388;-7,560358633;-28,85722676
1065,098;24,68619164;-25,04649783;-18,19463845
1065,631;27,90357797;-42,44792156;-24,74949567
1066,164;48,74458967;-25,81648389;-16,28686394
1066,697;24,77693705;-25,15438393;-16,51376271
1067,230;28,115016;-14,02240718;-12,88321368
1067,763;8,684682925;-4,297726305;-21,4482485
1068,296;17,50829304;3,915171089;-13,55857882
1068,828;31,50419537;2,862299591;-3,573065033
1069,361;29,79737998;-2,702032569;8,853407962
1069,894;24,63181168;-0,999210955;-10,89418054
1070,426;21,36678098;-5,006552914;5,013831592
1070,959;11,01376711;-1,176156053;0,866425143
1071,491;34,57985104;-1,460298026;1,984607836
1072,023;24,82136266;-2,210884056;-3,010162245
1072,556;41,6597855;-29,38368035;3,45572134
1073,088;27,32035977;-77,75933012;-4,6721302
1073,620;15,16059979;-74,46945388;-21,2211791
1074,152;11,21951187;-26,49442788;-23,34399309
1074,684;30,67178512;-15,77060907;-8,194840971
1075,217;19,72514178;-22,57323463;-40,3422955
1075,749;15,35850658;-28,31499794;-39,05956311
1076,280;-7,537960063;-40,22222903;-36,4002332
1076,812;10,26820116;-53,4215157;-13,69168312
1077,344;-11,91028655;-15,59633399;-30,68391928
1077,876;9,770118911;-14,16694506;-35,29999831
1078,408;4,494382689;0,67712031;-50,70175499
1078,939;18,33332952;-6,364006609;-13,92781308
1079,471;-25,5258176;-17,25806319;-22,28076893
1080,002;-13,60730804;-4,676652734;-15,99535195
1080,534;11,63387553;-10,11149475;-8,647950886
1081,065;46,89873364;18,99555985;-0,554699677
1081,597;31,96644964;17,07398722;-21,09658696
1082,128;57,80866772;12,23655174;-1,362683469
1082,660;43,98801751;15,11885877;8,63261882
1083,191;51,90804452;10,19641841;17,25444468
1083,722;33,87096972;-0,122136408;-2,545568731
1084,253;43,38825606;9,949956185;9,485094862
1084,784;48,41473795;6,210283512;7,906497216
1085,315;31,27659567;19,19048813;0,466200685
1085,846;26,17283835;-0,779726367;-8,928574382
1086,377;64,60381573;11,99557751;4,20466028
1086,908;34,86911101;12,90220756;-24,04371596
1087,439;45,67833912;-2,095499837;-26,15669358
1087,969;35,6292507;1,499464569;-20,12986983
1088,500;58,7724097;0,729086604;-11,91806489
1089,031;35,33296396;-6,307054818;-19,32002037
1089,561;51,34883572;-3,287128463;-5,281689537
1090,092;52,96471347;-10,3405822;-0,998184821
1090,622;55,89251487;-12,10217654;-0,822199354
1091,153;30,90972959;-23,88359064;-5,076390049
1091,683;27,31958679;-30,12669874;2,341671529
1092,213;19,555556;6,100796008;-3,804347757
1092,744;25,25667211;0,052934226;6,747495464
1093,274;17,30268766;12,02928748;-2,223557653
1093,804;24,98730296;14,79438319;-8,972392931
1094,334;-5,708908065;6,915547283;-8,897638889
1094,864;-32,99344749;-4,623005564;-35,12719991
1095,394;-66,72914118;13,86093371;-20,69271809
1095,924;-35,95387968;16,86868594;4,125177955
1096,454;-40,21381484;27,87067756;-20,73934705
1096,984;-4,081631353;25,71283281;-18,37865132
1097,514;7,521059165;35,45150471;-33,34932809
1098,043;32,23954354;28,7550186;-17,24006075
1098,573;40,86021789;30,7243969;-17,32064985
1099,103;45,54525942;41,03237178;-27,68653173
1099,632;74,93540273;52,4176923;-17,54385948
1100,161;77,83725734;48,78806557;-18,63173185
